Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_S,Att_S,Cmp%_S,Cmp_M,Att_M,Cmp%_M,Cmp_L,Att_L,Cmp%_L,Ast,KP,pass13,PPA,CrsPA,Prog
1550,José María Giménez\Jose-Maria-Gimenez,uy URU,DF,Atlético Madrid,es La Liga,22,1995,18.8,579,763,75.9,13380,5653,2,13,15.4,378,446,84.8,199,304,65.5,1,3,47,0,0,40
1551,Mariano\Mariano,do DOM,FW,Lyon,fr Ligue 1,23,1993,27.9,339,468,72.4,4638,959,24,46,52.2,281,367,76.6,34,55,61.8,3,25,19,9,0,24
1552,Adrian Mariappa\Adrian-Mariappa,jm JAM,DF,Watford,eng Premier League,30,1986,24.6,766,1033,74.2,15919,6590,11,32,34.4,548,665,82.4,207,336,61.6,0,4,62,4,0,54
1553,Jordan Marié\Jordan-Marie,fr FRA,MF,Dijon,fr Ligue 1,25,1991,20.9,753,921,81.8,15591,3342,10,26,38.5,523,613,85.3,220,282,78,0,14,69,9,2,61
1554,Adrián Marín\Adrian-Marin,es ESP,DF,Villarreal,es La Liga,20,1997,2.6,83,103,80.6,1458,668,1,2,50,71,82,86.6,11,19,57.9,0,1,7,2,0,10
1555,João Mário\Joao-Mario,pt POR,MFFW,West Ham,eng Premier League,24,1993,11.4,361,480,75.2,5813,1472,13,32,40.6,292,339,86.1,56,109,51.4,1,14,26,8,2,45
1556,João Mário\Joao-Mario,pt POR,MFFW,Inter,it Serie A,24,1993,6.2,322,384,83.9,5176,1285,10,16,62.5,269,301,89.4,43,67,64.2,1,19,22,10,5,38
1557,Guillermo Maripán\Guillermo-Maripan,cl CHI,DF,Alavés,es La Liga,23,1994,17,344,470,73.2,7496,2947,2,5,40,237,290,81.7,105,175,60,0,0,18,0,0,26
1558,Marlon\Marlon,br BRA,DF,Nice,fr Ligue 1,21,1995,21.4,1273,1363,93.4,25085,9641,7,13,53.8,943,980,96.2,323,370,87.3,0,4,68,2,1,62
1559,Dominic Maroh\Dominic-Maroh,si SVN,DF,Köln,de Bundesliga,30,1987,10.2,411,475,86.5,9038,3377,3,6,50,271,300,90.3,137,169,81.1,0,1,7,1,0,23
1560,Marquinhos\Marquinhos,br BRA,DF,Paris S-G,fr Ligue 1,23,1994,25.1,1481,1585,93.4,30405,9458,23,32,71.9,1010,1041,97,448,512,87.5,1,4,64,8,0,55
1561,Bruno Martella\Bruno-Martella,it ITA,DF,Crotone,it Serie A,24,1992,29.1,969,1396,69.4,17709,10161,9,50,18,772,970,79.6,188,376,50,3,25,101,31,16,225
1562,Roger Martí\Roger-Marti,es ESP,FW,Levante,es La Liga,26,1991,10.7,133,203,65.5,2088,590,2,9,22.2,115,160,71.9,16,34,47.1,2,7,11,9,2,22
1563,Anthony Martial\Anthony-Martial,fr FRA,FWMF,Manchester Utd,eng Premier League,21,1995,17.6,610,783,77.9,8804,2236,27,67,40.3,530,621,85.3,53,95,55.8,5,31,37,28,5,71
1564,Aarón Martín\Aaron-Martin,es ESP,DF,Espanyol,es La Liga,20,1997,31.3,1010,1369,73.8,17080,6388,6,33,18.2,847,1014,83.5,157,322,48.8,0,33,68,30,20,161
1565,Jonas Martin\Jonas-Martin,fr FRA,MFFW,Strasbourg,fr Ligue 1,27,1990,33.6,1434,1713,83.7,25446,6234,47,91,51.6,1102,1236,89.2,285,386,73.8,1,36,121,20,3,155
1566,Cuco Martina\Cuco-Martina,cw CUW,DF,Everton,eng Premier League,27,1989,20.3,765,1020,75,14004,6338,10,31,32.3,593,694,85.4,162,295,54.9,2,13,56,22,16,136
1567,Carlos Martínez\Carlos-Martinez,es ESP,DF,Real Sociedad,es La Liga,31,1986,0,3,6,50,80,55,0,0,,1,4,25,2,2,100,0,0,1,0,0,2
1568,Emiliano Martínez\Emiliano-Martinez,ar ARG,GK,Getafe,es La Liga,24,1992,5,61,131,46.6,3557,3016,0,0,,8,9,88.9,53,122,43.4,0,0,8,2,0,0
1569,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Real Sociedad,es La Liga,26,1991,11.7,592,775,76.4,12727,4896,3,16,18.8,411,473,86.9,178,286,62.2,0,8,72,8,5,82
1570,Iñigo Martínez\Inigo-Martinez,es ESP,DF,Athletic Club,es La Liga,26,1991,16,599,793,75.5,15057,6163,0,8,0,365,442,82.6,234,343,68.2,0,2,83,7,0,61
1571,Javi Martínez\Javi-Martinez,es ESP,MFDF,Bayern Munich,de Bundesliga,28,1988,17.9,1052,1180,89.2,19736,4419,9,20,45,809,873,92.7,234,287,81.5,2,12,89,6,2,77
1572,Pablo Martinez\Pablo-Martinez,fr FRA,DF,Strasbourg,fr Ligue 1,28,1989,23.5,774,994,77.9,16692,6666,12,26,46.2,523,612,85.5,239,356,67.1,1,3,56,7,3,67
1573,Roger Martínez\Roger-Martinez,co COL,FW,Villarreal,es La Liga,23,1994,2.6,44,61,72.1,590,65,0,1,0,41,51,80.4,3,9,33.3,0,1,3,1,0,3
1574,Bruno Martins Indi\Bruno-Martins-Indi,nl NED,DF,Stoke City,eng Premier League,25,1992,13.8,287,365,78.6,6381,2141,2,7,28.6,184,226,81.4,101,132,76.5,0,3,27,3,2,24
1575,Jonathan Martins Pereira\Jonathan-Martins-Pereira,fr FRA,DF,Guingamp,fr Ligue 1,31,1986,12.6,557,702,79.3,9530,4768,19,33,57.6,433,506,85.6,105,163,64.4,0,18,47,12,9,97
1576,Christopher Martins\Christopher-Martins,lu LUX,MF,Lyon,fr Ligue 1,20,1997,0.8,31,38,81.6,555,67,0,1,0,25,31,80.6,6,6,100,0,0,1,1,0,1
1577,Adam Marušić\Adam-Marusic,me MNE,DFMF,Lazio,it Serie A,24,1992,28,925,1195,77.4,15225,4858,8,48,16.7,800,965,82.9,117,182,64.3,4,38,32,31,13,115
1578,Omar Mascarell\Omar-Mascarell,es ESP,MF,Eint Frankfurt,de Bundesliga,24,1993,8.6,404,482,83.8,8794,2155,5,11,45.5,269,302,89.1,130,169,76.9,0,7,49,6,1,40
1579,Javier Mascherano\Javier-Mascherano,ar ARG,DF,Barcelona,es La Liga,33,1984,6,386,430,89.8,9658,3181,1,3,33.3,213,225,94.7,172,202,85.1,0,5,45,5,1,36
1580,Andrea Masiello\Andrea-Masiello,it ITA,DF,Atalanta,it Serie A,31,1986,30.1,1624,1924,84.4,36451,13101,8,28,28.6,1106,1212,91.3,510,684,74.6,0,10,128,9,0,134
1581,Adam Masina\Adam-Masina,it ITA,DF,Bologna,it Serie A,23,1994,31.4,1286,1677,76.7,22033,10061,17,46,37,1079,1304,82.7,190,327,58.1,1,24,112,26,9,239
1582,Eden Massouema\Eden-Massouema,cg CGO,MF,Dijon,fr Ligue 1,20,1997,2.1,50,66,75.8,897,182,0,2,0,42,51,82.4,8,13,61.5,0,3,3,1,1,4
1583,Arthur Masuaku\Arthur-Masuaku,cd COD,MFDF,West Ham,eng Premier League,23,1993,20.8,642,903,71.1,10716,3731,13,57,22.8,529,634,83.4,100,212,47.2,3,18,34,16,8,79
1584,Juan Mata\Juan-Mata,es ESP,FWMF,Manchester Utd,eng Premier League,29,1988,21.4,1089,1335,81.6,18369,4188,43,76,56.6,853,965,88.4,193,294,65.6,5,51,74,32,10,108
1585,Christian Mathenia\Christian-Mathenia,de GER,GK,Hamburger SV,de Bundesliga,25,1992,24,373,688,54.2,13042,9005,1,2,50,163,164,99.4,209,522,40,0,1,7,0,0,0
1586,Nemanja Matić\Nemanja-Matic,rs SRB,MF,Manchester Utd,eng Premier League,28,1988,34.6,2232,2573,86.7,44629,11737,36,85,42.4,1625,1779,91.3,571,709,80.5,1,24,211,28,1,220
1587,Joël Matip\Joel-Matip,cm CMR,DF,Liverpool,eng Premier League,25,1991,22.2,1442,1637,88.1,32779,10653,6,11,54.5,874,944,92.6,562,682,82.4,0,4,118,1,0,102
1588,Ryder Matos\Ryder-Matos,br BRA,MF,Udinese,it Serie A,24,1993,1.9,40,51,78.4,606,133,0,1,0,35,42,83.3,5,8,62.5,0,1,3,0,0,3
1589,Ryder Matos\Ryder-Matos,br BRA,FWMF,Hellas Verona,it Serie A,24,1993,10.9,216,275,78.5,3024,729,5,16,31.3,195,228,85.5,16,31,51.6,1,7,12,6,0,17
1590,Alessandro Matri\Alessandro-Matri,it ITA,FW,Sassuolo,it Serie A,32,1984,10.2,143,198,72.2,2155,459,5,11,45.5,122,161,75.8,16,26,61.5,0,11,11,5,1,14
1591,Ville Matti Steinmann\Ville-Matti-Steinmann,de GER,MF,Hamburger SV,de Bundesliga,22,1995,6.6,352,419,84,7119,1608,8,17,47.1,246,290,84.8,98,112,87.5,0,6,20,1,0,30
1592,Federico Mattiello\Federico-Mattiello,it ITA,DF,SPAL,it Serie A,22,1995,24.5,679,894,76,10946,4102,17,47,36.2,578,677,85.4,84,170,49.4,0,11,38,11,4,102
1593,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Paris S-G,fr Ligue 1,30,1987,0.3,13,16,81.3,167,38,0,1,0,12,14,85.7,1,1,100,0,0,0,0,0,0
1594,Blaise Matuidi\Blaise-Matuidi,fr FRA,MF,Juventus,it Serie A,30,1987,26.2,1239,1393,88.9,22067,5072,15,40,37.5,998,1086,91.9,226,267,84.6,1,17,134,14,4,100
1595,José Mauri\Jose-Mauri,it ITA,MF,Milan,it Serie A,21,1996,0.1,11,12,91.7,184,29,0,0,,10,11,90.9,1,1,100,0,0,1,0,0,1
1596,Maurício\Mauricio,br BRA,DF,Lazio,it Serie A,28,1988,0.1,1,1,100,5,5,0,0,,1,1,100,0,0,,0,0,0,0,0,0
1597,Mërgim Mavraj\Mergim-Mavraj,al ALB,DF,Hamburger SV,de Bundesliga,31,1986,16.1,555,712,77.9,13005,4224,1,13,7.7,345,415,83.1,209,284,73.6,0,2,39,2,1,46
1598,Konstantinos Mavropanos\Konstantinos-Mavropanos,gr GRE,DFMF,Arsenal,eng Premier League,19,1997,2.2,84,97,86.6,1717,529,1,3,33.3,57,62,91.9,26,32,81.3,0,0,6,0,0,2
1599,Alfie Mawson\Alfie-Mawson,eng ENG,DF,Swansea City,eng Premier League,23,1994,38,1388,1730,80.2,33271,10485,12,34,35.3,817,947,86.3,559,749,74.6,1,6,100,4,0,85
1600,Philipp Max\Philipp-Max,de GER,DF,Augsburg,de Bundesliga,23,1993,32.9,1127,1712,65.8,24330,11757,11,46,23.9,763,933,81.8,353,733,48.2,12,83,78,60,41,344
1601,Eric Maxim Choupo-Moting\Eric-Maxim-Choupo-Moting,cm CMR,FWMF,Stoke City,eng Premier League,28,1989,25.7,480,699,68.7,7336,1939,20,62,32.3,401,528,75.9,59,109,54.1,5,21,26,21,4,53
1602,Alexandru Maxim\Alexandru-Maxim,ro ROU,MFFW,Mainz 05,de Bundesliga,27,1990,10.6,341,469,72.7,6826,2127,4,15,26.7,245,287,85.4,92,167,55.1,2,21,39,7,0,68
1603,Florian Mayer\Florian-Mayer,de GER,DF,M'gladbach,de Bundesliga,19,1998,0.2,8,8,100,175,37,0,0,,5,5,100,3,3,100,0,0,2,0,0,0
1604,Borja Mayoral\Borja-Mayoral,es ESP,FW,Real Madrid,es La Liga,20,1997,3.9,94,113,83.2,1180,160,0,3,0,90,104,86.5,4,6,66.7,1,3,4,2,0,4
1605,Róbert Mazáň\Robert-Mazan,sk SVK,DF,Celta Vigo,es La Liga,23,1994,0.9,70,80,87.5,1210,425,0,1,0,59,64,92.2,11,15,73.3,0,1,8,2,2,9
1606,Luca Mazzitelli\Luca-Mazzitelli,it ITA,MF,Sassuolo,it Serie A,21,1995,11.3,300,441,68,5660,1839,2,16,12.5,223,295,75.6,75,130,57.7,1,7,33,6,3,50
1607,Kylian Mbappé\Kylian-Mbappe,fr FRA,FW,Paris S-G,fr Ligue 1,18,1998,23.3,558,701,79.6,8087,1794,25,51,49,476,565,84.2,57,85,67.1,9,51,36,33,9,63
1608,Kylian Mbappé\Kylian-Mbappe,fr FRA,FWMF,Monaco,fr Ligue 1,18,1998,0.8,19,31,61.3,306,44,0,3,0,16,21,76.2,3,7,42.9,0,0,1,0,0,0
1609,Ibrahima Mbaye\Ibrahima-Mbaye,sn SEN,DF,Bologna,it Serie A,22,1994,19.6,823,1036,79.4,13652,5709,15,43,34.9,694,803,86.4,114,190,60,0,3,52,6,2,116
1610,Chancel Mbemba\Chancel-Mbemba,cd COD,DF,Newcastle Utd,eng Premier League,22,1994,7.5,195,277,70.4,3704,1725,1,9,11.1,154,190,81.1,40,78,51.3,0,4,16,6,3,35
1611,Adama Mbengue\Adama-Mbengue,sn SEN,DF,Caen,fr Ligue 1,23,1993,17.7,508,821,61.9,9775,5629,8,61,13.1,393,499,78.8,107,261,41,0,11,52,16,8,134
1612,Isaac Mbenza\Isaac-Mbenza,be BEL,FWMF,Montpellier,fr Ligue 1,21,1996,23.3,428,646,66.3,8240,1775,11,30,36.7,305,392,77.8,112,224,50,2,29,26,8,4,52
1613,Bryan Mbeumo\Bryan-Mbeumo,fr FRA,FWMF,Troyes,fr Ligue 1,17,1999,0.7,13,24,54.2,163,56,0,4,0,13,18,72.2,0,2,0,0,0,0,1,0,2
1614,Jordi Mboula\Jordi-Mboula,es ESP,MFFW,Monaco,fr Ligue 1,18,1999,0.3,4,12,33.3,103,10,0,0,,2,6,33.3,2,6,33.3,0,0,1,1,0,1
1615,James McArthur\James-McArthur,sco SCO,MFFW,Crystal Palace,eng Premier League,29,1987,27,852,1085,78.5,14677,3608,23,56,41.1,669,788,84.9,160,241,66.4,1,21,82,10,1,74
1616,Gareth McAuley\Gareth-McAuley,nir NIR,DF,West Brom,eng Premier League,37,1979,5.1,93,140,66.4,2354,1298,4,8,50,52,73,71.2,37,59,62.7,0,0,14,2,0,13
1617,Oliver McBurnie\Oliver-McBurnie,sco SCO,FW,Swansea City,eng Premier League,21,1996,3.1,71,99,71.7,929,171,4,8,50,62,81,76.5,5,10,50,1,1,6,3,1,7
1618,Alex McCarthy\Alex-McCarthy,eng ENG,GK,Southampton,eng Premier League,27,1989,18,161,355,45.4,7119,5297,2,2,100,45,47,95.7,114,306,37.3,0,0,12,0,0,0
1619,James McCarthy\James-McCarthy,ie IRL,MF,Everton,eng Premier League,26,1990,2.3,71,99,71.7,1263,206,2,4,50,52,66,78.8,17,29,58.6,0,1,6,1,0,5
1620,James McClean\James-McClean,ie IRL,MFFW,West Brom,eng Premier League,28,1989,15.6,293,460,63.7,5015,1297,14,47,29.8,232,297,78.1,47,116,40.5,0,13,13,20,14,44
1621,Weston McKennie\Weston-McKennie,us USA,MF,Schalke 04,de Bundesliga,18,1998,14,364,517,70.4,6101,1624,9,24,37.5,297,382,77.7,58,111,52.3,0,9,29,10,0,45
1622,Sam McQueen\Sam-McQueen,eng ENG,DFFW,Southampton,eng Premier League,22,1995,1.6,55,78,70.5,724,293,2,5,40,49,62,79,4,11,36.4,0,3,4,1,0,10
1623,Scott McTominay\Scott-McTominay,sco SCO,MF,Manchester Utd,eng Premier League,20,1996,7,306,347,88.2,5588,1492,8,12,66.7,235,257,91.4,63,78,80.8,0,2,35,2,1,36
1624,Iuri Medeiros\Iuri-Medeiros,pt POR,FWMF,Genoa,it Serie A,23,1994,7.1,200,291,68.7,3796,1096,1,12,8.3,149,188,79.3,50,91,54.9,1,15,13,15,2,41
1625,Slobodan Medojević\Slobodan-Medojevic,rs SRB,MF,Eint Frankfurt,de Bundesliga,26,1990,0.3,10,15,66.7,167,32,0,0,,10,14,71.4,0,1,0,0,0,0,0,0,1
1626,Álvaro Medrán\Alvaro-Medran,es ESP,MF,Valencia,es La Liga,23,1994,0.8,46,48,95.8,1115,318,0,0,,31,33,93.9,15,15,100,0,1,11,0,0,9
1627,Álvaro Medrán\Alvaro-Medran,es ESP,MFFW,Alavés,es La Liga,23,1994,10.6,356,468,76.1,7100,2215,4,14,28.6,267,319,83.7,85,135,63,0,11,33,5,1,48
1628,Ben Mee\Ben-Mee,eng ENG,DF,Burnley,eng Premier League,27,1989,29,826,1122,73.6,19144,8087,8,30,26.7,506,616,82.1,312,476,65.5,0,5,75,3,0,73
1629,Riccardo Meggiorini\Riccardo-Meggiorini,it ITA,FW,Chievo,it Serie A,31,1985,8.7,123,213,57.7,1693,449,5,11,45.5,109,170,64.1,9,32,28.1,0,3,5,2,0,16
1630,Admir Mehmedi\Admir-Mehmedi,ch SUI,DFMF,Leverkusen,de Bundesliga,26,1991,7.8,321,419,76.6,5187,2104,9,18,50,272,331,82.2,40,70,57.1,3,21,21,16,7,64
1631,Admir Mehmedi\Admir-Mehmedi,ch SUI,FWMF,Wolfsburg,de Bundesliga,26,1991,3.2,98,131,74.8,1594,423,4,8,50,83,102,81.4,11,21,52.4,0,4,5,3,2,16
1632,Alexander Meier\Alexander-Meier,de GER,FW,Eint Frankfurt,de Bundesliga,34,1983,0,2,2,100,34,3,0,0,,2,2,100,0,0,,0,0,0,0,0,0
1633,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Monaco,fr Ligue 1,23,1994,1.1,34,42,81,569,133,1,2,50,28,31,90.3,5,9,55.6,0,1,1,0,0,0
1634,Soualiho Meïté\Soualiho-Meite,fr FRA,MF,Bordeaux,fr Ligue 1,23,1994,14.8,576,688,83.7,10409,1939,9,25,36,461,517,89.2,106,146,72.6,2,18,41,9,4,47
1635,Óscar Melendo\Oscar-Melendo,es ESP,MFFW,Espanyol,es La Liga,19,1997,7.7,217,261,83.1,3951,800,1,6,16.7,175,199,87.9,41,56,73.2,1,10,18,3,2,18
1636,Ledian Memushaj\Ledian-Memushaj,al ALB,MF,Benevento,it Serie A,30,1986,14,544,671,81.1,9102,3150,16,31,51.6,446,503,88.7,82,137,59.9,0,20,62,6,2,81
1637,Pedro Mendes\Pedro-Mendes,pt POR,DF,Montpellier,fr Ligue 1,26,1990,31.7,1118,1407,79.5,26476,8827,17,45,37.8,676,771,87.7,425,591,71.9,1,6,82,8,1,80
1638,Thiago Mendes\Thiago-Mendes,br BRA,MF,Lille,fr Ligue 1,25,1992,25.5,1162,1368,84.9,20883,5786,39,63,61.9,890,989,90,233,316,73.7,3,45,138,27,1,155
1639,Brais Méndez\Brais-Mendez,es ESP,MFFW,Celta Vigo,es La Liga,20,1997,10.6,349,467,74.7,5612,1425,7,15,46.7,292,361,80.9,50,91,54.9,2,9,28,12,3,44
1640,Stiven Mendoza\Stiven-Mendoza,co COL,FWMF,Amiens,fr Ligue 1,25,1992,11.5,256,366,69.9,4280,1496,9,28,32.1,198,246,80.5,49,92,53.3,0,13,18,6,1,32
1641,Alexandre Mendy\Alexandre-Mendy,fr FRA,FWMF,Bordeaux,fr Ligue 1,23,1994,8.9,117,161,72.7,1845,211,3,9,33.3,101,135,74.8,13,17,76.5,0,7,5,5,0,10
1642,Benjamin Mendy\Benjamin-Mendy,fr FRA,DF,Manchester City,eng Premier League,23,1994,4,199,255,78,3427,1061,3,12,25,168,199,84.4,28,44,63.6,1,7,17,9,7,34
1643,Ferland Mendy\Ferland-Mendy,fr FRA,DF,Lyon,fr Ligue 1,22,1995,23.6,1275,1500,85,21001,6669,35,61,57.4,1056,1176,89.8,184,263,70,4,28,90,27,11,146
1644,Nampalys Mendy\Nampalys-Mendy,fr FRA,MF,Nice,fr Ligue 1,25,1992,10.7,671,734,91.4,12482,2833,12,17,70.6,518,556,93.2,141,161,87.6,1,3,70,1,0,57
1645,Hamza Mendyl\Hamza-Mendyl,ma MAR,DFMF,Lille,fr Ligue 1,19,1997,9.5,307,401,76.6,5241,1845,7,19,36.8,246,290,84.8,54,92,58.7,0,3,14,5,2,25
1646,Gabriel Mercado\Gabriel-Mercado,ar ARG,DF,Sevilla,es La Liga,30,1987,23.5,852,1073,79.4,15417,5695,11,30,36.7,696,806,86.4,145,237,61.2,1,8,53,9,4,82
1647,Jorge Meré\Jorge-Mere,es ESP,DF,Köln,de Bundesliga,20,1997,21,830,975,85.1,18635,5833,3,11,27.3,529,591,89.5,298,373,79.9,1,3,56,2,1,62
1648,Alex Meret\Alex-Meret,it ITA,GK,SPAL,it Serie A,20,1997,12.9,207,357,58,7709,5276,0,1,0,69,71,97.2,138,285,48.4,0,0,2,0,0,0
1649,Mikel Merino\Mikel-Merino,es ESP,MF,Newcastle Utd,eng Premier League,21,1996,15,638,802,79.6,12033,3548,21,33,63.6,481,573,83.9,136,196,69.4,1,15,73,11,1,79
1650,Sabin Merino\Sabin-Merino,es ESP,FWMF,Athletic Club,es La Liga,25,1992,4.2,64,94,68.1,871,200,2,4,50,60,82,73.2,2,8,25,0,1,4,1,0,5
1651,Dries Mertens\Dries-Mertens,be BEL,FW,Napoli,it Serie A,30,1987,33.4,739,999,74,10747,2133,13,42,31,654,835,78.3,72,122,59,7,61,45,48,4,84
1652,Per Mertesacker\Per-Mertesacker,de GER,DF,Arsenal,eng Premier League,32,1984,4.1,222,242,91.7,4846,1574,2,4,50,138,150,92,82,88,93.2,0,0,7,0,0,5
1653,Roque Mesa\Roque-Mesa,es ESP,MF,Swansea City,eng Premier League,28,1989,8.4,411,474,86.7,7855,1535,1,12,8.3,314,344,91.3,96,118,81.4,0,6,30,3,0,27
1654,Roque Mesa\Roque-Mesa,es ESP,MF,Sevilla,es La Liga,28,1989,3.8,202,217,93.1,3782,1034,2,3,66.7,151,164,92.1,49,50,98,0,5,25,4,0,18
1655,Lionel Messi\Lionel-Messi,ar ARG,FWMF,Barcelona,es La Liga,30,1987,33.4,1532,1947,78.7,26046,8663,18,66,27.3,1248,1476,84.6,266,405,65.7,12,84,198,135,4,328
1656,Thomas Meunier\Thomas-Meunier,be BEL,DF,Paris S-G,fr Ligue 1,25,1991,17.5,907,1116,81.3,14727,5094,19,46,41.3,763,876,87.1,125,194,64.4,3,22,59,27,15,121
1657,Mexer\Mexer,mz MOZ,DF,Rennes,fr Ligue 1,28,1988,13.3,412,507,81.3,10125,2665,2,9,22.2,223,261,85.4,187,237,78.9,0,2,22,1,1,23
1658,Max Meyer\Max-Meyer,de GER,MF,Schalke 04,de Bundesliga,21,1995,19.2,936,1059,88.4,16914,2768,17,31,54.8,740,811,91.2,179,217,82.5,0,9,74,8,0,63
1659,Senna Miangue\Senna-Miangue,be BEL,MFDF,Cagliari,it Serie A,20,1997,8.9,266,407,65.4,4732,2304,3,13,23.1,208,268,77.6,55,126,43.7,1,11,10,14,9,60
1660,Michel\Michel,br BRA,DF,Las Palmas,es La Liga,27,1990,23.9,940,1194,78.7,15751,6413,8,34,23.5,789,915,86.2,143,245,58.4,1,24,49,22,14,143
1661,Mathieu Michel\Mathieu-Michel,fr FRA,GK,Angers,fr Ligue 1,25,1991,6.6,86,137,62.8,3208,2028,0,0,,25,25,100,61,112,54.5,0,0,6,0,0,0
1662,Clément Michelin\Clement-Michelin,fr FRA,DFFW,Toulouse,fr Ligue 1,20,1997,3.1,82,124,66.1,1911,1066,2,9,22.2,55,69,79.7,25,46,54.3,0,2,14,3,1,22
1663,Francesco Migliore\Francesco-Migliore,it ITA,DF,Genoa,it Serie A,29,1988,3.7,122,164,74.4,2146,809,1,6,16.7,99,123,80.5,22,35,62.9,0,3,8,4,1,22
1664,Simon Mignolet\Simon-Mignolet,be BEL,GK,Liverpool,eng Premier League,29,1988,19,379,519,73,9980,6079,1,2,50,234,237,98.7,144,280,51.4,0,0,7,0,0,0
1665,Nikola Milenković\Nikola-Milenkovic,rs SRB,DF,Fiorentina,it Serie A,19,1997,13.9,666,804,82.8,13643,4836,8,17,47.1,492,553,89,166,234,70.9,0,1,46,3,1,70
1666,Danijel Milićević\Danijel-Milicevic,ba BIH,MFFW,Metz,fr Ligue 1,31,1986,7.9,211,324,65.1,4108,1335,8,18,44.4,149,190,78.4,54,116,46.6,2,22,18,12,6,48
1667,Arkadiusz Milik\Arkadiusz-Milik,pl POL,FWMF,Napoli,it Serie A,23,1994,5,110,141,78,1530,229,3,8,37.5,91,109,83.5,16,24,66.7,1,6,4,4,0,8
1668,Sergej Milinković-Savić\Sergej-Milinkovic-Savic,rs SRB,MF,Lazio,it Serie A,22,1995,31.6,1424,1819,78.3,26112,7578,16,66,24.2,1129,1341,84.2,279,412,67.7,4,50,170,48,1,210
1669,Vanja Milinković-Savić\Vanja-Milinkovic-Savic,rs SRB,GK,Torino,it Serie A,20,1997,1,32,49,65.3,1002,614,0,0,,15,16,93.8,17,33,51.5,0,0,0,0,0,0
1670,Luka Milivojević\Luka-Milivojevic,rs SRB,MF,Crystal Palace,eng Premier League,26,1991,34.2,1340,1681,79.7,28100,8756,25,52,48.1,932,1064,87.6,383,565,67.8,1,21,184,17,1,181
1671,James Milner\James-Milner,eng ENG,MF,Liverpool,eng Premier League,31,1986,19.7,1314,1607,81.8,25395,8070,26,53,49.1,984,1102,89.3,304,452,67.3,3,38,199,35,6,205
1672,Santi Mina\Santi-Mina,es ESP,FW,Valencia,es La Liga,21,1995,17.3,361,470,76.8,5778,939,5,12,41.7,303,382,79.3,53,76,69.7,2,10,27,7,1,27
1673,Yerry Mina\Yerry-Mina,co COL,DF,Barcelona,es La Liga,22,1994,4.1,219,241,90.9,4434,1504,0,3,0,162,171,94.7,57,67,85.1,0,2,22,1,0,11
1674,Tyrone Mings\Tyrone-Mings,eng ENG,DF,Bournemouth,eng Premier League,24,1993,2.2,87,113,77,1905,735,1,4,25,59,67,88.1,27,42,64.3,0,1,5,1,1,6
1675,Ignasi Miquel\Ignasi-Miquel,es ESP,DF,Málaga,es La Liga,24,1992,19.7,505,735,68.7,11946,4737,4,10,40,315,403,78.2,186,322,57.8,0,1,25,0,0,38
1676,Kevin Mirallas\Kevin-Mirallas,be BEL,FWMF,Everton,eng Premier League,29,1987,1.5,47,59,79.7,835,173,2,4,50,32,40,80,13,15,86.7,0,1,5,1,0,5
1677,Miranda\Miranda,br BRA,DF,Inter,it Serie A,32,1984,30.3,1490,1706,87.3,30310,10973,7,19,36.8,1087,1176,92.4,396,511,77.5,0,5,64,4,0,77
1678,Antonio Mirante\Antonio-Mirante,it ITA,GK,Bologna,it Serie A,34,1983,33,842,1211,69.5,32856,22989,3,3,100,230,236,97.5,609,972,62.7,0,1,23,0,0,3
1679,Simone Missiroli\Simone-Missiroli,it ITA,MF,Sassuolo,it Serie A,31,1986,32.4,950,1263,75.2,16822,5592,20,53,37.7,755,948,79.6,175,262,66.8,1,32,121,18,5,147
1680,Kostas Mitroglou\Kostas-Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,29,1988,9.8,96,132,72.7,1264,239,4,12,33.3,84,107,78.5,8,13,61.5,0,10,4,4,0,8
1681,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Newcastle Utd,eng Premier League,22,1994,1.1,39,55,70.9,510,97,3,7,42.9,33,41,80.5,3,7,42.9,0,3,0,0,0,3
1682,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,MFDF,Hertha BSC,de Bundesliga,20,1997,4.7,122,178,68.5,2247,717,3,9,33.3,96,120,80,23,49,46.9,0,5,10,6,1,18
1683,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,MFFW,Manchester Utd,eng Premier League,28,1989,10.2,439,570,77,6980,1717,18,37,48.6,354,413,85.7,67,120,55.8,5,29,38,17,2,52
1684,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,eng Premier League,28,1989,8.8,354,477,74.2,5517,1358,11,23,47.8,296,363,81.5,47,91,51.6,4,15,22,16,3,45
1685,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,31,1985,21.8,1370,1548,88.5,26440,8203,14,29,48.3,1056,1145,92.2,300,374,80.2,5,39,179,49,3,172
