Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
174,Mikel Balenziaga\Mikel-Balenziaga,es ESP,DF,Athletic Club,es La Liga,29,1988,17.2,0,3,0,0,0.17,0,0,,0,0,0
175,Andrija Balić\Andrija-Balic,hr CRO,MF,Udinese,it Serie A,19,1997,12,0,16,3,18.8,1.33,0.25,0,0,1,0,0
176,Iván Balliu\Ivan-Balliu,al ALB,DF,Metz,fr Ligue 1,25,1992,21.7,0,5,2,40,0.23,0.09,0,0,0,0,0
177,Fodé Ballo-Touré\Fode-Ballo-Toure,fr FRA,DF,Lille,fr Ligue 1,20,1997,22.8,0,4,2,50,0.18,0.09,0,0,0,0,0
178,Florent Balmont\Florent-Balmont,fr FRA,MF,Dijon,fr Ligue 1,37,1980,9.6,1,5,3,60,0.52,0.31,0.2,0.33,0,0,0
179,Leon Balogun\Leon-Balogun,ng NGA,DF,Mainz 05,de Bundesliga,29,1988,13,0,4,1,25,0.31,0.08,0,0,0,0,0
180,Mario Balotelli\Mario-Balotelli,it ITA,FW,Nice,fr Ligue 1,26,1990,25.2,18,105,46,43.8,4.16,1.82,0.11,0.26,21,6,7
181,Abdoulaye Bamba\Abdoulaye-Bamba,ci CIV,DF,Angers,fr Ligue 1,27,1990,17,0,4,1,25,0.23,0.06,0,0,0,0,0
182,Jonathan Bamba\Jonathan-Bamba,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,21,1996,28.6,7,68,22,32.4,2.38,0.77,0.04,0.14,5,4,4
183,Yacine Bammou\Yacine-Bammou,ma MAR,MFFW,Nantes,fr Ligue 1,25,1991,8.1,3,23,7,30.4,2.85,0.87,0.13,0.43,0,0,0
184,Éver Banega\Ever-Banega,ar ARG,MF,Sevilla,es La Liga,29,1988,26.7,3,37,10,27,1.39,0.38,0,0,4,3,3
185,Mattia Bani\Mattia-Bani,it ITA,DF,Chievo,it Serie A,23,1993,14.6,0,3,0,0,0.21,0,0,,0,0,0
186,Beni Baningime\Beni-Baningime,cd COD,MF,Everton,eng Premier League,18,1998,2.2,0,0,0,,0,0,,,0,0,0
187,Léo Baptistão\Leo-Baptistao,br BRA,FWMF,Espanyol,es La Liga,24,1992,29.7,8,78,26,33.3,2.63,0.88,0.1,0.31,0,0,0
188,Sekou Baradji\Sekou-Baradji,fr FRA,MF,Amiens,fr Ligue 1,33,1984,0.1,0,0,0,,0,0,,,0,0,0
189,Antonín Barák\Antonin-Barak,cz CZE,MF,Udinese,it Serie A,22,1994,30.1,7,40,22,55,1.33,0.73,0.18,0.32,0,0,0
190,Andrea Barberis\Andrea-Barberis,it ITA,MF,Crotone,it Serie A,23,1993,33.7,2,23,8,34.8,0.68,0.24,0.09,0.25,8,0,0
191,Mariano Barbosa\Mariano-Barbosa,ar ARG,GK,Villarreal,es La Liga,33,1984,12.5,0,0,0,,0,0,,,0,0,0
192,Enis Bardhi\Enis-Bardhi,mk MKD,MF,Levante,es La Liga,22,1995,17.6,9,37,13,35.1,2.1,0.74,0.24,0.69,16,0,0
193,Phil Bardsley\Phil-Bardsley,sco SCO,DF,Burnley,eng Premier League,32,1985,12.5,0,2,2,100,0.16,0.16,0,0,0,0,0
194,Nicolò Barella\Nicolo-Barella,it ITA,MF,Cagliari,it Serie A,20,1997,32.8,6,33,8,24.2,1.01,0.24,0.09,0.38,0,3,3
195,Philipp Bargfrede\Philipp-Bargfrede,de GER,MF,Werder Bremen,de Bundesliga,28,1989,20.7,1,15,4,26.7,0.73,0.19,0.07,0.25,0,0,0
196,Ross Barkley\Ross-Barkley,eng ENG,MFFW,Chelsea,eng Premier League,23,1993,1.4,0,2,2,100,1.4,1.4,0,0,0,0,0
197,Aymen Barkok\Aymen-Barkok,de GER,MFFW,Eint Frankfurt,de Bundesliga,19,1998,3.5,0,3,0,0,0.86,0,0,,0,0,0
198,Ashley Barnes\Ashley-Barnes,at AUT,FW,Burnley,eng Premier League,27,1989,24.1,9,63,25,39.7,2.62,1.04,0.14,0.36,0,0,0
199,Harvey Barnes\Harvey-Barnes,eng ENG,MFFW,Leicester City,eng Premier League,19,1997,0.1,0,1,0,0,9,0,0,,0,0,0
200,Antonio Barragán\Antonio-Barragan,es ESP,DFMF,Betis,es La Liga,30,1987,26.3,0,9,3,33.3,0.34,0.11,0,0,0,0,0
201,Antonio Barreca\Antonio-Barreca,it ITA,DFMF,Torino,it Serie A,22,1995,5.2,0,1,0,0,0.19,0,0,,0,0,0
202,Édgar Barreto\Edgar-Barreto,py PAR,MF,Sampdoria,it Serie A,33,1984,21.8,1,20,6,30,0.92,0.27,0.05,0.17,0,0,0
203,Barri\Barri,es ESP,MFFW,Getafe,es La Liga,21,1995,1.3,0,1,1,100,0.78,0.78,0,0,0,0,0
204,Musa Barrow\Musa-Barrow,gm GAM,FWMF,Atalanta,it Serie A,18,1998,4.9,3,26,14,53.8,5.28,2.84,0.12,0.21,0,0,0
205,Gareth Barry\Gareth-Barry,eng ENG,MF,West Brom,eng Premier League,36,1981,21.4,1,15,5,33.3,0.7,0.23,0.07,0.2,1,0,0
206,Fin Bartels\Fin-Bartels,de GER,FW,Werder Bremen,de Bundesliga,30,1987,12.5,2,22,9,40.9,1.77,0.72,0.09,0.22,0,0,0
207,Kyle Bartley\Kyle-Bartley,eng ENG,DF,Swansea City,eng Premier League,26,1991,2.6,0,3,0,0,1.15,0,0,,0,0,0
208,Marc Bartra\Marc-Bartra,es ESP,DF,Dortmund,de Bundesliga,26,1991,9,2,7,3,42.9,0.78,0.33,0.29,0.67,0,0,0
209,Marc Bartra\Marc-Bartra,es ESP,DF,Betis,es La Liga,26,1991,15.8,1,10,4,40,0.63,0.25,0.1,0.25,0,0,0
210,Andrea Barzagli\Andrea-Barzagli,it ITA,DF,Juventus,it Serie A,36,1981,16.1,0,1,0,0,0.06,0,0,,0,0,0
211,Daniele Baselli\Daniele-Baselli,it ITA,MF,Torino,it Serie A,25,1992,28,4,35,9,25.7,1.25,0.32,0.11,0.44,0,0,0
212,Nicolas Basin\Nicolas-Basin,fr FRA,DF,Metz,fr Ligue 1,19,1998,3.5,1,2,1,50,0.57,0.29,0.5,1,0,0,0
213,Dušan Basta\Dusan-Basta,rs SRB,DFMF,Lazio,it Serie A,32,1984,8.6,0,9,3,33.3,1.05,0.35,0,0,0,0,0
214,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FWMF,Fiorentina,it Serie A,20,1996,13.2,2,30,10,33.3,2.27,0.76,0.07,0.2,0,0,0
215,Gil Bastião Dias\Gil-Bastiao-Dias,pt POR,FW,Monaco,fr Ligue 1,20,1996,0.1,0,1,0,0,11.25,0,0,,0,0,0
216,Samuel Bastien\Samuel-Bastien,be BEL,MFFW,Chievo,it Serie A,20,1996,15.1,1,15,5,33.3,1,0.33,0.07,0.2,0,0,0
217,Borja Bastón\Borja-Baston,es ESP,FW,Málaga,es La Liga,24,1992,11,2,22,8,36.4,2,0.73,0.05,0.13,0,1,2
218,Alessandro Bastoni\Alessandro-Bastoni,it ITA,DF,Atalanta,it Serie A,18,1999,1,0,1,0,0,0.99,0,0,,0,0,0
219,Bastos\Bastos,ao ANG,DF,Lazio,it Serie A,26,1991,15.6,4,10,4,40,0.64,0.26,0.4,1,0,0,0
220,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Dortmund,de Bundesliga,23,1993,9.3,7,29,14,48.3,3.11,1.5,0.24,0.5,0,0,0
221,Michy Batshuayi\Michy-Batshuayi,be BEL,FW,Chelsea,eng Premier League,23,1993,4,2,13,5,38.5,3.25,1.25,0.15,0.4,0,0,0
222,Moritz Bauer\Moritz-Bauer,at AUT,DFMF,Stoke City,eng Premier League,25,1992,14.5,0,3,1,33.3,0.21,0.07,0,0,0,0,0
223,Robert Bauer\Robert-Bauer,de GER,DF,Werder Bremen,de Bundesliga,22,1995,10.6,0,2,0,0,0.19,0,0,,0,0,0
224,Oliver Baumann\Oliver-Baumann,de GER,GK,Hoffenheim,de Bundesliga,27,1990,34,0,0,0,,0,0,,,0,0,0
225,Timo Baumgartl\Timo-Baumgartl,de GER,DF,Stuttgart,de Bundesliga,21,1996,29,0,7,1,14.3,0.24,0.03,0,0,0,0,0
226,Julian Baumgartlinger\Julian-Baumgartlinger,at AUT,MFDF,Leverkusen,de Bundesliga,29,1988,15.5,1,11,4,36.4,0.71,0.26,0.09,0.25,0,0,0
227,Jon Bautista\Jon-Bautista,es ESP,FWMF,Real Sociedad,es La Liga,22,1995,2.1,1,8,3,37.5,3.83,1.44,0.13,0.33,0,0,0
228,Paul Baysse\Paul-Baysse,fr FRA,DF,Bordeaux,fr Ligue 1,29,1988,6.3,0,6,1,16.7,0.95,0.16,0,0,0,0,0
229,Paul Baysse\Paul-Baysse,fr FRA,DF,Málaga,es La Liga,29,1988,13.8,1,11,3,27.3,0.8,0.22,0.09,0.33,0,0,0
230,Noah Joel Sarenren Bazee\Noah-Joel-Sarenren-Bazee,ng NGA,FWMF,Hannover 96,de Bundesliga,20,1996,1.3,0,0,0,,0,0,,,0,0,0
231,Hervé Bazile\Herve-Bazile,ht HAI,FWMF,Caen,fr Ligue 1,27,1990,9.8,0,17,5,29.4,1.74,0.51,0,0,2,0,0
232,Riechedly Bazoer\Riechedly-Bazoer,nl NED,MF,Wolfsburg,de Bundesliga,20,1996,6.6,0,7,2,28.6,1.06,0.3,0,0,0,0,0
233,Enrico Bearzotti\Enrico-Bearzotti,it ITA,DFFW,Hellas Verona,it Serie A,20,1996,4.6,0,4,1,25,0.88,0.22,0,0,0,0,0
234,Claudio Beauvue\Claudio-Beauvue,GPE,FW,Leganés,es La Liga,29,1988,18.6,2,45,11,24.4,2.42,0.59,0.04,0.18,0,0,0
235,Bebé\Bebe,pt POR,MFFW,Eibar,es La Liga,27,1990,4.1,0,8,1,12.5,1.97,0.25,0,0,1,0,0
236,Ihlas Bebou\Ihlas-Bebou,tg TOG,MFFW,Hannover 96,de Bundesliga,23,1994,23.8,5,50,19,38,2.1,0.8,0.1,0.26,0,0,0
237,Andreas Beck\Andreas-Beck,de GER,DFMF,Stuttgart,de Bundesliga,30,1987,21.4,1,7,3,42.9,0.33,0.14,0.14,0.33,0,0,0
238,Henri Bedimo\Henri-Bedimo,cm CMR,DFMF,Marseille,fr Ligue 1,33,1984,0.5,0,0,0,,0,0,,,0,0,0
239,Jan Bednarek\Jan-Bednarek,pl POL,DF,Southampton,eng Premier League,21,1996,4.7,1,1,1,100,0.21,0.21,1,1,0,0,0
240,Asmir Begović\Asmir-Begovic,ba BIH,GK,Bournemouth,eng Premier League,30,1987,38,0,0,0,,0,0,,,0,0,0
241,Valon Behrami\Valon-Behrami,ch SUI,MF,Udinese,it Serie A,32,1985,15.5,1,9,2,22.2,0.58,0.13,0.11,0.5,0,0,0
242,Vid Belec\Vid-Belec,si SVN,GK,Benevento,it Serie A,27,1990,12.4,0,0,0,,0,0,,,0,0,0
243,Vid Belec\Vid-Belec,si SVN,GK,Sampdoria,it Serie A,27,1990,2,0,0,0,,0,0,,,0,0,0
244,Ishak Belfodil\Ishak-Belfodil,dz ALG,FW,Werder Bremen,de Bundesliga,25,1992,15,4,46,22,47.8,3.07,1.47,0.09,0.18,1,0,0
245,Stefan Bell\Stefan-Bell,de GER,DF,Mainz 05,de Bundesliga,25,1991,24.2,1,11,5,45.5,0.45,0.21,0.09,0.2,0,0,0
246,Karim Bellarabi\Karim-Bellarabi,de GER,FWMF,Leverkusen,de Bundesliga,27,1990,12.7,1,42,16,38.1,3.3,1.26,0.02,0.06,0,0,0
247,Héctor Bellerín\Hector-Bellerin,es ESP,DFMF,Arsenal,eng Premier League,22,1995,33.9,2,28,8,28.6,0.83,0.24,0.07,0.25,0,0,0
248,François Bellugou\Francois-Bellugou,fr FRA,MF,Troyes,fr Ligue 1,30,1987,24.2,0,1,0,0,0.04,0,0,,0,0,0
249,Andrea Belotti\Andrea-Belotti,it ITA,FW,Torino,it Serie A,23,1993,29.8,10,86,28,32.6,2.88,0.94,0.12,0.36,0,0,2
250,Chaouki Ben Saada\Chaouki-Ben-Saada,tn TUN,FWMF,Troyes,fr Ligue 1,33,1984,3.8,0,9,2,22.2,2.38,0.53,0,0,1,0,0
251,Wissam Ben Yedder\Wissam-Ben-Yedder,fr FRA,FW,Sevilla,es La Liga,26,1990,18.9,9,50,26,52,2.65,1.38,0.16,0.31,1,1,1
252,Diego Benaglio\Diego-Benaglio,ch SUI,GK,Monaco,fr Ligue 1,33,1983,2.5,0,0,0,,0,0,,,0,0,0
253,Ahmad Benali\Ahmad-Benali,ly LBY,MF,Crotone,it Serie A,25,1992,9,1,5,3,60,0.55,0.33,0.2,0.33,0,0,0
254,Yohan Benalouane\Yohan-Benalouane,tn TUN,DF,Leicester City,eng Premier League,30,1987,1,0,2,1,50,2,1,0,0,0,0,0
255,Marco Benassi\Marco-Benassi,it ITA,MFFW,Fiorentina,it Serie A,22,1994,30.9,5,75,27,36,2.43,0.87,0.07,0.19,0,0,0
256,Medhi Benatia\Medhi-Benatia,ma MAR,DF,Juventus,it Serie A,30,1987,19.5,2,14,4,28.6,0.72,0.21,0.14,0.5,0,0,0
257,Lars Bender\Lars-Bender,de GER,DFMF,Leverkusen,de Bundesliga,28,1989,17.7,2,22,5,22.7,1.24,0.28,0.09,0.4,0,0,0
258,Sven Bender\Sven-Bender,de GER,DF,Leverkusen,de Bundesliga,28,1989,26.1,2,15,6,40,0.58,0.23,0.13,0.33,0,0,0
259,László Bénes\Laszlo-Benes,sk SVK,MF,M'gladbach,de Bundesliga,19,1997,0.4,0,1,0,0,2.37,0,0,,0,0,0
260,Nicolas Benezet\Nicolas-Benezet,fr FRA,FWMF,Guingamp,fr Ligue 1,26,1991,18.3,3,32,11,34.4,1.75,0.6,0.09,0.27,5,0,0
261,Marcel Benger\Marcel-Benger,de GER,MF,M'gladbach,de Bundesliga,19,1998,0,0,0,0,,0,0,,,0,0,0
262,Walter Benítez\Walter-Benitez,ar ARG,GK,Nice,fr Ligue 1,24,1993,28,0,0,0,,0,0,,,0,0,0
263,Charlison Benschop\Charlison-Benschop,cw CUW,MFFW,Hannover 96,de Bundesliga,27,1989,2,1,5,1,20,2.45,0.49,0.2,1,0,0,0
264,Ramy Bensebaini\Ramy-Bensebaini,dz ALG,DF,Rennes,fr Ligue 1,22,1995,26,0,18,4,22.2,0.69,0.15,0,0,0,0,0
265,Nabil Bentaleb\Nabil-Bentaleb,dz ALG,MF,Schalke 04,de Bundesliga,22,1994,11.2,4,11,4,36.4,0.98,0.36,0,0,0,4,4
266,Rodrigo Bentancur\Rodrigo-Bentancur,uy URU,MF,Juventus,it Serie A,20,1997,6.5,0,5,2,40,0.77,0.31,0,0,0,0,0
267,Christian Benteke\Christian-Benteke,be BEL,FW,Crystal Palace,eng Premier League,26,1990,24.9,3,57,17,29.8,2.29,0.68,0.04,0.12,0,1,2
268,Karim Benzema\Karim-Benzema,fr FRA,FW,Real Madrid,es La Liga,29,1987,23.9,5,57,15,26.3,2.39,0.63,0.05,0.2,0,2,2
269,Yassine Benzia\Yassine-Benzia,dz ALG,MFFW,Lille,fr Ligue 1,22,1994,25.4,1,30,8,26.7,1.18,0.31,0.03,0.13,1,0,0
270,Saido Berahino\Saido-Berahino,bi BDI,FW,Stoke City,eng Premier League,23,1993,5.5,0,9,3,33.3,1.64,0.55,0,0,0,0,1
271,Domenico Berardi\Domenico-Berardi,it ITA,FW,Sassuolo,it Serie A,22,1994,25.5,4,83,23,27.7,3.25,0.9,0.02,0.09,4,2,4
272,Yuri Berchiche\Yuri-Berchiche,es ESP,DF,Paris S-G,fr Ligue 1,27,1990,19.1,2,11,3,27.3,0.58,0.16,0.18,0.67,0,0,0
273,Álex Berenguer\Alex-Berenguer,es ESP,FW,Torino,it Serie A,22,1995,11.6,1,16,9,56.3,1.38,0.78,0.06,0.11,0,0,0
274,Bartosz Bereszyński\Bartosz-Bereszynski,pl POL,DF,Sampdoria,it Serie A,25,1992,27.6,0,6,0,0,0.22,0,0,,0,0,0
275,Jóhann Berg Guðmundsson\Johann-Berg-Gudmundsson,is ISL,MFFW,Burnley,eng Premier League,26,1990,31.5,2,55,21,38.2,1.75,0.67,0.04,0.1,6,0,0
276,Markel Bergara\Markel-Bergara,es ESP,MF,Getafe,es La Liga,31,1986,16.2,4,19,9,47.4,1.17,0.56,0.21,0.44,0,0,0
277,Emil Berggreen\Emil-Berggreen,dk DEN,FW,Mainz 05,de Bundesliga,24,1993,7.4,4,12,7,58.3,1.61,0.94,0.33,0.57,0,0,0
278,Robert Berić\Robert-Beric,si SVN,FW,Saint-Étienne,fr Ligue 1,26,1991,11.6,7,21,12,57.1,1.82,1.04,0.29,0.5,0,1,2
279,Kévin Bérigaud\Kevin-Berigaud,fr FRA,MFFW,Montpellier,fr Ligue 1,29,1988,3,0,4,0,0,1.33,0,0,,0,0,0
280,Etrit Berisha\Etrit-Berisha,al ALB,GK,Atalanta,it Serie A,28,1989,31,0,0,0,,0,0,,,0,0,0
281,Federico Bernardeschi\Federico-Bernardeschi,it ITA,FWMF,Juventus,it Serie A,23,1994,9.4,4,28,10,35.7,2.98,1.06,0.14,0.4,2,0,0
282,Bernardo\Bernardo,br BRA,DF,RB Leipzig,de Bundesliga,22,1995,15,1,12,4,33.3,0.8,0.27,0.08,0.25,0,0,0
283,Juan Bernat\Juan-Bernat,es ESP,DFFW,Bayern Munich,de Bundesliga,24,1993,9.9,0,6,0,0,0.61,0,0,,0,0,0
284,Andrea Bertolacci\Andrea-Bertolacci,it ITA,MF,Genoa,it Serie A,26,1991,32.2,1,15,2,13.3,0.47,0.06,0.07,0.5,1,0,0
285,Ryan Bertrand\Ryan-Bertrand,eng ENG,DF,Southampton,eng Premier League,27,1989,34.8,0,20,4,20,0.57,0.11,0,0,3,0,0
286,Muhamed Bešić\Muhamed-Besic,ba BIH,MF,Everton,eng Premier League,24,1992,0.5,0,0,0,,0,0,,,0,0,0
287,Daniel Bessa\Daniel-Bessa,it ITA,MFFW,Hellas Verona,it Serie A,24,1993,15.4,1,15,5,33.3,0.97,0.32,0.07,0.2,0,0,0
288,Daniel Bessa\Daniel-Bessa,it ITA,MF,Genoa,it Serie A,24,1993,4.9,2,4,2,50,0.82,0.41,0.5,1,0,0,0
289,Vincent Bessat\Vincent-Bessat,fr FRA,DFMF,Caen,fr Ligue 1,31,1985,17.4,0,17,6,35.3,0.97,0.34,0,0,0,0,0
290,Quentin Beunardeau\Quentin-Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,0.4,0,0,0,,0,0,,,0,0,0
291,Matteo Bianchetti\Matteo-Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24,1993,1.4,0,0,0,,0,0,,,0,0,0
292,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,6.1,0,2,2,100,0.33,0.33,0,0,0,0,0
293,Pedro Bigas\Pedro-Bigas,es ESP,DF,Las Palmas,es La Liga,26,1990,9.9,0,4,1,25,0.4,0.1,0,0,0,0,0
294,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Milan,it Serie A,31,1986,22.7,1,21,4,19,0.93,0.18,0.05,0.25,0,0,0
295,Philip Billing\Philip-Billing,dk DEN,MF,Huddersfield,eng Premier League,21,1996,8.5,0,8,2,25,0.94,0.24,0,0,0,0,0
296,Jean-Claude Billong\Jean-Claude-Billong,fr FRA,DF,Benevento,it Serie A,23,1993,3.3,0,0,0,,0,0,,,0,0,0
297,Davide Biondini\Davide-Biondini,it ITA,MFFW,Sassuolo,it Serie A,34,1983,2.3,0,0,0,,0,0,,,0,0,0
298,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DF,Fiorentina,it Serie A,24,1992,33.1,1,34,6,17.6,1.03,0.18,0.03,0.17,7,0,0
299,Mame Biram Diouf\Mame-Biram-Diouf,sn SEN,FWMF,Stoke City,eng Premier League,29,1987,28.8,6,59,20,33.9,2.05,0.69,0.1,0.3,0,0,0
300,Davide Biraschi\Davide-Biraschi,it ITA,DF,Genoa,it Serie A,23,1994,20,0,5,0,0,0.25,0,0,,0,0,0
301,Valter Birsa\Valter-Birsa,si SVN,MFFW,Chievo,it Serie A,30,1986,27.8,3,49,18,36.7,1.76,0.65,0.06,0.17,5,0,0
302,Milan Biševac\Milan-Bisevac,rs SRB,DF,Metz,fr Ligue 1,33,1983,7.9,0,6,1,16.7,0.76,0.13,0,0,0,0,0
303,Yves Bissouma\Yves-Bissouma,ml MLI,MFDF,Lille,fr Ligue 1,20,1996,17.4,2,43,7,16.3,2.48,0.4,0.05,0.29,2,0,0
304,Leonardo Bittencourt\Leonardo-Bittencourt,de GER,MFFW,Köln,de Bundesliga,23,1993,17.9,5,32,10,31.3,1.79,0.56,0.16,0.5,0,0,0
305,Albano Bizzarri\Albano-Bizzarri,ar ARG,GK,Udinese,it Serie A,39,1977,32,0,0,0,,0,0,,,0,0,0
306,Rubén Blanco\Ruben-Blanco,es ESP,GK,Celta Vigo,es La Liga,22,1995,21.6,0,0,0,,0,0,,,0,0,0
307,Ludovic Blas\Ludovic-Blas,fr FRA,MF,Guingamp,fr Ligue 1,19,1997,19.9,3,42,16,38.1,2.11,0.8,0.07,0.19,0,0,0
308,Pablo de Blasis\Pablo-de-Blasis,ar ARG,FWMF,Mainz 05,de Bundesliga,29,1988,18.4,5,28,10,35.7,1.53,0.54,0.07,0.2,1,3,3
309,Jérémy Blayac\Jeremy-Blayac,fr FRA,FWMF,Strasbourg,fr Ligue 1,34,1983,10.2,3,33,9,27.3,3.24,0.88,0.09,0.33,0,0,0
310,Alexis Blin\Alexis-Blin,fr FRA,MF,Toulouse,fr Ligue 1,20,1996,21,1,14,4,28.6,0.67,0.19,0.07,0.25,0,0,0
311,Daley Blind\Daley-Blind,nl NED,DFMF,Manchester Utd,eng Premier League,27,1990,4,0,3,0,0,0.75,0,0,,0,0,0
312,Danny Blum\Danny-Blum,de GER,FWDF,Eint Frankfurt,de Bundesliga,26,1991,0.3,1,2,1,50,6.21,3.1,0.5,1,0,0,0
313,Emmanuel Boateng\Emmanuel-Boateng,gh GHA,FW,Levante,es La Liga,21,1996,14.2,6,41,15,36.6,2.88,1.05,0.15,0.4,0,0,0
314,Jérôme Boateng\Jerome-Boateng,de GER,DF,Bayern Munich,de Bundesliga,28,1988,18.2,1,15,3,20,0.82,0.16,0.07,0.33,0,0,0
315,Kevin-Prince Boateng\Kevin-Prince-Boateng,gh GHA,MFFW,Eint Frankfurt,de Bundesliga,30,1987,26.2,6,45,14,31.1,1.72,0.53,0.13,0.43,1,0,0
316,Raúl Bobadilla\Raul-Bobadilla,py PAR,FWMF,M'gladbach,de Bundesliga,30,1987,5,0,15,7,46.7,3.01,1.4,0,0,0,0,0
317,Yann Bodiger\Yann-Bodiger,fr FRA,MFFW,Toulouse,fr Ligue 1,22,1995,2.5,0,0,0,,0,0,,,0,0,0
318,Mathieu Bodmer\Mathieu-Bodmer,fr FRA,DFMF,Amiens,fr Ligue 1,34,1982,4.4,1,8,1,12.5,1.81,0.23,0.13,1,0,0,0
319,Jeremie Boga\Jeremie-Boga,ci CIV,MF,Chelsea,eng Premier League,20,1997,0.2,0,0,0,,0,0,,,0,0,0
320,Quentin Boisgard\Quentin-Boisgard,fr FRA,MFFW,Toulouse,fr Ligue 1,20,1997,2,0,1,1,100,0.5,0.5,0,0,1,0,0
321,Yannick Bolasie\Yannick-Bolasie,cd COD,FWMF,Everton,eng Premier League,28,1989,9.5,1,20,6,30,2.12,0.63,0.05,0.17,0,0,0
322,Deian Boldor\Deian-Boldor,ro ROU,DF,Hellas Verona,it Serie A,22,1995,1,0,0,0,,0,0,,,0,0,0
323,Giacomo Bonaventura\Giacomo-Bonaventura,it ITA,MF,Milan,it Serie A,27,1989,28.2,8,67,30,44.8,2.37,1.06,0.12,0.27,1,0,0
324,Federico Bonazzoli\Federico-Bonazzoli,it ITA,FW,SPAL,it Serie A,20,1997,2,0,8,2,25,4.09,1.02,0,0,0,0,0
325,Federico Bonazzoli\Federico-Bonazzoli,it ITA,FW,Sampdoria,it Serie A,20,1997,0.3,0,1,0,0,3.21,0,0,,0,0,0
326,Daniele Bonera\Daniele-Bonera,it ITA,DF,Villarreal,es La Liga,36,1981,13.2,0,3,1,33.3,0.23,0.08,0,0,0,0,0
327,Gaëtan Bong\Gaetan-Bong,cm CMR,DF,Brighton,eng Premier League,29,1988,24.8,0,4,1,25,0.16,0.04,0,0,0,0,0
328,Kevin Bonifazi\Kevin-Bonifazi,it ITA,DFFW,Torino,it Serie A,21,1996,4.5,0,1,0,0,0.22,0,0,,0,0,0
329,Landry Bonnefoi\Landry-Bonnefoi,fr FRA,GK,Strasbourg,fr Ligue 1,33,1983,3,0,0,0,,0,0,,,0,0,0
330,Leonardo Bonucci\Leonardo-Bonucci,it ITA,DF,Milan,it Serie A,30,1987,34.3,2,27,8,29.6,0.79,0.23,0.07,0.25,0,0,0
331,Wilfried Bony\Wilfried-Bony,ci CIV,FW,Swansea City,eng Premier League,28,1988,7.9,2,20,7,35,2.55,0.89,0.1,0.29,0,0,0
332,Celso Borges\Celso-Borges,cr CRC,MF,La Coruña,es La Liga,29,1988,25.5,3,31,8,25.8,1.22,0.31,0.1,0.38,1,0,0
333,Fabio Borini\Fabio-Borini,it ITA,FWDF,Milan,it Serie A,26,1991,17.9,2,36,14,38.9,2.01,0.78,0.06,0.14,0,0,0
334,Marco Borriello\Marco-Borriello,it ITA,FW,SPAL,it Serie A,35,1982,8.6,1,12,4,33.3,1.4,0.47,0.08,0.25,3,0,0
335,Gabriel Boschilia\Gabriel-Boschilia,br BRA,FWMF,Monaco,fr Ligue 1,21,1996,0.9,0,4,1,25,4.24,1.06,0,0,1,0,0
336,Ryad Boudebouz\Ryad-Boudebouz,dz ALG,MFFW,Betis,es La Liga,27,1990,15.2,2,19,12,63.2,1.25,0.79,0.11,0.17,2,0,0
337,Jean-Christophe Bouet\Jean-Christophe-Bouet,fr FRA,GK,Amiens,fr Ligue 1,34,1983,1,0,0,0,,0,0,,,0,0,0
338,Sofiane Boufal\Sofiane-Boufal,ma MAR,FWMF,Southampton,eng Premier League,23,1993,13.5,2,28,6,21.4,2.07,0.44,0.07,0.33,0,0,0
339,Arnold Bouka Moutou\Arnold-Bouka-Moutou,cg CGO,DF,Dijon,fr Ligue 1,28,1988,3.7,0,2,0,0,0.54,0,0,,0,0,0
340,Farid Boulaya\Farid-Boulaya,dz ALG,FWMF,Metz,fr Ligue 1,24,1993,2,0,3,0,0,1.51,0,0,,0,0,0
341,Yassine Bounou\Yassine-Bounou,ma MAR,GK,Girona,es La Liga,26,1991,29.5,0,0,0,,0,0,,,0,0,0
342,Emmanuel Bourgaud\Emmanuel-Bourgaud,fr FRA,MFFW,Amiens,fr Ligue 1,29,1987,6,0,11,1,9.1,1.82,0.17,0,0,2,0,0
343,Benjamin Bourigeaud\Benjamin-Bourigeaud,fr FRA,MFFW,Rennes,fr Ligue 1,23,1994,34.5,10,66,25,37.9,1.91,0.73,0.11,0.28,17,3,3
344,Eneko Bóveda\Eneko-Boveda,es ESP,DF,La Coruña,es La Liga,28,1988,7.4,0,0,0,,0,0,,,0,0,0
345,Eneko Bóveda\Eneko-Boveda,es ESP,DF,Athletic Club,es La Liga,28,1988,5.8,0,0,0,,0,0,,,0,0,0
346,Lucas Boyé\Lucas-Boye,ar ARG,FWMF,Torino,it Serie A,21,1996,1.7,0,0,0,,0,0,,,0,0,0
347,Lucas Boyé\Lucas-Boye,ar ARG,FWMF,Celta Vigo,es La Liga,21,1996,3.2,0,8,1,12.5,2.51,0.31,0,0,0,0,0
