Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,Gls,Ast,PK,PKatt,CrdY,CrdR
1648,Antonio Mirante\Antonio-Mirante,it ITA,GK,Roma,it Serie A,35,1983,11,11,990,0,0,0,0,0,0
1649,Virgil Misidjan\Virgil-Misidjan,nl NED,FWMF,Nürnberg,de Bundesliga,25,1993,23,17,1543,1,1,0,0,5,0
1650,Simone Missiroli\Simone-Missiroli,it ITA,MF,SPAL,it Serie A,32,1986,34,33,2741,0,0,0,0,9,0
1651,Kostas Mitroglou\Kostas-Mitroglou,gr GRE,FW,Marseille,fr Ligue 1,30,1988,14,7,580,3,0,0,0,0,0
1652,Aleksandar Mitrović\Aleksandar-Mitrovic,rs SRB,FW,Fulham,eng Premier League,23,1994,37,37,3280,11,3,1,1,7,0
1653,Stefan Mitrović\Stefan-Mitrovic,rs SRB,DF,Strasbourg,fr Ligue 1,28,1990,34,34,3026,0,0,0,0,8,2
1654,Maximilian Mittelstädt\Maximilian-Mittelstadt,de GER,DFMF,Hertha BSC,de Bundesliga,21,1997,25,20,1804,1,1,0,0,3,1
1655,Henrikh Mkhitaryan\Henrikh-Mkhitaryan,am ARM,FWMF,Arsenal,eng Premier League,29,1989,25,19,1641,6,4,0,0,1,0
1656,Luka Modrić\Luka-Modric,hr CRO,MF,Real Madrid,es La Liga,32,1985,34,31,2608,3,6,0,0,6,0
1657,Kevin Möhwald\Kevin-Mohwald,de GER,MFFW,Werder Bremen,de Bundesliga,25,1993,23,7,873,3,1,0,0,2,0
1658,Niklas Moisander\Niklas-Moisander,fi FIN,DF,Werder Bremen,de Bundesliga,32,1985,30,30,2637,0,0,0,0,7,1
1659,Johan Mojica\Johan-Mojica,co COL,DFMF,Girona,es La Liga,25,1992,1,0,20,0,0,0,0,0,0
1660,Hakim El Mokeddem\Hakim-El-Mokeddem,br BRA,FWMF,Toulouse,fr Ligue 1,19,1999,2,0,25,0,0,0,0,0,0
1661,Jorge Molina\Jorge-Molina,es ESP,FW,Getafe,es La Liga,36,1982,38,28,2648,14,5,2,2,2,0
1662,Cristian Molinaro\Cristian-Molinaro,it ITA,DFMF,Frosinone,it Serie A,35,1983,14,13,1159,0,0,0,0,2,0
1663,Victor Mollejo\Victor-Mollejo,es ESP,FWMF,Atlético Madrid,es La Liga,17,2001,4,0,65,0,0,0,0,0,0
1664,Florent Mollet\Florent-Mollet,fr FRA,MFFW,Montpellier,fr Ligue 1,26,1991,32,31,2564,6,4,0,0,6,1
1665,Gabriele Moncini\Gabriele-Moncini,it ITA,MF,SPAL,it Serie A,22,1996,1,0,8,0,0,0,0,0,0
1666,Thomas Monconduit\Thomas-Monconduit,fr FRA,MF,Amiens,fr Ligue 1,27,1991,33,32,2818,0,1,0,0,6,0
1667,Kévin Monnet-Paquet\Kevin-Monnet-Paquet,fr FRA,MFDF,Saint-Étienne,fr Ligue 1,29,1988,23,16,1482,1,1,0,0,4,0
1668,Nacho Monreal\Nacho-Monreal,es ESP,DF,Arsenal,eng Premier League,32,1986,22,21,1861,1,3,0,0,5,0
1669,Francisco Montero\Francisco-Montero,es ESP,DF,Atlético Madrid,es La Liga,19,1999,9,4,404,0,0,0,0,2,0
1670,Cristóbal Montiel Rodríguez\Cristobal-Montiel-Rodriguez,es ESP,FW,Fiorentina,it Serie A,18,2000,1,0,6,0,0,0,0,0,0
1671,Martín Montoya\Martin-Montoya,es ESP,DF,Brighton,eng Premier League,27,1991,25,24,2167,0,1,0,0,4,0
1672,Aaron Mooy\Aaron-Mooy,au AUS,MFFW,Huddersfield,eng Premier League,27,1990,29,25,2330,3,1,1,1,4,0
1673,Emre Mor\Emre-Mor,tr TUR,FWMF,Celta Vigo,es La Liga,21,1997,10,4,369,0,0,0,0,1,0
1674,Alfredo Morales\Alfredo-Morales,us USA,MF,Düsseldorf,de Bundesliga,28,1990,23,16,1532,1,1,0,0,6,0
1675,Álvaro Morata\Alvaro-Morata,es ESP,FW,Chelsea,eng Premier League,25,1992,16,11,941,5,0,0,0,3,0
1676,Álvaro Morata\Alvaro-Morata,es ESP,FW,Atlético Madrid,es La Liga,25,1992,15,13,1083,6,1,0,0,5,0
1677,Jan Morávek\Jan-Moravek,cz CZE,MF,Augsburg,de Bundesliga,28,1989,13,7,757,0,2,0,0,1,0
1678,Steven Moreira\Steven-Moreira,fr FRA,DFMF,Toulouse,fr Ligue 1,23,1994,10,10,863,0,0,0,0,2,0
1679,Jérémy Morel\Jeremy-Morel,mg MAD,DF,Lyon,fr Ligue 1,34,1984,12,12,1064,0,0,0,0,4,0
1680,Alberto Moreno\Alberto-Moreno,es ESP,DF,Liverpool,eng Premier League,26,1992,2,2,154,0,0,0,0,0,0
1681,Álex Moreno\Alex-Moreno,es ESP,DF,Rayo Vallecano,es La Liga,25,1993,36,36,3136,1,1,0,0,5,0
1682,Gerard Moreno\Gerard-Moreno,es ESP,FW,Villarreal,es La Liga,26,1992,35,25,2315,8,1,0,1,3,0
1683,Héctor Moreno\Hector-Moreno,mx MEX,DF,Real Sociedad,es La Liga,30,1988,25,21,1933,1,0,0,0,2,0
1684,Sergio Moreno\Sergio-Moreno,es ESP,MF,Rayo Vallecano,es La Liga,,,1,0,14,0,0,0,0,0,0
1685,Emiliano Moretti\Emiliano-Moretti,it ITA,DF,Torino,it Serie A,37,1981,24,22,2010,0,0,0,0,5,0
1686,Wes Morgan\Wes-Morgan,jm JAM,DF,Leicester City,eng Premier League,34,1984,22,21,1925,3,0,0,0,3,2
1687,Manu Morlanes\Manu-Morlanes,es ESP,MF,Villarreal,es La Liga,19,1999,10,7,610,0,3,0,0,2,0
1688,Loren Morón\Loren-Moron,es ESP,FW,Betis,es La Liga,24,1993,33,22,1957,6,0,0,0,4,0
1689,Sean Morrison\Sean-Morrison,eng ENG,DF,Cardiff City,eng Premier League,27,1991,34,34,3039,1,3,0,0,6,0
1690,Victor Moses\Victor-Moses,ng NGA,FW,Chelsea,eng Premier League,27,1990,2,0,28,0,0,0,0,0,0
1691,Lebo Mothiba\Lebo-Mothiba,za RSA,FW,Strasbourg,fr Ligue 1,22,1996,32,18,1771,9,2,1,1,3,0
1692,Lebo Mothiba\Lebo-Mothiba,za RSA,FW,Lille,fr Ligue 1,22,1996,3,3,253,1,0,0,0,0,0
1693,François Moubandje\Francois-Moubandje,ch SUI,DF,Toulouse,fr Ligue 1,28,1990,22,21,1935,0,0,0,0,3,0
1694,Jessy Moulin\Jessy-Moulin,fr FRA,GK,Saint-Étienne,fr Ligue 1,32,1986,1,1,90,0,0,0,0,0,0
1695,Steve Mounié\Steve-Mounie,bj BEN,FW,Huddersfield,eng Premier League,23,1994,31,19,1778,2,3,0,0,1,1
1696,Lucas Moura\Lucas-Moura,br BRA,FWMF,Tottenham,eng Premier League,25,1992,32,25,2121,10,0,0,0,3,0
1697,Herman Moussaki\Herman-Moussaki,fr FRA,MFFW,Caen,fr Ligue 1,19,1999,6,2,204,0,1,0,0,1,0
1698,Lys Mousset\Lys-Mousset,fr FRA,FWMF,Bournemouth,eng Premier League,22,1996,24,1,368,1,0,0,0,1,0
1699,João Moutinho\Joao-Moutinho,pt POR,MF,Wolves,eng Premier League,31,1986,38,35,3032,1,8,0,0,4,0
1700,Samuel Moutoussamy\Samuel-Moutoussamy,cd COD,MFFW,Nantes,fr Ligue 1,21,1996,28,19,1648,2,3,0,0,0,0
1701,Toni Moya\Toni-Moya,es ESP,DF,Atlético Madrid,es La Liga,20,1998,1,1,90,0,0,0,0,0,0
1702,Javi Moyano\Javi-Moyano,es ESP,DF,Valladolid,es La Liga,32,1986,27,25,2098,0,0,0,0,3,0
1703,Samuel Mráz\Samuel-Mraz,sk SVK,FW,Empoli,it Serie A,21,1997,6,2,170,1,0,0,0,0,0
1704,Ndombe Mubele\Ndombe-Mubele,cd COD,FW,Toulouse,fr Ligue 1,24,1994,15,4,465,1,0,0,0,0,0
1705,Lukas Mühl\Lukas-Muhl,de GER,DF,Nürnberg,de Bundesliga,21,1997,31,31,2790,1,0,0,0,4,0
1706,Nordi Mukiele\Nordi-Mukiele,fr FRA,DF,RB Leipzig,de Bundesliga,20,1997,19,14,1225,1,1,0,0,3,0
1707,Benoît Mukinayi\Benoit-Mukinayi,fr FRA,DF,Monaco,fr Ligue 1,17,2001,20,20,1762,1,0,0,0,4,0
1708,Florian Müller\Florian-Muller,de GER,GK,Mainz 05,de Bundesliga,20,1997,24,24,2160,0,0,0,0,0,0
1709,Nicolai Müller\Nicolai-Muller,de GER,MFFW,Hannover 96,de Bundesliga,30,1987,14,11,899,3,0,0,0,2,0
1710,Nicolai Müller\Nicolai-Muller,de GER,FWMF,Eint Frankfurt,de Bundesliga,30,1987,7,3,217,2,0,0,0,1,0
1711,Thomas Müller\Thomas-Muller,de GER,MFFW,Bayern Munich,de Bundesliga,28,1989,32,28,2378,6,9,0,0,1,0
1712,Gianni Munari\Gianni-Munari,it ITA,MF,Parma,it Serie A,35,1983,1,0,3,0,0,0,0,0,0
1713,Iker Muniain\Iker-Muniain,es ESP,FWMF,Athletic Club,es La Liga,25,1992,34,27,2383,7,3,1,1,7,0
1714,Marc Muniesa\Marc-Muniesa,es ESP,DFMF,Girona,es La Liga,26,1992,19,15,1406,0,0,0,0,6,0
1715,Aihen Muñoz\Aihen-Munoz,es ESP,DF,Real Sociedad,es La Liga,20,1997,11,11,951,0,0,0,0,0,0
1716,Ezequiel Muñoz\Ezequiel-Munoz,ar ARG,DF,Leganés,es La Liga,27,1990,3,2,211,0,0,0,0,0,0
1717,Joaquín Muñoz\Joaquin-Munoz,es ESP,MF,Atlético Madrid,es La Liga,19,1999,1,0,1,0,0,0,0,0,0
1718,Alessandro Murgia\Alessandro-Murgia,it ITA,MF,SPAL,it Serie A,21,1996,15,11,1072,0,3,0,0,1,0
1719,Alessandro Murgia\Alessandro-Murgia,it ITA,MF,Lazio,it Serie A,21,1996,1,0,9,0,0,0,0,0,0
1720,Luis Muriel\Luis-Muriel,co COL,FW,Fiorentina,it Serie A,27,1991,19,16,1441,6,0,0,0,1,0
1721,Luis Muriel\Luis-Muriel,co COL,MFFW,Sevilla,es La Liga,27,1991,6,1,123,1,1,0,0,0,0
1722,Jeison Murillo\Jeison-Murillo,co COL,DF,Barcelona,es La Liga,26,1992,2,1,113,0,0,0,0,0,0
1723,Jeison Murillo\Jeison-Murillo,co COL,DF,Valencia,es La Liga,26,1992,1,1,90,0,0,0,0,0,0
1724,Jacob Murphy\Jacob-Murphy,eng ENG,MFFW,Newcastle Utd,eng Premier League,23,1995,9,3,302,0,1,0,0,0,0
1725,Josh Murphy\Josh-Murphy,eng ENG,FWMF,Cardiff City,eng Premier League,23,1995,29,22,1817,3,2,0,0,2,0
1726,Glenn Murray\Glenn-Murray,eng ENG,FW,Brighton,eng Premier League,34,1983,38,30,2508,13,1,4,4,5,0
1727,Nicola Murru\Nicola-Murru,it ITA,DF,Sampdoria,it Serie A,23,1994,35,34,2934,0,5,0,0,9,0
1728,Mateo Musacchio\Mateo-Musacchio,ar ARG,DF,Milan,it Serie A,27,1990,29,29,2610,1,0,0,0,2,0
1729,Florent Muslija\Florent-Muslija,xk KVX,MFFW,Hannover 96,de Bundesliga,20,1998,17,6,679,2,0,0,0,1,0
1730,Juan Musso\Juan-Musso,ar ARG,GK,Udinese,it Serie A,24,1994,29,29,2610,0,0,0,0,4,0
1731,Shkodran Mustafi\Shkodran-Mustafi,de GER,DF,Arsenal,eng Premier League,26,1992,31,31,2611,2,0,0,0,9,0
1732,Damián Musto\Damian-Musto,ar ARG,MF,Huesca,es La Liga,31,1987,24,20,1686,0,0,0,0,11,0
1733,Yoshinori Mutō\Yoshinori-Muto,jp JPN,FW,Newcastle Utd,eng Premier League,26,1992,17,5,524,1,0,0,0,1,0
1734,Yvon Mvogo\Yvon-Mvogo,ch SUI,GK,RB Leipzig,de Bundesliga,24,1994,2,1,135,0,0,0,0,0,0
1735,Phillipp Mwene\Phillipp-Mwene,at AUT,DF,Mainz 05,de Bundesliga,24,1994,6,2,274,0,0,0,0,0,0
1736,Obite N'Dicka\Obite-NDicka,fr FRA,DF,Eint Frankfurt,de Bundesliga,18,1999,27,24,2304,1,1,0,0,3,0
1737,Kévin N'Doram\Kevin-NDoram,fr FRA,DFMF,Monaco,fr Ligue 1,22,1996,4,2,195,0,0,0,0,2,0
1738,Abdallah N'dour\Abdallah-Ndour,sn SEN,DFMF,Strasbourg,fr Ligue 1,24,1993,4,4,292,0,0,0,0,0,0
1739,Cheikh N'Doye\Cheikh-NDoye,sn SEN,MF,Angers,fr Ligue 1,32,1986,27,26,2334,0,3,0,0,4,0
1740,Nathan N'Goumou\Nathan-NGoumou,fr FRA,FW,Toulouse,fr Ligue 1,18,2000,1,1,70,0,0,0,0,0,0
1741,Clinton N'Jie\Clinton-NJie,cm CMR,FWMF,Marseille,fr Ligue 1,24,1993,17,3,364,3,2,0,0,0,0
1742,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,FW,Tottenham,eng Premier League,23,1995,1,0,5,0,1,0,0,0,0
1743,Georges-Kévin N'Koudou\Georges-Kevin-NKoudou,fr FRA,MF,Monaco,fr Ligue 1,23,1995,3,0,23,0,0,0,0,0,0
1744,Stanley N'Soki\Stanley-NSoki,fr FRA,DF,Paris S-G,fr Ligue 1,19,1999,12,8,698,0,0,0,0,2,0
1745,Nacho\Nacho,es ESP,DF,Real Madrid,es La Liga,28,1990,20,19,1698,0,1,0,0,8,1
1746,Nacho\Nacho,es ESP,DF,Valladolid,es La Liga,29,1989,35,35,3150,1,3,0,0,10,0
1747,Ádám Nagy\Adam-Nagy,hu HUN,MF,Bologna,it Serie A,23,1995,14,10,975,0,0,0,0,3,1
1748,Radja Nainggolan\Radja-Nainggolan,be BEL,MF,Inter,it Serie A,30,1988,29,22,1967,6,3,0,0,3,0
1749,Naldo\Naldo,br BRA,DF,Schalke 04,de Bundesliga,35,1982,7,7,630,0,0,0,0,1,0
1750,Naldo\Naldo,br BRA,DF,Monaco,fr Ligue 1,35,1982,7,5,301,0,0,0,0,0,2
1751,Naldo\Naldo,br BRA,DF,Espanyol,es La Liga,29,1988,16,16,1362,1,1,0,0,3,0
1752,Samir Nasri\Samir-Nasri,fr FRA,MF,West Ham,eng Premier League,31,1987,5,3,245,0,2,0,0,0,0
1753,Matija Nastasić\Matija-Nastasic,rs SRB,DF,Schalke 04,de Bundesliga,25,1993,28,28,2449,1,0,0,0,6,1
1754,Marc Navarro\Marc-Navarro,es ESP,DF,Watford,eng Premier League,23,1995,2,1,84,0,0,0,0,0,0
1755,Ximo Navarro\Ximo-Navarro,es ESP,DF,Alavés,es La Liga,28,1990,31,28,2533,2,2,0,0,7,0
1756,Jesús Navas\Jesus-Navas,es ESP,DFMF,Sevilla,es La Liga,32,1985,32,31,2712,1,5,0,0,8,0
1757,Keylor Navas\Keylor-Navas,cr CRC,GK,Real Madrid,es La Liga,31,1986,10,10,900,0,0,0,0,1,0
1758,Raúl Navas\Raul-Navas,es ESP,DF,Real Sociedad,es La Liga,30,1988,16,15,1310,0,0,0,0,4,0
1759,Wilfred Ndidi\Wilfred-Ndidi,ng NGA,MF,Leicester City,eng Premier League,21,1996,38,37,3296,2,0,0,0,8,0
1760,Aly Ndom\Aly-Ndom,fr FRA,MF,Caen,fr Ligue 1,22,1996,1,1,45,0,0,0,0,1,0
1761,Aly Ndom\Aly-Ndom,fr FRA,MF,Reims,fr Ligue 1,22,1996,11,3,363,0,0,0,0,1,0
1762,Tanguy Ndombele\Tanguy-Ndombele,fr FRA,MF,Lyon,fr Ligue 1,21,1996,34,31,2690,1,7,0,0,3,0
1763,Angelo Ndrecka\Angelo-Ndrecka,al ALB,DF,Chievo,it Serie A,16,2001,1,1,90,0,0,0,0,0,0
1764,Reiss Nelson\Reiss-Nelson,eng ENG,MFFW,Hoffenheim,de Bundesliga,18,1999,23,5,643,7,0,0,0,0,0
1765,Neto\Neto,br BRA,GK,Valencia,es La Liga,29,1989,34,34,3060,0,0,0,0,2,0
1766,Pedro Neto\Pedro-Neto,pt POR,FW,Lazio,it Serie A,18,2000,4,0,46,0,0,0,0,1,0
1767,Manuel Neuer\Manuel-Neuer,de GER,GK,Bayern Munich,de Bundesliga,32,1986,26,26,2302,0,0,0,0,1,0
1768,Florian Neuhaus\Florian-Neuhaus,de GER,MF,M'gladbach,de Bundesliga,21,1997,32,25,2062,3,8,0,0,5,0
1769,Rúben Neves\Ruben-Neves,pt POR,MF,Wolves,eng Premier League,21,1997,35,34,3007,4,3,2,2,8,0
1770,Neymar\Neymar,br BRA,MFFW,Paris S-G,fr Ligue 1,26,1992,17,16,1439,15,7,5,5,2,0
1771,Yeni Ngbakoto\Yeni-Ngbakoto,cd COD,FWMF,Guingamp,fr Ligue 1,26,1992,15,4,566,1,0,0,0,0,0
1772,Moussa Niakhate\Moussa-Niakhate,fr FRA,DF,Mainz 05,de Bundesliga,22,1996,33,32,2789,1,1,0,0,3,0
1773,M'Baye Niang\MBaye-Niang,sn SEN,FW,Rennes,fr Ligue 1,23,1994,29,19,1793,11,4,2,2,5,0
1774,Oumar Niasse\Oumar-Niasse,sn SEN,FW,Cardiff City,eng Premier League,28,1990,13,12,931,0,0,0,0,0,0
1775,Oumar Niasse\Oumar-Niasse,sn SEN,FWMF,Everton,eng Premier League,28,1990,5,0,63,0,0,0,0,0,0
1776,Hans Nicolussi Caviglia\Hans-Nicolussi-Caviglia,it ITA,MFFW,Juventus,it Serie A,18,2000,3,0,57,0,0,0,0,0,0
1777,Florian Niederlechner\Florian-Niederlechner,de GER,FWMF,Freiburg,de Bundesliga,27,1990,24,12,970,4,1,0,0,3,0
1778,Saúl Ñíguez\Saul-Niguez,es ESP,MFDF,Atlético Madrid,es La Liga,23,1994,33,32,2925,4,1,0,1,10,0
1779,Dimitris Nikolaou\Dimitris-Nikolaou,gr GRE,DF,Empoli,it Serie A,19,1998,4,4,348,0,0,0,0,0,0
1780,Casimir Ninga\Casimir-Ninga,td CHA,FWMF,Caen,fr Ligue 1,25,1993,33,28,2468,6,3,1,1,9,0
1781,Eddie Nketiah\Eddie-Nketiah,eng ENG,MFFW,Arsenal,eng Premier League,19,1999,5,0,67,1,0,0,0,0,0
1782,Nicolas Nkoulou\Nicolas-Nkoulou,cm CMR,DF,Torino,it Serie A,28,1990,36,36,3214,2,0,0,0,7,1
1783,Christopher Nkunku\Christopher-Nkunku,fr FRA,MFFW,Paris S-G,fr Ligue 1,20,1997,22,13,1156,3,2,0,0,0,0
1784,Mark Noble\Mark-Noble,eng ENG,MF,West Ham,eng Premier League,31,1987,31,29,2291,5,5,4,4,6,1
1785,Peru Nolaskoain\Peru-Nolaskoain,es ESP,DF,Athletic Club,es La Liga,19,1998,8,4,464,2,0,0,0,2,1
1786,Nolito\Nolito,es ESP,FW,Sevilla,es La Liga,31,1986,4,1,76,0,0,0,0,0,0
1787,Arnaud Nordin\Arnaud-Nordin,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,20,1998,25,11,1050,3,1,0,0,2,0
1788,Håvard Nordtveit\Havard-Nordtveit,no NOR,MFDF,Hoffenheim,de Bundesliga,28,1990,8,4,470,0,0,0,0,2,0
1789,Håvard Nordtveit\Havard-Nordtveit,no NOR,DF,Fulham,eng Premier League,28,1990,5,4,362,0,1,0,0,0,0
1790,Will Norris\Will-Norris,eng ENG,GK,Wolves,eng Premier League,24,1993,1,0,1,0,0,0,0,0,0
1791,Alexander Nübel\Alexander-Nubel,de GER,GK,Schalke 04,de Bundesliga,21,1996,18,18,1588,0,0,0,0,1,1
1792,Kasim Nuhu\Kasim-Nuhu,gh GHA,DF,Hoffenheim,de Bundesliga,23,1995,13,11,904,0,1,0,0,5,1
1793,Unai Núñez\Unai-Nunez,es ESP,DF,Athletic Club,es La Liga,21,1997,12,11,1064,0,0,0,0,4,0
1794,Hans Nunoo Sarpei\Hans-Nunoo-Sarpei,gh GHA,FWMF,Stuttgart,de Bundesliga,19,1998,2,0,42,0,0,0,0,0,0
1795,Bram Nuytinck\Bram-Nuytinck,nl NED,DF,Udinese,it Serie A,28,1990,27,24,2127,1,0,0,0,4,1
1796,Gerzino Nyamsi\Gerzino-Nyamsi,fr FRA,DF,Rennes,fr Ligue 1,21,1997,8,6,539,0,0,0,0,1,1
1797,Allan Nyom\Allan-Nyom,cm CMR,DF,Leganés,es La Liga,30,1988,23,20,1708,1,1,0,0,7,1
1798,Steven Nzonzi\Steven-Nzonzi,fr FRA,MF,Roma,it Serie A,29,1988,30,29,2617,1,2,0,0,7,0
1799,Christian Nørgaard\Christian-Norgaard,dk DEN,MF,Fiorentina,it Serie A,24,1994,6,4,323,0,0,0,0,0,0
1800,Michael Obafemi\Michael-Obafemi,ie IRL,FW,Southampton,eng Premier League,18,2000,6,1,137,1,1,0,0,1,0
1801,Dimitri Oberlin\Dimitri-Oberlin,ch SUI,FW,Empoli,it Serie A,20,1997,5,0,139,0,0,0,0,0,0
1802,Joel Obi\Joel-Obi,ng NGA,MF,Chievo,it Serie A,27,1991,11,9,659,1,0,0,0,1,0
1803,Pedro Obiang\Pedro-Obiang,gq EQG,MF,West Ham,eng Premier League,26,1992,24,12,1128,0,1,0,0,0,0
1804,Jan Oblak\Jan-Oblak,si SVN,GK,Atlético Madrid,es La Liga,25,1993,37,37,3330,0,0,0,0,1,0
1805,Lucas Ocampos\Lucas-Ocampos,ar ARG,FWMF,Marseille,fr Ligue 1,24,1994,34,31,2708,4,8,0,0,11,0
1806,Bastian Oczipka\Bastian-Oczipka,de GER,DF,Schalke 04,de Bundesliga,29,1989,21,21,1875,1,5,0,0,3,0
1807,Jens Odgaard\Jens-Odgaard,dk DEN,FW,Sassuolo,it Serie A,19,1999,1,0,16,0,0,0,0,0,0
1808,Denis Odoi\Denis-Odoi,be BEL,DF,Fulham,eng Premier League,30,1988,31,29,2594,0,1,0,0,4,0
1809,Álvaro Odriozola\Alvaro-Odriozola,es ESP,DF,Real Madrid,es La Liga,22,1995,14,14,1178,0,2,0,0,2,0
1810,Angelo Ogbonna\Angelo-Ogbonna,it ITA,DF,West Ham,eng Premier League,30,1988,24,20,1874,1,1,0,0,2,0
1811,Dani Ojeda\Dani-Ojeda,es ESP,MFDF,Leganés,es La Liga,23,1994,5,2,193,0,0,0,0,1,0
1812,Sheyi Ojo\Sheyi-Ojo,eng ENG,FWMF,Reims,fr Ligue 1,21,1997,15,3,468,0,0,0,0,0,0
1813,Stefano Okaka\Stefano-Okaka,it ITA,FW,Udinese,it Serie A,28,1989,16,11,970,6,1,0,0,4,0
1814,Stefano Okaka\Stefano-Okaka,it ITA,FW,Watford,eng Premier League,28,1989,2,0,24,0,0,0,0,1,0
1815,Shinji Okazaki\Shinji-Okazaki,jp JPN,FWMF,Leicester City,eng Premier League,32,1986,21,1,288,0,1,0,0,0,0
1816,Chima Okoroji\Chima-Okoroji,ng NGA,DFMF,Freiburg,de Bundesliga,21,1997,2,1,104,0,0,0,0,0,0
1817,Orji Okwonkwo\Orji-Okwonkwo,ng NGA,FW,Bologna,it Serie A,20,1998,8,2,257,0,0,0,0,2,0
1818,Lucas Olaza\Lucas-Olaza,uy URU,DF,Celta Vigo,es La Liga,24,1994,10,10,897,0,2,0,0,2,0
1819,Oier Olazábal\Oier-Olazabal,es ESP,GK,Levante,es La Liga,28,1989,21,21,1890,0,0,0,0,1,0
1820,Kiko Olivas\Kiko-Olivas,es ESP,DF,Valladolid,es La Liga,29,1988,35,35,3100,0,0,0,0,6,0
1821,Paulo Oliveira\Paulo-Oliveira,pt POR,DF,Eibar,es La Liga,26,1992,28,24,2245,0,0,0,0,4,0
1822,Mathías Olivera\Mathias-Olivera,uy URU,DFMF,Getafe,es La Liga,20,1997,14,12,1007,0,1,0,0,6,1
1823,Alexandre Olliero\Alexandre-Olliero,fr FRA,GK,Nantes,fr Ligue 1,22,1996,1,1,90,0,0,0,0,0,0
1824,Robin Olsen\Robin-Olsen,se SWE,GK,Roma,it Serie A,28,1990,27,27,2430,0,0,0,0,2,0
1825,Stephane Omeonga\Stephane-Omeonga,be BEL,MF,Genoa,it Serie A,22,1996,3,0,57,0,0,0,0,1,0
1826,Kenneth Omeruo\Kenneth-Omeruo,ng NGA,DF,Leganés,es La Liga,24,1993,28,27,2433,0,0,0,0,7,0
1827,Prince Oniangué\Prince-Oniangue,cg CGO,MF,Caen,fr Ligue 1,29,1988,31,26,2343,2,0,0,0,3,0
1828,Karim Onisiwo\Karim-Onisiwo,at AUT,FWMF,Mainz 05,de Bundesliga,26,1992,26,11,1161,7,3,0,0,2,0
1829,Nicholas Opoku\Nicholas-Opoku,es ESP,DF,Udinese,it Serie A,20,1997,8,6,583,0,0,0,0,4,0
1830,Nicholas Opoku\Nicholas-Opoku,gh GHA,DF,Udinese,it Serie A,20,1997,4,3,327,0,0,0,0,1,0
1831,Willi Orban\Willi-Orban,hu HUN,DF,RB Leipzig,de Bundesliga,25,1992,24,23,2049,4,0,0,0,5,0
1832,Fabián Orellana\Fabian-Orellana,cl CHI,MFFW,Eibar,es La Liga,32,1986,33,31,2733,3,5,1,1,4,0
1833,Divock Origi\Divock-Origi,be BEL,FW,Liverpool,eng Premier League,23,1995,12,4,371,3,1,0,0,0,0
1834,Riccardo Orsolini\Riccardo-Orsolini,it ITA,FWMF,Bologna,it Serie A,21,1997,35,19,1964,8,5,0,0,2,0
1835,Yuya Osako\Yuya-Osako,jp JPN,FWMF,Werder Bremen,de Bundesliga,28,1990,21,15,1346,3,2,0,0,2,0
1836,David Ospina\David-Ospina,co COL,GK,Napoli,it Serie A,29,1988,17,16,1457,0,0,0,0,0,0
1837,Matthias Ostrzolek\Matthias-Ostrzolek,de GER,DF,Hannover 96,de Bundesliga,28,1990,18,16,1468,0,0,0,0,2,0
1838,Nicolás Otamendi\Nicolas-Otamendi,ar ARG,DF,Manchester City,eng Premier League,30,1988,18,14,1236,0,0,0,0,1,0
1839,Otávio\Otavio,br BRA,MF,Bordeaux,fr Ligue 1,24,1994,33,33,2875,0,2,0,0,4,0
1840,David Otto\David-Otto,de GER,FW,Hoffenheim,de Bundesliga,19,1999,3,0,28,0,0,0,0,0,0
1841,Remi Oudin\Remi-Oudin,fr FRA,FW,Reims,fr Ligue 1,21,1996,37,32,2612,10,4,0,0,4,0
1842,Adam Ounas\Adam-Ounas,dz ALG,MFFW,Napoli,it Serie A,21,1996,18,6,538,3,0,0,0,0,0
1843,Reece Oxford\Reece-Oxford,eng ENG,DF,Augsburg,de Bundesliga,19,1998,8,6,505,0,1,0,0,0,1
1844,Alex Oxlade-Chamberlain\Alex-Oxlade-Chamberlain,eng ENG,MFFW,Liverpool,eng Premier League,24,1993,2,0,21,0,0,0,0,0,0
1845,Mikel Oyarzabal\Mikel-Oyarzabal,es ESP,FWMF,Real Sociedad,es La Liga,21,1997,37,36,3153,13,2,3,3,2,0
1846,Ambroise Oyongo\Ambroise-Oyongo,cm CMR,DFMF,Montpellier,fr Ligue 1,27,1991,26,25,2136,2,0,0,0,5,0
1847,Berkay Özcan\Berkay-Ozcan,tr TUR,MF,Stuttgart,de Bundesliga,20,1998,3,0,51,0,0,0,0,0,0
1848,Ramazan Özcan\Ramazan-Ozcan,at AUT,GK,Leverkusen,de Bundesliga,34,1984,2,2,180,0,0,0,0,0,0
1849,Mesut Özil\Mesut-Ozil,de GER,MFFW,Arsenal,eng Premier League,29,1988,24,20,1735,5,2,0,0,2,0
1850,Levin Öztunalı\Levin-Oztunali,de GER,MFFW,Mainz 05,de Bundesliga,22,1996,15,11,921,0,1,0,0,3,0
1851,Pablo\Pablo,br BRA,DF,Bordeaux,fr Ligue 1,27,1991,25,25,1936,1,1,0,0,2,3
