Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
286,Muhamed Bešić\Muhamed-Besic,ba BIH,MF,Everton,eng Premier League,24,1992,0.5,35,2,12,20,5,0,35,0,0,,0,0,26,121,72,24,24,100,1,1
287,Daniel Bessa\Daniel-Bessa,it ITA,MF,Genoa,it Serie A,24,1993,4.9,269,4,37,144,107,19,254,5,6,83.3,5,0,190,1225,577,210,174,82.9,12,14
288,Daniel Bessa\Daniel-Bessa,it ITA,MFFW,Hellas Verona,it Serie A,24,1993,15.4,822,15,174,454,267,34,799,23,37,62.2,26,1,645,4506,2212,746,591,79.2,23,19
289,Vincent Bessat\Vincent-Bessat,fr FRA,DFMF,Caen,fr Ligue 1,31,1985,17.4,1072,26,281,445,413,9,917,13,17,76.5,13,1,645,3928,1894,734,621,84.6,23,17
290,Quentin Beunardeau\Quentin-Beunardeau,fr FRA,GK,Metz,fr Ligue 1,23,1994,0.4,20,15,20,0,0,0,14,0,0,,0,0,9,51,32,8,8,100,0,0
291,Matteo Bianchetti\Matteo-Bianchetti,it ITA,DF,Hellas Verona,it Serie A,24,1993,1.4,80,13,34,32,19,0,66,0,0,,0,0,40,185,53,42,39,92.9,0,0
292,Ermin Bičakčić\Ermin-Bicakcic,ba BIH,DF,Hoffenheim,de Bundesliga,27,1990,6.1,375,38,191,184,19,4,367,1,2,50,1,0,218,1319,731,236,229,97,4,1
293,Pedro Bigas\Pedro-Bigas,es ESP,DF,Las Palmas,es La Liga,26,1990,9.9,678,104,393,308,17,4,666,7,8,87.5,7,1,482,2890,1464,448,441,98.4,4,1
294,Lucas Biglia\Lucas-Biglia,ar ARG,MF,Milan,it Serie A,31,1986,22.7,1860,77,451,1193,309,8,1816,11,16,68.8,11,0,1324,5209,2491,1327,1290,97.2,13,18
295,Philip Billing\Philip-Billing,dk DEN,MF,Huddersfield,eng Premier League,21,1996,8.5,510,16,157,295,101,2,494,5,8,62.5,6,0,280,1963,873,297,263,88.6,9,9
296,Jean-Claude Billong\Jean-Claude-Billong,fr FRA,DF,Benevento,it Serie A,23,1993,3.3,191,21,112,85,3,0,172,2,2,100,2,0,116,657,277,110,109,99.1,0,1
297,Davide Biondini\Davide-Biondini,it ITA,MFFW,Sassuolo,it Serie A,34,1983,2.3,126,1,15,83,35,1,122,0,0,,0,0,90,411,195,104,94,90.4,2,2
298,Cristiano Biraghi\Cristiano-Biraghi,it ITA,DF,Fiorentina,it Serie A,24,1992,33.1,2098,101,599,936,660,28,1685,11,21,52.4,11,1,1088,5424,2996,1143,1073,93.9,26,9
299,Mame Biram Diouf\Mame-Biram-Diouf,sn SEN,FWMF,Stoke City,eng Premier League,29,1987,28.8,981,65,188,362,501,97,937,12,35,34.3,16,0,472,3446,1722,1111,615,55.4,55,27
300,Davide Biraschi\Davide-Biraschi,it ITA,DF,Genoa,it Serie A,23,1994,20,1202,89,484,669,167,5,1121,20,30,66.7,22,1,819,4897,2953,759,738,97.2,13,12
301,Valter Birsa\Valter-Birsa,si SVN,MFFW,Chievo,it Serie A,30,1986,27.8,1804,17,160,937,852,44,1577,48,84,57.1,53,2,1239,7211,3636,1466,1242,84.7,48,57
302,Milan Biševac\Milan-Bisevac,rs SRB,DF,Metz,fr Ligue 1,33,1983,7.9,387,56,212,183,18,7,369,0,0,,0,0,227,1504,958,218,216,99.1,0,1
