Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,AD_Won,AD_Lost,AD_Won%
801,Kiko Femenía\Kiko-Femenia,es ESP,DFMF,Watford,eng Premier League,26,1991,19,2,0,0,7,22,2,60,36,17,0,0,0,190,4,8,33.3
802,Leroy Fer\Leroy-Fer,nl NED,MF,Swansea City,eng Premier League,27,1990,15.5,5,0,0,28,28,1,9,14,28,0,0,0,130,28,14,66.7
803,Julien Féret\Julien-Feret,fr FRA,MF,Caen,fr Ligue 1,35,1982,34,3,0,0,23,32,1,131,49,25,1,1,0,458,42,25,62.7
804,Edimilson Fernandes\Edimilson-Fernandes,ch SUI,MFFW,West Ham,eng Premier League,21,1996,9.4,1,0,0,5,11,0,7,18,7,0,0,0,60,3,8,27.3
805,Gelson Fernandes\Gelson-Fernandes,ch SUI,MF,Eint Frankfurt,de Bundesliga,30,1986,11.5,4,0,0,34,1,0,2,21,31,0,0,0,129,7,13,35
806,Andrés Fernández\Andres-Fernandez,es ESP,GK,Villarreal,es La Liga,30,1986,2.5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,
807,Augusto Fernández\Augusto-Fernandez,ar ARG,MFFW,Atlético Madrid,es La Liga,31,1986,1.2,1,0,0,1,1,0,0,2,1,0,0,0,17,2,1,66.7
808,Brian Fernández\Brian-Fernandez,ar ARG,FW,Metz,fr Ligue 1,22,1994,1.4,0,0,0,1,4,6,3,0,0,0,0,0,5,0,1,0
809,Carlos Fernández\Carlos-Fernandez,es ESP,FW,Sevilla,es La Liga,21,1996,1.5,0,0,0,4,1,0,0,0,1,0,0,0,7,0,1,0
810,Enzo Fernández\Enzo-Fernandez,es ESP,MF,Alavés,es La Liga,22,1995,0.8,0,0,0,2,0,1,0,0,2,0,0,0,6,0,3,0
811,Federico Fernández\Federico-Fernandez,ar ARG,DF,Swansea City,eng Premier League,28,1989,29.7,5,0,0,29,21,2,4,48,21,0,2,1,321,41,35,53.9
812,Raúl Fernández\Raul-Fernandez,es ESP,GK,Levante,es La Liga,29,1988,11,0,0,0,0,2,0,0,0,0,0,0,0,52,0,0,
813,Fernandinho\Fernandinho,br BRA,MF,Manchester City,eng Premier League,32,1985,32,7,0,0,41,27,0,11,48,37,0,0,0,437,54,34,61.4
814,Alex Ferrari\Alex-Ferrari,it ITA,DF,Hellas Verona,it Serie A,23,1994,23.7,5,0,0,16,26,0,20,51,53,0,0,0,225,48,30,61.5
815,Jordan Ferri\Jordan-Ferri,fr FRA,MF,Lyon,fr Ligue 1,25,1992,7.1,4,0,0,19,9,0,5,5,13,0,0,0,73,1,4,20
816,Sam Field\Sam-Field,eng ENG,MF,West Brom,eng Premier League,19,1998,6,3,0,0,11,7,0,9,9,8,0,0,0,56,5,6,45.5
817,Afonso Figueiredo\Afonso-Figueiredo,pt POR,DFFW,Rennes,fr Ligue 1,24,1993,2.5,1,0,0,3,7,0,4,0,1,0,0,0,26,1,1,50
818,Gian Filippo Felicioli\Gian-Filippo-Felicioli,it ITA,FWDF,Hellas Verona,it Serie A,19,1997,3.1,1,0,0,5,6,2,8,5,5,0,0,0,25,0,0,
819,Alfreð Finnbogason\Alfred-Finnbogason,is ISL,FW,Augsburg,de Bundesliga,28,1989,20.2,2,0,0,29,16,12,4,13,9,1,0,0,83,16,53,23.2
820,Roberto Firmino\Roberto-Firmino,br BRA,FW,Liverpool,eng Premier League,25,1991,30.7,1,0,0,58,18,14,43,16,44,1,0,0,185,22,69,24.2
821,Junior Firpo\Junior-Firpo,es ESP,DFMF,Betis,es La Liga,20,1996,13.2,4,0,0,18,16,0,12,20,7,0,0,0,107,9,14,39.1
822,Viktor Fischer\Viktor-Fischer,dk DEN,FWMF,Mainz 05,de Bundesliga,23,1994,3.7,1,0,0,4,2,3,6,3,3,0,0,0,20,1,7,12.5
823,Mathieu Flamini\Mathieu-Flamini,fr FRA,MF,Getafe,es La Liga,33,1984,5.3,2,2,1,15,1,0,3,8,5,0,0,0,62,8,4,66.7
824,Darren Fletcher\Darren-Fletcher,sco SCO,MF,Stoke City,eng Premier League,33,1984,24.7,0,0,0,14,25,0,49,27,22,0,0,0,278,16,9,64
825,Sergio Floccari\Sergio-Floccari,it ITA,FWMF,SPAL,it Serie A,35,1981,9.8,0,0,0,13,23,12,11,1,15,1,0,0,42,22,51,30.1
826,Alessandro Florenzi\Alessandro-Florenzi,it ITA,DF,Roma,it Serie A,26,1991,26.5,2,0,0,15,14,3,143,45,25,0,0,0,286,13,27,32.5
827,Phil Foden\Phil-Foden,eng ENG,MF,Manchester City,eng Premier League,17,2000,0.5,0,0,0,1,4,0,4,1,1,0,0,0,4,0,2,0
828,Guessouma Fofana\Guessouma-Fofana,fr FRA,MF,Amiens,fr Ligue 1,24,1992,8.3,3,1,0,18,8,0,8,10,13,0,0,0,70,8,11,42.1
829,Seko Fofana\Seko-Fofana,ci CIV,MF,Udinese,it Serie A,22,1995,20.8,4,1,0,28,17,0,10,27,16,2,0,0,200,8,11,42.1
830,Andreu Fontàs\Andreu-Fontas,es ESP,DF,Celta Vigo,es La Liga,27,1989,9.8,2,0,0,6,1,0,0,14,8,0,0,0,92,5,6,45.5
831,José Fonte\Jose-Fonte,pt POR,DF,West Ham,eng Premier League,33,1983,7.6,0,0,0,6,6,0,3,14,4,0,1,0,95,14,13,51.9
832,Pablo Fornals\Pablo-Fornals,es ESP,MFFW,Villarreal,es La Liga,21,1996,29.1,4,0,0,32,31,2,32,22,34,0,0,0,208,16,22,42.1
833,Emil Forsberg\Emil-Forsberg,se SWE,MFFW,RB Leipzig,de Bundesliga,25,1991,15.2,0,1,0,16,23,1,89,10,8,0,0,0,88,6,11,35.3
834,Fraser Forster\Fraser-Forster,eng ENG,GK,Southampton,eng Premier League,29,1988,20,0,0,0,0,1,0,0,0,0,0,0,0,84,0,0,
835,Steven Fortes\Steven-Fortes,cv CPV,DF,Toulouse,fr Ligue 1,25,1992,1.7,1,0,0,3,0,0,0,3,1,0,0,0,30,0,0,
836,Marco Fossati\Marco-Fossati,it ITA,MF,Hellas Verona,it Serie A,24,1992,12.2,5,0,0,13,19,0,16,20,18,0,0,0,156,9,11,45
837,Iver Fossum\Iver-Fossum,no NOR,MF,Hannover 96,de Bundesliga,21,1996,14.5,0,0,0,13,8,0,29,24,13,0,0,0,162,21,25,45.7
838,Ben Foster\Ben-Foster,eng ENG,GK,West Brom,eng Premier League,34,1983,37,2,0,0,1,4,0,0,2,0,0,0,0,182,0,0,
839,Timothy Fosu-Mensah\Timothy-Fosu-Mensah,nl NED,DF,Crystal Palace,eng Premier League,19,1998,17.7,2,0,0,18,13,0,18,33,24,0,0,0,191,15,17,46.9
840,Dimitri Foulquier\Dimitri-Foulquier,fr FRA,DF,Strasbourg,fr Ligue 1,24,1993,13.8,2,0,0,16,7,1,26,18,16,0,0,0,115,3,3,50
841,Lilian Fournier\Lilian-Fournier,fr FRA,MF,Metz,fr Ligue 1,19,1998,0.2,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,
842,Raphael Framberger\Raphael-Framberger,de GER,DF,Augsburg,de Bundesliga,21,1995,7.7,3,0,0,8,10,0,36,14,9,0,0,0,62,11,10,52.4
843,Simon Francis\Simon-Francis,eng ENG,DF,Bournemouth,eng Premier League,32,1985,30.1,9,2,1,24,17,1,81,48,29,0,0,0,426,99,52,65.6
844,Mike Frantz\Mike-Frantz,de GER,MF,Freiburg,de Bundesliga,30,1986,11.6,0,0,0,20,17,0,10,16,15,0,0,0,87,21,13,61.8
845,Ryan Fraser\Ryan-Fraser,sco SCO,MFDF,Bournemouth,eng Premier League,23,1994,22.3,0,0,0,6,47,1,138,16,2,0,0,0,171,5,14,26.3
846,Fabian Frei\Fabian-Frei,ch SUI,MF,Mainz 05,de Bundesliga,28,1989,8.9,1,0,0,12,8,0,1,18,10,0,0,0,101,7,6,53.8
847,Remo Freuler\Remo-Freuler,ch SUI,MF,Atalanta,it Serie A,25,1992,33.4,4,1,0,43,46,1,42,29,54,0,0,0,399,25,30,45.5
848,Marco Friedl\Marco-Friedl,at AUT,DF,Bayern Munich,de Bundesliga,19,1998,0.5,0,0,0,0,1,0,7,1,0,0,0,0,8,1,0,100
849,Marco Friedl\Marco-Friedl,at AUT,DF,Werder Bremen,de Bundesliga,19,1998,6.7,0,0,0,5,8,0,13,11,5,0,0,0,63,8,7,53.3
850,Christian Fuchs\Christian-Fuchs,at AUT,DF,Leicester City,eng Premier League,31,1986,21.3,1,0,0,12,4,0,70,53,24,0,0,1,240,40,27,59.7
851,Javi Fuego\Javi-Fuego,es ESP,MF,Villarreal,es La Liga,33,1984,6,2,0,0,11,9,0,1,6,9,0,1,0,100,5,8,38.5
852,Javi Fuego\Javi-Fuego,es ESP,MF,Espanyol,es La Liga,33,1984,14.8,6,0,0,27,27,0,0,19,16,0,0,0,208,19,17,52.8
853,Chris Führich\Chris-Fuhrich,de GER,MFFW,Köln,de Bundesliga,19,1998,1.1,0,0,0,0,1,0,0,0,2,0,0,0,9,2,1,66.7
854,Angelo Fulgini\Angelo-Fulgini,fr FRA,MFFW,Angers,fr Ligue 1,20,1996,17,4,0,0,17,33,1,58,22,14,1,0,0,155,3,13,18.8
855,Niclas Füllkrug\Niclas-Fullkrug,de GER,FW,Hannover 96,de Bundesliga,24,1993,26.5,2,0,0,60,46,10,17,8,8,0,0,0,99,131,136,49.1
856,Jay Fulton\Jay-Fulton,sco SCO,MF,Swansea City,eng Premier League,23,1994,0.2,1,0,0,2,0,0,0,0,0,0,0,0,2,0,0,
857,Ramiro Funes Mori\Ramiro-Funes-Mori,ar ARG,DFMF,Everton,eng Premier League,26,1991,1.3,1,0,0,3,2,0,0,3,0,0,0,0,23,4,2,66.7
858,Manolo Gabbiadini\Manolo-Gabbiadini,it ITA,FWMF,Southampton,eng Premier League,25,1991,12,2,0,0,14,7,10,5,4,4,0,0,0,39,6,19,24
859,Gabi\Gabi,es ESP,MF,Atlético Madrid,es La Liga,34,1983,26.2,8,0,0,48,22,1,46,44,38,0,1,0,357,10,12,45.5
860,Gabriel\Gabriel,br BRA,MF,Leganés,es La Liga,23,1993,26.3,6,0,0,58,52,2,16,35,60,1,0,0,302,69,47,59.5
861,Mijat Gaćinović\Mijat-Gacinovic,rs SRB,MF,Eint Frankfurt,de Bundesliga,22,1995,20.2,4,0,0,25,37,2,38,43,24,1,0,0,220,11,20,35.5
862,Roberto Gagliardini\Roberto-Gagliardini,it ITA,MF,Inter,it Serie A,23,1994,22.1,8,0,0,44,35,1,13,47,45,0,0,0,271,56,32,63.6
863,Nicolás Gaitán\Nicolas-Gaitan,ar ARG,MFFW,Atlético Madrid,es La Liga,29,1988,2.5,0,0,0,1,4,1,9,1,5,0,0,0,17,1,2,33.3
864,Milan Gajić\Milan-Gajic,rs SRB,DF,Bordeaux,fr Ligue 1,21,1996,4,0,0,0,9,0,1,7,3,0,0,0,0,25,0,1,0
865,Serge Gakpé\Serge-Gakpe,tg TOG,FWMF,Amiens,fr Ligue 1,30,1987,20.6,1,0,0,18,15,8,28,9,7,0,0,0,114,7,19,26.9
866,Andrey Galabinov\Andrey-Galabinov,bg BUL,FW,Genoa,it Serie A,28,1988,12.5,2,0,0,25,14,17,8,3,9,1,0,0,52,59,56,51.3
867,Álex Gálvez\Alex-Galvez,es ESP,DF,Eibar,es La Liga,28,1989,4,1,0,0,2,2,1,0,13,4,0,1,0,72,4,2,66.7
868,Álex Gálvez\Alex-Galvez,es ESP,DF,Las Palmas,es La Liga,28,1989,18,5,1,0,33,18,4,3,47,32,0,0,0,251,21,16,56.8
869,Bruno Gama\Bruno-Gama,pt POR,FWMF,La Coruña,es La Liga,29,1987,1.3,1,0,0,4,4,0,5,0,1,1,0,0,8,1,1,50
870,Alessandro Gamberini\Alessandro-Gamberini,it ITA,DF,Chievo,it Serie A,35,1981,20.2,2,0,0,8,11,0,0,18,7,0,1,0,198,61,28,68.5
871,Kévin Gameiro\Kevin-Gameiro,fr FRA,FW,Atlético Madrid,es La Liga,30,1987,12.6,0,0,0,9,9,13,2,5,4,0,0,0,46,3,16,15.8
872,Jesús Gámez\Jesus-Gamez,es ESP,DF,Newcastle Utd,eng Premier League,32,1985,1.1,0,0,0,0,1,0,5,2,2,0,0,0,6,1,0,100
873,Idrissa Gana Gueye\Idrissa-Gana-Gueye,sn SEN,MF,Everton,eng Premier League,27,1989,30.6,7,2,1,48,52,1,11,65,76,0,0,0,457,16,26,38.1
874,Ignatius Ganago\Ignatius-Ganago,cm CMR,FWMF,Nice,fr Ligue 1,18,1999,0.8,1,0,0,4,1,0,0,0,0,0,0,0,4,1,0,100
875,Najib Gandi\Najib-Gandi,fr FRA,MFFW,Nantes,fr Ligue 1,23,1994,1.1,1,0,0,2,3,4,1,4,4,0,0,0,9,0,0,
876,Ganso\Ganso,br BRA,MF,Sevilla,es La Liga,27,1989,5.7,0,0,0,4,12,0,5,2,10,0,0,0,51,1,4,20
877,Ezequiel Garay\Ezequiel-Garay,ar ARG,DF,Valencia,es La Liga,30,1986,22.5,5,0,0,20,15,1,3,25,11,0,0,0,249,31,17,64.6
878,Aleix García\Aleix-Garcia,es ESP,MF,Girona,es La Liga,20,1997,9.6,3,0,0,5,5,0,38,17,8,0,0,0,105,7,2,77.8
879,Borja García\Borja-Garcia,es ESP,MFFW,Girona,es La Liga,26,1990,30.9,2,0,0,27,110,0,93,29,18,0,0,0,198,7,18,28
880,Dani García\Dani-Garcia,es ESP,MF,Eibar,es La Liga,27,1990,30.8,14,0,0,52,26,0,12,68,42,0,1,0,462,27,21,56.3
881,David García\David-Garcia,es ESP,DF,Las Palmas,es La Liga,35,1982,9.6,2,0,0,12,14,0,4,17,10,0,0,0,108,4,4,50
882,Javi García\Javi-Garcia,es ESP,MFDF,Betis,es La Liga,30,1987,26.7,7,0,0,37,35,1,0,28,18,0,0,0,233,30,23,56.6
883,Manu García\Manu-Garcia,es ESP,MF,Alavés,es La Liga,31,1986,27.1,9,0,0,66,72,5,12,40,69,0,0,0,292,42,30,58.3
884,Raúl García\Raul-Garcia,es ESP,MFFW,Athletic Club,es La Liga,31,1986,29.1,10,0,0,74,73,16,39,32,41,2,0,0,153,77,59,56.6
885,Raúl García\Raul-Garcia,es ESP,DF,Leganés,es La Liga,28,1989,15.5,1,0,0,39,18,0,74,19,17,0,0,0,171,6,6,50
886,Samu García\Samu-Garcia,es ESP,MFFW,Levante,es La Liga,27,1990,2.2,1,0,0,11,2,0,4,1,5,0,0,0,13,2,6,25
887,Samu García\Samu-Garcia,es ESP,MFFW,Málaga,es La Liga,27,1990,2,1,1,0,1,4,1,7,6,3,0,0,0,15,1,3,25
888,Sergio García\Sergio-Garcia,es ESP,FWMF,Espanyol,es La Liga,34,1983,18.3,4,0,0,22,35,16,18,9,8,0,0,0,81,7,24,22.6
889,Ulisses Garcia\Ulisses-Garcia,ch SUI,DF,Werder Bremen,de Bundesliga,21,1996,1,0,0,0,4,1,0,0,1,2,0,0,0,5,2,1,66.7
890,Luca Garritano\Luca-Garritano,it ITA,MFFW,Chievo,it Serie A,23,1994,2.1,0,0,0,2,4,1,14,2,5,0,0,0,21,1,6,14.3
891,Bruno Gaspar\Bruno-Gaspar,ao ANG,DF,Fiorentina,it Serie A,24,1993,8.7,2,0,0,9,9,1,37,13,11,0,0,0,93,6,9,40
892,Mario Gaspar\Mario-Gaspar,es ESP,DF,Villarreal,es La Liga,26,1990,31.2,6,0,0,45,16,3,59,61,51,0,0,0,302,38,25,60.3
893,Gianluca Gaudino\Gianluca-Gaudino,de GER,MF,Chievo,it Serie A,20,1996,0.2,0,0,0,1,1,0,2,0,0,0,0,0,2,0,1,0
894,Dwight Gayle\Dwight-Gayle,eng ENG,FW,Newcastle Utd,eng Premier League,26,1990,21.8,3,0,0,23,28,22,5,6,7,0,0,0,70,34,48,41.5
895,Paulo Gazzaniga\Paulo-Gazzaniga,ar ARG,GK,Tottenham,eng Premier League,25,1992,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
896,Marcello Gazzola\Marcello-Gazzola,it ITA,DF,Sassuolo,it Serie A,32,1985,8.2,1,0,0,6,2,0,34,7,2,0,0,0,84,12,7,63.2
897,Jean-Philippe Gbamin\Jean-Philippe-Gbamin,ci CIV,MFDF,Mainz 05,de Bundesliga,21,1995,28.8,4,0,0,44,37,0,6,59,52,0,0,0,406,54,29,65.1
898,David de Gea\David-de-Gea,es ESP,GK,Manchester Utd,eng Premier League,26,1990,37,0,0,0,0,4,0,0,0,0,0,0,0,163,0,0,
899,Theodor Gebre Selassie\Theodor-Gebre-Selassie,cz CZE,DFMF,Werder Bremen,de Bundesliga,30,1986,31.4,4,0,0,44,38,2,25,79,28,0,0,0,302,97,67,59.1
900,Dennis Geiger\Dennis-Geiger,de GER,MF,Hoffenheim,de Bundesliga,19,1998,17.6,9,0,0,53,24,0,25,23,34,0,0,0,189,6,18,25
901,Johannes Geis\Johannes-Geis,de GER,DFMF,Sevilla,es La Liga,23,1993,7.6,0,0,0,10,2,0,9,11,15,0,0,0,73,4,5,44.4
902,Jérémy Gélin\Jeremy-Gelin,fr FRA,DFMF,Rennes,fr Ligue 1,20,1997,25.7,2,0,0,29,16,1,3,34,14,0,0,0,265,16,14,53.3
903,Romain Genevois\Romain-Genevois,ht HAI,DF,Caen,fr Ligue 1,29,1987,20.1,4,1,0,24,17,0,48,34,20,0,0,0,224,23,7,76.7
904,Santiago Gentiletti\Santiago-Gentiletti,ar ARG,DF,Genoa,it Serie A,32,1985,3.2,2,0,0,8,1,0,3,5,3,0,0,0,35,3,2,60
905,Christian Gentner\Christian-Gentner,de GER,MF,Stuttgart,de Bundesliga,31,1985,26.8,3,0,0,56,40,4,51,44,55,0,0,0,267,17,41,29.3
906,Yannick Gerhardt\Yannick-Gerhardt,de GER,DFMF,Wolfsburg,de Bundesliga,23,1994,13.6,1,0,0,10,16,4,24,18,20,1,0,0,142,15,21,41.7
907,Valère Germain\Valere-Germain,fr FRA,FW,Marseille,fr Ligue 1,27,1990,24.1,2,0,0,24,15,14,28,6,9,1,0,0,74,28,56,33.3
908,Gerson\Gerson,br BRA,MFFW,Roma,it Serie A,20,1997,10.1,1,0,0,21,31,1,5,13,16,0,0,0,75,16,12,57.1
909,Willem Geubbels\Willem-Geubbels,fr FRA,FW,Lyon,fr Ligue 1,15,2001,0.4,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,
910,Yassine El Ghanassy\Yassine-El-Ghanassy,be BEL,FWMF,Nantes,fr Ligue 1,27,1990,7.2,1,0,0,8,19,0,26,4,3,0,0,0,48,0,3,0
911,Anwar El Ghazi\Anwar-El-Ghazi,nl NED,FWMF,Lille,fr Ligue 1,22,1995,18.3,2,0,0,17,15,5,106,10,14,0,0,0,75,7,10,41.2
912,Rachid Ghezzal\Rachid-Ghezzal,dz ALG,FWMF,Monaco,fr Ligue 1,25,1992,11,3,1,0,19,18,7,52,10,11,0,0,0,85,4,13,23.5
913,Faouzi Ghoulam\Faouzi-Ghoulam,dz ALG,DF,Napoli,it Serie A,26,1991,10.9,1,0,0,10,7,2,64,13,5,0,0,0,124,21,9,70
914,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,FW,Napoli,it Serie A,32,1985,0.7,2,0,0,1,2,0,2,0,1,1,0,0,8,0,0,
915,Emanuele Giaccherini\Emanuele-Giaccherini,it ITA,MFFW,Chievo,it Serie A,32,1985,10,4,0,0,8,16,2,37,6,5,0,0,0,100,5,13,27.8
916,Niccolò Giannetti\Niccolo-Giannetti,it ITA,FWMF,Cagliari,it Serie A,26,1991,3.3,3,0,0,7,10,4,3,1,4,0,0,0,7,9,22,29
917,Kieran Gibbs\Kieran-Gibbs,eng ENG,DF,West Brom,eng Premier League,27,1989,31.4,3,0,0,22,11,1,73,48,25,0,0,0,333,21,26,44.7
918,Rafał Gikiewicz\Rafal-Gikiewicz,pl POL,GK,Freiburg,de Bundesliga,29,1987,1.7,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,
919,Carles Gil\Carles-Gil,es ESP,FWMF,La Coruña,es La Liga,24,1992,5.3,0,0,0,3,16,0,9,4,2,0,0,0,32,0,4,0
920,Nacho Gil\Nacho-Gil,es ESP,MFFW,Valencia,es La Liga,21,1995,2.6,0,0,0,4,11,2,11,3,3,1,0,0,23,1,1,50
921,Nacho Gil\Nacho-Gil,es ESP,FWMF,Las Palmas,es La Liga,21,1995,8.1,1,0,0,13,22,0,35,5,6,0,0,0,50,4,6,40
922,Guillaume Gillet\Guillaume-Gillet,be BEL,MF,Nantes,fr Ligue 1,33,1984,0.2,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,
923,Dani Giménez\Dani-Gimenez,es ESP,GK,Betis,es La Liga,34,1983,3.4,0,0,0,1,1,0,0,0,0,0,0,0,12,0,0,
924,Daniel Ginczek\Daniel-Ginczek,de GER,FWMF,Stuttgart,de Bundesliga,26,1991,16.9,3,0,0,32,19,8,6,8,4,0,0,0,82,43,84,33.9
925,Matthias Ginter\Matthias-Ginter,de GER,DF,M'gladbach,de Bundesliga,23,1994,34,2,0,0,9,39,1,3,54,26,0,0,0,316,88,46,65.7
926,Jimmy Giraudon\Jimmy-Giraudon,fr FRA,DF,Troyes,fr Ligue 1,25,1992,23.3,4,1,0,14,13,0,1,34,11,0,1,0,228,13,13,50
927,Thibault Giresse\Thibault-Giresse,fr FRA,MFFW,Guingamp,fr Ligue 1,36,1981,0.3,0,0,0,0,1,0,3,1,1,0,0,0,3,0,0,
928,Andrei Girotto\Andrei-Girotto,br BRA,MF,Nantes,fr Ligue 1,25,1992,16.9,8,0,0,35,20,0,7,20,29,1,1,0,202,18,11,62.1
929,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Chelsea,eng Premier League,30,1986,6.8,0,0,0,6,7,4,0,1,3,0,0,0,33,30,9,76.9
930,Olivier Giroud\Olivier-Giroud,fr FRA,FW,Arsenal,eng Premier League,30,1986,4.3,0,0,0,13,2,2,3,1,3,0,0,0,15,10,11,47.6
931,Kamil Glik\Kamil-Glik,pl POL,DF,Monaco,fr Ligue 1,29,1988,36,8,0,0,39,33,2,1,65,23,1,1,0,417,36,18,66.7
932,Serge Gnabry\Serge-Gnabry,de GER,FWDF,Hoffenheim,de Bundesliga,22,1995,16.7,0,0,0,20,16,13,29,6,23,2,0,0,106,10,28,26.3
933,Joris Gnagnon\Joris-Gnagnon,fr FRA,DF,Rennes,fr Ligue 1,20,1997,32.4,3,0,0,24,27,2,1,32,26,0,0,1,274,27,14,65.9
934,Massimo Gobbi\Massimo-Gobbi,it ITA,DF,Chievo,it Serie A,36,1980,22.8,3,0,0,25,9,3,72,24,22,0,2,0,203,19,19,50
935,Diego Godín\Diego-Godin,uy URU,DF,Atlético Madrid,es La Liga,31,1986,28.4,6,0,0,36,27,5,0,63,27,0,1,0,275,33,16,67.3
936,Edoardo Goldaniga\Edoardo-Goldaniga,it ITA,DF,Sassuolo,it Serie A,23,1993,12.8,5,4,2,14,9,1,1,20,6,0,0,0,125,25,19,56.8
937,Connor Goldson\Connor-Goldson,eng ENG,DF,Brighton,eng Premier League,24,1992,2.2,1,0,0,2,2,0,1,2,3,0,0,0,33,6,3,66.7
938,Pierluigi Gollini\Pierluigi-Gollini,it ITA,GK,Atalanta,it Serie A,22,1995,6.9,0,0,0,0,2,0,0,0,0,0,0,0,38,0,0,
939,André Gomes\Andre-Gomes,pt POR,MFFW,Barcelona,es La Liga,24,1993,7.1,1,0,0,13,5,3,3,6,11,0,0,0,56,8,4,66.7
940,Heurelho Gomes\Heurelho-Gomes,br BRA,GK,Watford,eng Premier League,36,1981,23.6,0,0,0,0,3,0,0,2,0,0,1,0,135,0,0,
941,Ibai Gómez\Ibai-Gomez,es ESP,MFFW,Alavés,es La Liga,27,1989,25.7,1,0,0,17,21,8,147,14,11,0,0,0,152,3,12,20
942,Joe Gomez\Joe-Gomez,eng ENG,DF,Liverpool,eng Premier League,20,1997,21.1,3,0,0,14,10,1,46,35,24,0,0,0,275,20,17,54.1
943,Mario Gómez\Mario-Gomez,de GER,FW,Stuttgart,de Bundesliga,32,1985,15.4,3,0,0,23,26,5,13,4,11,0,0,0,63,69,67,50.7
944,Mario Gómez\Mario-Gomez,de GER,FW,Wolfsburg,de Bundesliga,32,1985,10.4,0,0,0,10,6,5,5,2,7,1,0,0,32,38,33,53.5
945,Maxi Gómez\Maxi-Gomez,uy URU,FW,Celta Vigo,es La Liga,20,1996,34,12,0,0,54,93,33,16,3,3,0,0,0,98,38,49,43.7
946,Papu Gómez\Papu-Gomez,ar ARG,FWMF,Atalanta,it Serie A,29,1988,30.6,2,0,0,20,97,17,260,19,15,2,0,0,140,4,15,21.1
947,Sergi Gómez\Sergi-Gomez,es ESP,DF,Celta Vigo,es La Liga,25,1992,29.8,3,0,0,14,8,3,3,58,20,0,0,1,314,39,24,61.9
948,Sergio Gómez\Sergio-Gomez,es ESP,MF,Dortmund,de Bundesliga,16,2000,0.1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
949,Vicente Gómez\Vicente-Gomez,es ESP,MF,Las Palmas,es La Liga,28,1988,16.9,3,0,0,11,31,0,11,20,14,0,0,0,143,19,17,52.8
950,Alfred Gomis\Alfred-Gomis,sn SEN,GK,SPAL,it Serie A,23,1993,25.1,0,0,0,2,2,0,0,1,0,0,1,0,133,0,0,
951,Maxime Gonalons\Maxime-Gonalons,fr FRA,MF,Roma,it Serie A,28,1989,12.2,2,0,0,16,20,0,4,22,20,0,0,0,190,42,18,70
952,Anthony Gonçalves\Anthony-Goncalves,fr FRA,MFFW,Strasbourg,fr Ligue 1,31,1986,19.5,5,0,0,45,18,2,148,25,30,0,0,0,183,11,9,55
953,Vagner Gonçalves\Vagner-Goncalves,cv CPV,FWMF,Saint-Étienne,fr Ligue 1,21,1996,1.2,0,0,0,2,1,1,5,0,1,0,0,0,12,0,0,
954,Jérôme Gondorf\Jerome-Gondorf,de GER,MFFW,Werder Bremen,de Bundesliga,29,1988,8.9,4,0,0,21,24,5,18,8,8,0,0,0,57,14,19,42.4
955,Adrián González\Adrian-Gonzalez,es ESP,MF,Málaga,es La Liga,29,1988,26,9,1,0,39,30,2,17,34,22,0,0,0,286,47,55,46.1
956,Álvaro González\Alvaro-Gonzalez,es ESP,DF,Villarreal,es La Liga,27,1990,32.2,14,2,1,32,30,3,7,55,18,0,0,0,300,32,28,53.3
957,Bruno González\Bruno-Gonzalez,es ESP,DF,Getafe,es La Liga,27,1990,17.1,5,0,0,26,10,2,0,34,15,0,0,0,176,20,17,54.1
958,Diego González\Diego-Gonzalez,es ESP,DF,Málaga,es La Liga,22,1995,15.9,5,0,0,26,4,1,7,19,16,0,1,0,170,24,16,60
959,Fabio González\Fabio-Gonzalez,es ESP,MF,Las Palmas,es La Liga,20,1997,0.7,1,0,0,1,0,0,0,1,1,0,0,0,10,0,1,0
960,Giancarlo González\Giancarlo-Gonzalez,cr CRC,DF,Bologna,it Serie A,29,1988,20.6,5,3,1,15,5,0,0,42,14,0,0,0,224,49,34,59
961,Mario González\Mario-Gonzalez,es ESP,FW,Villarreal,es La Liga,21,1996,0.2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,100
962,Georges Gope-Fenepej\Georges-Gope-Fenepej,nc NCL,MFFW,Amiens,fr Ligue 1,28,1988,0.5,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
963,Leon Goretzka\Leon-Goretzka,de GER,MF,Schalke 04,de Bundesliga,22,1995,22,3,0,0,34,55,3,23,49,30,1,0,0,225,25,28,47.2
