Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
1383,Florian Lejeune\Florian-Lejeune,fr FRA,DF,Newcastle Utd,eng Premier League,27,1991,11.7,694,88,366,322,41,12,675,3,3,100,3,0,405,2253,1129,412,395,95.9,6,1
1384,Iñigo Lekue\Inigo-Lekue,es ESP,DF,Athletic Club,es La Liga,25,1993,2.3,154,14,49,81,39,1,128,3,5,60,3,0,89,542,296,88,77,87.5,3,2
1385,Thomas Lemar\Thomas-Lemar,fr FRA,MFFW,Atlético Madrid,es La Liga,22,1995,20.2,1270,10,169,627,580,48,1203,60,84,71.4,60,0,1032,6247,3246,1151,958,83.2,32,54
1386,Mario Lemina\Mario-Lemina,ga GAB,MF,Southampton,eng Premier League,24,1993,17.9,1049,55,240,616,272,25,1036,29,45,64.4,29,2,760,4901,2624,746,680,91.2,16,24
1387,Mauricio Lemos\Mauricio-Lemos,uy URU,DF,Sassuolo,it Serie A,22,1995,2,87,15,48,42,2,1,83,0,0,,0,0,51,270,124,49,49,100,1,0
1388,Clément Lenglet\Clement-Lenglet,fr FRA,DF,Barcelona,es La Liga,23,1995,21.5,1344,216,784,619,28,9,1319,4,4,100,4,0,939,4912,2841,965,944,97.8,2,5
1389,Aaron Lennon\Aaron-Lennon,eng ENG,FWMF,Burnley,eng Premier League,31,1987,13.5,435,19,86,203,173,26,432,8,15,53.3,8,1,303,1809,930,357,273,76.5,10,11
1390,Bernd Leno\Bernd-Leno,de GER,GK,Arsenal,eng Premier League,26,1992,31.5,1193,1072,1186,7,0,0,870,0,0,,0,0,611,2801,1401,522,521,99.8,1,1
1391,Pedro León\Pedro-Leon,es ESP,MFFW,Eibar,es La Liga,31,1986,4.7,225,0,9,78,147,9,199,1,5,20,1,0,136,760,425,204,136,66.7,11,7
1392,Sergio León\Sergio-Leon,es ESP,FWMF,Betis,es La Liga,29,1989,7.1,189,3,14,91,94,30,178,8,20,40,8,1,138,684,303,271,133,49.1,24,8
1393,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Genoa,it Serie A,25,1993,12.5,538,16,104,297,167,28,526,2,4,50,2,0,303,1336,576,356,290,81.5,4,12
1394,Lukas Lerager\Lukas-Lerager,dk DEN,MF,Bordeaux,fr Ligue 1,25,1993,14.4,800,38,194,507,149,13,786,6,11,54.5,7,0,543,2325,1173,561,489,87.2,9,5
1395,Mehdi Léris\Mehdi-Leris,fr FRA,MFFW,Chievo,it Serie A,20,1998,17.9,1009,27,218,513,352,30,975,34,57,59.6,36,1,707,3901,1876,779,639,82,31,39
1396,Jefferson Lerma\Jefferson-Lerma,co COL,MF,Bournemouth,eng Premier League,23,1994,27.8,1884,140,592,1102,313,17,1858,28,34,82.4,28,0,1266,5695,2650,1240,1168,94.2,16,19
1397,Robert Lewandowski\Robert-Lewandowski,pl POL,FW,Bayern Munich,de Bundesliga,29,1988,32.9,1158,17,45,491,695,276,1126,57,83,68.7,62,8,916,5228,2713,1519,948,62.4,80,48
1398,Igor Lewczuk\Igor-Lewczuk,pl POL,DF,Bordeaux,fr Ligue 1,33,1985,5,245,38,147,98,17,1,234,0,1,0,0,0,140,714,349,141,140,99.3,2,1
1399,Aaron Leya Iseka\Aaron-Leya-Iseka,be BEL,FW,Toulouse,fr Ligue 1,20,1997,16,423,14,30,205,205,53,407,16,24,66.7,17,0,315,1318,660,667,322,48.3,46,33
1400,Stephan Lichtsteiner\Stephan-Lichtsteiner,ch SUI,DF,Arsenal,eng Premier League,34,1984,10.4,696,34,233,333,181,12,599,8,10,80,8,0,437,2327,1328,482,438,90.9,7,15
1401,Dimitri Liénard\Dimitri-Lienard,fr FRA,MFDF,Strasbourg,fr Ligue 1,30,1988,14.3,1024,26,237,550,311,17,901,19,29,65.5,20,1,710,4366,2350,722,651,90.2,23,15
1402,Philipp Lienhart\Philipp-Lienhart,at AUT,DF,Freiburg,de Bundesliga,22,1996,6.8,382,54,214,196,11,3,361,4,4,100,4,0,237,1939,1169,238,236,99.2,5,3
1403,Lucas Lima\Lucas-Lima,br BRA,DFFW,Nantes,fr Ligue 1,26,1991,27.7,2062,68,469,919,805,35,1662,31,57,54.4,37,5,1188,6777,4245,1311,1128,86,42,28
1404,Anthony Limbombe\Anthony-Limbombe,be BEL,FW,Nantes,fr Ligue 1,24,1994,13.7,638,6,88,215,380,88,633,18,26,69.2,18,0,466,3443,1932,701,482,68.8,29,27
1405,Victor Lindelöf\Victor-Lindelof,se SWE,DF,Manchester Utd,eng Premier League,24,1994,28.9,1724,196,923,864,38,13,1690,7,7,100,7,1,1166,6647,3606,1162,1142,98.3,5,3
1406,Karol Linetty\Karol-Linetty,pl POL,MF,Sampdoria,it Serie A,23,1995,27.9,1619,40,318,902,528,55,1596,21,45,46.7,22,2,1228,6441,4131,1322,1156,87.4,48,43
1407,Jesse Lingard\Jesse-Lingard,eng ENG,FWMF,Manchester Utd,eng Premier League,25,1992,18.5,979,11,81,528,449,58,945,19,39,48.7,23,1,764,4244,2155,1084,765,70.6,31,24
1408,Pol Lirola\Pol-Lirola,es ESP,DFMF,Sassuolo,it Serie A,20,1997,33.1,2055,114,601,980,644,72,1776,51,84,60.7,54,2,1385,9229,5859,1432,1290,90.1,28,32
1409,Adem Ljajić\Adem-Ljajic,rs SRB,FW,Torino,it Serie A,26,1991,0.3,26,0,2,11,17,3,24,0,0,,0,0,15,112,85,24,21,87.5,0,0
1410,Diego Llorente\Diego-Llorente,es ESP,DF,Real Sociedad,es La Liga,24,1993,19.5,1307,176,755,625,33,11,1276,5,6,83.3,5,0,874,5906,3436,899,875,97.3,6,5
1411,Fernando Llorente\Fernando-Llorente,es ESP,FW,Tottenham,eng Premier League,33,1985,7.7,329,16,30,134,171,63,328,9,13,69.2,10,0,183,512,201,427,254,59.5,24,14
1412,Marcos Llorente\Marcos-Llorente,es ESP,MF,Real Madrid,es La Liga,23,1995,6,429,25,133,295,36,2,425,5,9,55.6,5,0,348,2191,848,332,321,96.7,1,3
1413,Hugo Lloris\Hugo-Lloris,fr FRA,GK,Tottenham,eng Premier League,31,1986,33,1262,1161,1258,6,0,0,964,0,0,,0,0,674,2487,1128,636,634,99.7,0,0
1414,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MFFW,Betis,es La Liga,22,1996,26.6,1848,19,199,1060,790,117,1810,67,116,57.8,76,5,1553,10789,5818,1724,1480,85.8,61,61
1415,Giovani Lo Celso\Giovani-Lo-Celso,ar ARG,MF,Paris S-G,fr Ligue 1,22,1996,0.1,13,0,4,7,3,0,13,0,0,,0,0,12,43,10,10,10,100,0,0
1416,Stanislav Lobotka\Stanislav-Lobotka,sk SVK,MF,Celta Vigo,es La Liga,23,1994,27.7,1641,32,334,1111,328,18,1614,33,44,75,34,0,1298,7754,3745,1316,1229,93.4,20,23
1417,Jürgen Locadia\Jurgen-Locadia,nl NED,FWMF,Brighton,eng Premier League,24,1993,13.7,513,17,96,195,250,54,504,8,10,80,8,0,345,1779,915,603,343,56.9,38,23
1418,Manuel Locatelli\Manuel-Locatelli,it ITA,MF,Sassuolo,it Serie A,20,1998,20.5,1481,67,314,826,426,38,1424,28,43,65.1,32,1,1108,4598,2453,1248,1081,86.6,35,28
1419,Ruben Loftus-Cheek\Ruben-Loftus-Cheek,eng ENG,MFFW,Chelsea,eng Premier League,22,1996,11.1,781,14,113,400,343,58,763,27,42,64.3,29,1,654,4190,2564,735,607,82.6,20,34
1420,Enzo Loiodice\Enzo-Loiodice,fr FRA,MF,Dijon,fr Ligue 1,17,2000,9.4,515,9,110,352,80,4,511,7,11,63.6,8,0,377,1658,917,383,352,91.9,6,17
1421,Kevin Long\Kevin-Long,ie IRL,DF,Burnley,eng Premier League,27,1990,5.7,240,40,137,111,5,3,238,0,0,,0,0,121,629,259,118,114,96.6,0,1
1422,Shane Long\Shane-Long,ie IRL,FWMF,Southampton,eng Premier League,31,1987,14.1,514,16,35,214,290,68,505,6,15,40,7,0,291,1486,718,777,385,49.5,47,23
1423,Samuele Longo\Samuele-Longo,it ITA,FWMF,Huesca,es La Liga,26,1992,6.2,174,8,14,96,70,30,163,10,16,62.5,13,2,120,561,325,251,122,48.6,24,23
1424,Sean Longstaff\Sean-Longstaff,eng ENG,MF,Newcastle Utd,eng Premier League,20,1997,7.6,381,16,80,267,55,6,378,5,6,83.3,5,0,245,1128,444,227,202,89,4,5
1425,Ademola Lookman\Ademola-Lookman,eng ENG,FWMF,Everton,eng Premier League,20,1997,6.9,391,5,45,186,201,34,378,27,40,67.5,28,3,339,2397,1309,360,279,77.5,17,23
1426,Anthony Lopes\Anthony-Lopes,pt POR,GK,Lyon,fr Ligue 1,27,1990,34,1131,991,1124,8,0,0,825,0,0,,0,0,551,2161,1169,523,520,99.4,0,0
1427,Rony Lopes\Rony-Lopes,pt POR,FWMF,Monaco,fr Ligue 1,22,1995,20.5,954,12,80,359,604,73,830,26,57,45.6,29,1,680,5123,3112,863,613,71,50,35
1428,Pedro López Muñoz\Pedro-Lopez-Munoz,es ESP,DF,Levante,es La Liga,34,1983,5.2,287,23,86,136,88,4,238,7,10,70,7,0,168,1128,622,166,151,91,1,2
1429,Alejandro López\Alejandro-Lopez,es ESP,MF,Espanyol,es La Liga,21,1997,1.2,90,5,20,50,33,1,88,0,1,0,0,0,72,475,294,75,69,92,1,4
1430,Cristian López\Cristian-Lopez,es ESP,FW,Angers,fr Ligue 1,29,1989,4.1,161,2,9,72,83,19,147,3,6,50,3,0,84,400,169,222,114,51.4,10,9
1431,David López\David-Lopez,es ESP,DF,Espanyol,es La Liga,28,1989,20.2,1367,178,733,665,67,18,1316,4,7,57.1,4,0,930,5864,3284,972,948,97.5,4,2
1432,Diego López\Diego-Lopez,es ESP,GK,Espanyol,es La Liga,36,1981,38,1281,1150,1276,5,1,0,829,1,1,100,1,0,577,3115,1834,478,477,99.8,0,0
1433,Javi López\Javi-Lopez,es ESP,DF,Espanyol,es La Liga,32,1986,21.6,1355,88,468,641,329,11,1157,25,34,73.5,26,0,833,4684,2671,794,723,91.1,15,14
1434,Lluis López\Lluis-Lopez,es ESP,DF,Espanyol,es La Liga,21,1997,5.8,294,44,172,127,6,2,288,2,2,100,2,0,171,891,436,181,178,98.3,1,1
1435,Maxime Lopez\Maxime-Lopez,fr FRA,MF,Marseille,fr Ligue 1,20,1997,24.2,2426,18,493,1664,460,20,2311,23,35,65.7,24,0,1876,9056,5228,2041,1936,94.9,15,19
1436,Pau López\Pau-Lopez,es ESP,GK,Betis,es La Liga,23,1994,33,1293,1095,1278,16,1,0,988,0,0,,0,0,755,3028,1774,653,652,99.8,0,0
1437,Roberto López\Roberto-Lopez,es ESP,MF,Real Sociedad,es La Liga,18,2000,0.3,7,2,2,3,2,0,7,0,0,,0,0,2,17,0,8,2,25,0,0
1438,Unai López\Unai-Lopez,es ESP,MF,Athletic Club,es La Liga,22,1995,3.6,290,5,48,194,73,5,285,6,9,66.7,8,0,236,1140,525,234,220,94,3,3
1439,Jonas Lössl\Jonas-Lossl,dk DEN,GK,Huddersfield,eng Premier League,29,1989,30.9,1171,1000,1162,11,3,1,863,2,2,100,2,0,633,3024,1694,540,536,99.3,0,0
1440,Albert Lottin\Albert-Lottin,fr FRA,MFFW,Bordeaux,fr Ligue 1,16,2001,0.2,15,0,4,9,4,0,15,1,1,100,1,0,14,91,26,13,10,76.9,1,2
1441,Imran Louza\Imran-Louza,fr FRA,MF,Nantes,fr Ligue 1,19,1999,1,48,0,9,26,18,2,46,0,0,,0,0,36,235,134,40,33,82.5,1,0
1442,Davor Lovren\Davor-Lovren,hr CRO,MFFW,Düsseldorf,de Bundesliga,19,1998,0.5,26,0,3,12,13,0,26,2,2,100,2,0,25,98,22,22,22,100,3,1
1443,Dejan Lovren\Dejan-Lovren,hr CRO,DF,Liverpool,eng Premier League,29,1989,11,939,74,508,469,20,10,919,0,0,,0,0,638,2827,1566,666,655,98.3,3,1
1444,Chris Löwe\Chris-Lowe,de GER,DFMF,Huddersfield,eng Premier League,29,1989,22.9,1294,57,370,563,434,22,1111,12,17,70.6,12,0,739,4118,2165,861,733,85.1,12,20
1445,Eduard Löwen\Eduard-Lowen,de GER,MFFW,Nürnberg,de Bundesliga,21,1997,18,972,39,241,546,274,29,934,36,69,52.2,40,4,734,5112,2825,748,648,86.6,26,37
1446,Matthew Lowton\Matthew-Lowton,eng ENG,DF,Burnley,eng Premier League,29,1989,19.4,1119,102,364,540,282,5,910,14,22,63.6,15,0,552,2605,1339,509,467,91.7,8,8
1447,Anthony Lozano\Anthony-Lozano,hn HON,FWMF,Girona,es La Liga,25,1993,8.1,299,3,41,157,122,40,291,6,14,42.9,7,0,191,1516,951,308,211,68.5,22,11
1448,Derrick Luckassen\Derrick-Luckassen,nl NED,DF,Hertha BSC,de Bundesliga,23,1995,2.8,206,15,100,124,2,0,201,2,2,100,2,0,153,709,354,148,148,100,0,1
1449,José Luis Gayà\Jose-Luis-Gaya,es ESP,DF,Valencia,es La Liga,23,1995,34.9,2208,123,749,1039,560,70,1910,47,69,68.1,48,1,1375,8422,5131,1375,1268,92.2,26,20
1450,José Luis Morales\Jose-Luis-Morales,es ESP,FWMF,Levante,es La Liga,31,1987,35.5,1264,19,164,487,752,204,1217,81,147,55.1,89,5,1038,8881,5551,1444,916,63.4,84,101
1451,José Luis Palomino\Jose-Luis-Palomino,ar ARG,DF,Atalanta,it Serie A,28,1990,25.1,1555,160,789,779,57,10,1490,10,14,71.4,10,0,928,4806,1884,876,860,98.2,2,3
1452,Filipe Luís\Filipe-Luis,br BRA,DF,Atlético Madrid,es La Liga,32,1985,22.6,1747,81,483,926,465,40,1540,24,32,75,24,1,1189,6766,3911,1163,1111,95.5,16,20
1453,Luisinho\Luisinho,pt POR,DF,Huesca,es La Liga,33,1985,5.6,303,22,113,154,66,1,266,5,5,100,5,0,200,1209,660,179,175,97.8,2,6
1454,David Luiz\David-Luiz,br BRA,DF,Chelsea,eng Premier League,31,1987,36,2937,285,1340,1761,137,33,2836,8,9,88.9,8,0,2083,14329,9551,2171,2143,98.7,9,8
1455,Douglas Luiz\Douglas-Luiz,br BRA,MF,Girona,es La Liga,20,1998,16.6,921,51,255,613,135,10,893,22,25,88,22,0,647,3962,2242,612,571,93.3,11,11
1456,Everton Luiz\Everton-Luiz,br BRA,MF,SPAL,it Serie A,30,1988,3.5,187,6,33,124,50,3,184,3,7,42.9,4,0,135,790,378,142,127,89.4,6,5
1457,Jordan Lukaku\Jordan-Lukaku,be BEL,MFDF,Lazio,it Serie A,24,1994,1.9,125,3,19,56,59,5,112,4,7,57.1,5,0,83,565,361,95,81,85.3,2,2
1458,Romelu Lukaku\Romelu-Lukaku,be BEL,FW,Manchester Utd,eng Premier League,25,1993,23.7,826,27,52,342,467,123,797,26,38,68.4,27,2,583,3122,1570,1189,653,54.9,51,53
1459,Dodi Lukebakio\Dodi-Lukebakio,cd COD,FWMF,Düsseldorf,de Bundesliga,20,1997,21.9,933,14,108,458,447,95,900,58,87,66.7,64,2,754,5609,3228,1021,695,68.1,76,54
1460,Saša Lukić\Sasa-Lukic,rs SRB,MF,Torino,it Serie A,21,1996,11,579,14,99,329,200,16,548,13,18,72.2,13,0,403,2970,1534,454,375,82.6,9,20
1461,Senad Lulić\Senad-Lulic,ba BIH,DFMF,Lazio,it Serie A,32,1986,32.5,2052,72,447,932,838,92,1853,49,95,51.6,53,2,1399,10513,6494,1486,1295,87.1,47,43
1462,Antonio Luna\Antonio-Luna,es ESP,DF,Levante,es La Liga,27,1991,14,787,57,244,379,214,14,657,12,15,80,12,0,447,2841,1403,465,410,88.2,11,12
1463,Andriy Lunin\Andriy-Lunin,ua UKR,GK,Leganés,es La Liga,19,1999,4.1,137,124,136,0,1,0,93,0,0,,0,0,66,249,117,50,50,100,0,1
1464,Sebastiano Luperto\Sebastiano-Luperto,it ITA,DF,Napoli,it Serie A,21,1996,8.1,526,52,239,291,18,4,501,0,0,,0,0,340,1767,1023,371,362,97.6,0,2
1465,Fabian Lustenberger\Fabian-Lustenberger,ch SUI,DFMF,Hertha BSC,de Bundesliga,30,1988,24.1,1553,139,801,787,41,4,1496,2,2,100,2,0,939,3488,1444,945,927,98.1,3,2
1466,Andreas Luthe\Andreas-Luthe,de GER,GK,Augsburg,de Bundesliga,31,1987,14.6,517,481,517,0,0,0,363,0,0,,0,0,268,1103,556,218,218,100,0,0
1467,Lyanco\Lyanco,br BRA,DF,Torino,it Serie A,21,1997,1,40,10,30,15,1,0,39,2,2,100,2,0,21,170,87,15,14,93.3,1,0
1468,Lyanco\Lyanco,br BRA,DF,Bologna,it Serie A,21,1997,12.4,685,115,403,299,34,9,651,10,14,71.4,10,0,377,2778,1533,334,326,97.6,3,8
1469,Hervé Lybohy\Herve-Lybohy,ne NIG,DF,Nîmes,fr Ligue 1,35,1983,16.4,726,79,437,316,16,6,706,2,2,100,2,0,398,2212,1265,411,396,96.4,4,2
1470,Charalambos Lykogiannis\Charalambos-Lykogiannis,gr GRE,DF,Cagliari,it Serie A,24,1993,9.2,542,37,159,247,161,7,428,5,14,35.7,5,0,270,1345,650,268,247,92.2,3,12
1471,Yann M'Vila\Yann-MVila,fr FRA,MF,Saint-Étienne,fr Ligue 1,28,1990,36.2,2624,95,789,1759,198,6,2571,13,18,72.2,15,0,1846,7218,2745,1887,1824,96.7,17,15
1472,Darwin Machís\Darwin-Machis,ve VEN,FWMF,Udinese,it Serie A,25,1993,5.1,255,7,35,115,139,19,238,16,22,72.7,17,0,206,1992,1395,221,174,78.7,14,8
1473,James Maddison\James-Maddison,eng ENG,MFFW,Leicester City,eng Premier League,21,1996,31.5,1961,10,165,982,946,92,1731,43,59,72.9,46,6,1488,7490,3826,1753,1394,79.5,48,44
1474,Gary Madine\Gary-Madine,eng ENG,FWMF,Cardiff City,eng Premier League,27,1990,0.4,17,0,1,5,11,3,15,1,1,100,1,0,8,78,9,19,12,63.2,1,2
1475,Pablo Maffeo\Pablo-Maffeo,es ESP,DFMF,Stuttgart,de Bundesliga,21,1997,6.6,383,22,104,183,121,6,327,13,21,61.9,17,0,253,1392,750,266,214,80.5,11,17
1476,Francesco Magnanelli\Francesco-Magnanelli,it ITA,MF,Sassuolo,it Serie A,33,1984,20.7,1500,80,409,971,184,1,1450,11,14,78.6,12,1,1057,3988,1742,1116,1069,95.8,4,9
1477,Giangiacomo Magnani\Giangiacomo-Magnani,it ITA,DF,Sassuolo,it Serie A,22,1995,16.8,1061,176,632,508,9,4,1036,2,2,100,2,0,734,4538,2986,764,750,98.2,1,2
1478,Harry Maguire\Harry-Maguire,eng ENG,DF,Leicester City,eng Premier League,25,1993,28.8,2066,248,984,1098,192,65,2003,17,20,85,17,0,1338,10004,6049,1347,1299,96.4,13,10
1479,Riyad Mahrez\Riyad-Mahrez,dz ALG,FWMF,Manchester City,eng Premier League,27,1991,14.9,1069,5,69,429,654,102,1005,31,55,56.4,33,1,883,6410,3464,944,832,88.1,21,29
1480,Thiago Maia\Thiago-Maia,br BRA,MF,Lille,fr Ligue 1,21,1997,11.3,707,33,166,499,84,6,692,5,9,55.6,5,0,461,2436,1095,433,409,94.5,7,7
1481,Raffaele Maiello\Raffaele-Maiello,it ITA,MF,Frosinone,it Serie A,27,1991,22.7,1446,69,430,881,224,15,1360,19,32,59.4,24,0,999,5240,2549,931,882,94.7,10,16
1482,Arne Maier\Arne-Maier,de GER,MF,Hertha BSC,de Bundesliga,19,1999,22.9,1426,53,316,934,267,18,1391,19,25,76,21,2,1011,4825,2543,1046,973,93,25,22
1483,Domenico Maietta\Domenico-Maietta,it ITA,DF,Empoli,it Serie A,35,1982,19,1141,114,550,610,61,7,1075,4,7,57.1,6,0,786,4260,2731,756,741,98,2,1
1484,Mike Maignan\Mike-Maignan,fr FRA,GK,Lille,fr Ligue 1,22,1995,38,1184,1027,1181,7,0,0,803,1,1,100,1,0,590,3133,2027,432,432,100,1,0
1485,Linton Maina\Linton-Maina,de GER,MFFW,Hannover 96,de Bundesliga,19,1999,15.7,698,15,161,305,302,49,638,21,38,55.3,22,0,485,4011,2669,605,408,67.4,29,29
1486,Ainsley Maitland-Niles\Ainsley-Maitland-Niles,eng ENG,DF,Arsenal,eng Premier League,20,1997,11,721,29,190,337,240,23,616,19,26,73.1,19,0,442,2647,1693,470,411,87.4,18,20
1487,Josh Maja\Josh-Maja,ng NGA,FWMF,Bordeaux,fr Ligue 1,19,1998,2.2,84,0,9,35,43,13,83,1,3,33.3,1,0,61,179,83,113,67,59.3,8,6
1488,Abdul Majeed Waris\Abdul-Majeed-Waris,gh GHA,FW,Nantes,fr Ligue 1,26,1991,25,949,4,106,393,551,110,918,40,79,50.6,45,5,766,5718,3385,1151,728,63.2,68,66
1489,Jean-Victor Makengo\Jean-Victor-Makengo,fr FRA,FWMF,Nice,fr Ligue 1,20,1998,11.4,542,7,72,331,205,24,539,21,31,67.7,22,3,447,3315,1708,552,427,77.4,20,28
1490,Nemanja Maksimović\Nemanja-Maksimovic,rs SRB,MF,Getafe,es La Liga,23,1995,35.7,1142,60,251,710,232,46,1104,9,18,50,9,0,476,2923,1318,589,434,73.7,23,17
1491,Nikola Maksimović\Nikola-Maksimovic,rs SRB,DF,Napoli,it Serie A,26,1991,15.3,998,120,496,528,38,5,962,6,9,66.7,6,1,689,4138,2148,703,684,97.3,2,2
1492,Malcom\Malcom,br BRA,FWDF,Barcelona,es La Liga,21,1997,6.8,388,3,28,157,234,43,375,13,18,72.2,13,0,328,2161,1280,412,318,77.2,9,4
1493,Kévin Malcuit\Kevin-Malcuit,ma MAR,DF,Napoli,it Serie A,27,1991,20.1,1543,76,461,722,469,30,1369,40,72,55.6,47,1,1074,6779,3920,1039,968,93.2,33,29
1494,Yunus Mallı\Yunus-Malli,tr TUR,MFFW,Wolfsburg,de Bundesliga,26,1992,7.8,410,3,45,219,179,25,386,15,24,62.5,18,1,308,2148,1122,367,297,80.9,7,18
1495,Hugo Mallo\Hugo-Mallo,es ESP,DF,Celta Vigo,es La Liga,27,1991,34.4,2414,138,642,1160,739,56,2021,20,36,55.6,22,1,1366,6825,3771,1489,1355,91,35,17
1496,Antonio Mance\Antonio-Mance,hr CRO,FWMF,Nantes,fr Ligue 1,22,1995,0.6,19,0,1,5,15,5,19,0,1,0,0,0,13,88,42,37,17,45.9,1,1
1497,Vincent Manceau\Vincent-Manceau,fr FRA,DF,Angers,fr Ligue 1,29,1989,31,1917,111,668,919,467,22,1608,19,28,67.9,20,1,1132,6011,3374,1084,1004,92.6,21,18
1498,Gianluca Mancini\Gianluca-Mancini,it ITA,DF,Atalanta,it Serie A,22,1996,25,1615,109,669,841,219,50,1533,12,13,92.3,12,0,1051,5991,3376,1078,1031,95.6,7,7
1499,Steve Mandanda\Steve-Mandanda,fr FRA,GK,Marseille,fr Ligue 1,33,1985,30.4,1050,944,1045,8,1,0,775,0,0,,0,0,587,2525,1426,518,517,99.8,1,0
1500,Reinildo Mandava\Reinildo-Mandava,mz MOZ,DF,Lille,fr Ligue 1,24,1994,1.1,72,6,22,42,17,0,63,1,1,100,1,0,49,344,188,45,45,100,1,1
1501,Aïssa Mandi\Aissa-Mandi,dz ALG,DF,Betis,es La Liga,26,1991,34,2848,293,1133,1562,321,28,2742,9,12,75,10,0,2150,8466,4746,2258,2208,97.8,10,8
1502,Rolando Mandragora\Rolando-Mandragora,it ITA,MF,Udinese,it Serie A,21,1997,32.4,1553,63,383,834,392,36,1447,8,17,47.1,8,0,886,3156,1611,1018,875,86,22,19
1503,Mario Mandžukić\Mario-Mandzukic,hr CRO,FW,Juventus,it Serie A,32,1986,22.4,813,29,115,327,400,103,796,14,18,77.8,14,1,476,2150,983,932,574,61.6,30,19
1504,Sadio Mané\Sadio-Mane,sn SEN,FW,Liverpool,eng Premier League,26,1992,34.2,1682,23,136,733,962,217,1665,61,110,55.5,67,4,1335,9641,5153,1903,1323,69.5,93,63
1505,Thomas Mangani\Thomas-Mangani,fr FRA,MF,Angers,fr Ligue 1,31,1987,17.8,1378,30,251,875,321,22,1269,17,23,73.9,18,0,938,3883,1725,1032,940,91.1,20,27
1506,Kostas Manolas\Kostas-Manolas,gr GRE,DF,Roma,it Serie A,27,1991,25.8,1294,185,697,637,31,16,1242,5,5,100,5,0,747,4192,2035,744,724,97.3,3,0
1507,Javier Manquillo\Javier-Manquillo,es ESP,DF,Newcastle Utd,eng Premier League,24,1994,12.2,672,47,224,281,208,9,547,5,13,38.5,6,0,331,2281,1202,349,303,86.8,15,12
1508,Martín Mantovani\Martin-Mantovani,ar ARG,DF,Huesca,es La Liga,34,1984,7.8,340,53,181,155,13,9,334,1,3,33.3,2,0,145,675,243,143,137,95.8,1,3
1509,Juan Manuel Valencia\Juan-Manuel-Valencia,co COL,FW,Bologna,it Serie A,20,1998,0.3,15,0,1,7,9,1,15,0,1,0,0,0,13,114,56,16,12,75,0,2
1510,Harrison Manzala\Harrison-Manzala,cd COD,MFFW,Angers,fr Ligue 1,24,1994,0.8,40,1,7,17,16,5,40,1,2,50,1,0,27,145,95,44,30,68.2,1,1
1511,Francisco Manzanara\Francisco-Manzanara,es ESP,DFMF,Levante,es La Liga,21,1996,1.7,94,12,36,55,6,2,91,0,0,,0,0,40,135,42,55,53,96.4,1,0
1512,Myziane Maolida\Myziane-Maolida,fr FRA,FWMF,Nice,fr Ligue 1,19,1999,10.6,481,9,53,243,246,49,469,32,52,61.5,34,2,418,2851,1828,511,376,73.6,36,23
1513,Faitout Maouassa\Faitout-Maouassa,fr FRA,DF,Nîmes,fr Ligue 1,20,1998,23.7,1277,59,431,596,356,15,1005,28,53,52.8,31,1,680,5745,3681,679,601,88.5,16,16
1514,Fernando Marçal\Fernando-Marcal,br BRA,DF,Lyon,fr Ligue 1,29,1989,9.8,948,51,265,599,144,7,888,2,6,33.3,2,1,688,3616,2207,669,643,96.1,3,6
1515,Iván Marcano\Ivan-Marcano,es ESP,DF,Roma,it Serie A,31,1987,9,648,77,289,340,48,8,620,5,7,71.4,6,0,416,1607,775,414,407,98.3,1,2
1516,Marcelo\Marcelo,br BRA,DF,Real Madrid,es La Liga,30,1988,20.6,1745,41,381,885,580,57,1574,38,53,71.7,39,2,1341,6141,3943,1396,1296,92.8,26,15
1517,Marcelo\Marcelo,br BRA,DF,Lyon,fr Ligue 1,31,1987,32,2710,234,1230,1562,90,45,2647,7,9,77.8,7,0,1805,10594,5651,1868,1834,98.2,8,4
1518,Solly March\Solly-March,eng ENG,FWMF,Brighton,eng Premier League,24,1994,27.4,1252,52,244,446,635,58,1175,43,67,64.2,48,1,881,5930,3109,1156,812,70.2,48,41
1519,Federico Marchetti\Federico-Marchetti,it ITA,GK,Genoa,it Serie A,35,1983,4,123,101,123,0,0,0,79,0,0,,0,0,60,235,100,41,41,100,0,0
1520,Gian Marco Ferrari\Gian-Marco-Ferrari,it ITA,DF,Sassuolo,it Serie A,26,1992,31,2158,221,1031,1182,102,28,2062,9,11,81.8,9,0,1498,9122,5624,1536,1513,98.5,12,5
1521,Óscar de Marcos\Oscar-de-Marcos,es ESP,DFFW,Athletic Club,es La Liga,29,1989,26.9,1610,75,378,746,578,54,1374,11,29,37.9,12,1,940,4678,2593,1174,956,81.4,34,22
1522,Georg Margreitter\Georg-Margreitter,at AUT,DF,Nürnberg,de Bundesliga,29,1988,22.9,1479,207,855,658,62,23,1451,4,6,66.7,4,0,958,5366,3233,977,964,98.7,4,5
