Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Touches,Tch_DP,Tch_D3,Tch_M3,Tch_A3,Tch_AP,Live,Dr_Succ,Dr_Att,Dr_Succ%,Num_DrPast,Megs,Carries,Cr_TotDist,Cr_PrgDist,Targ,Rec,Rec%,Miscon,Dispos
466,Timothy Castagne\Timothy-Castagne,be BEL,DF,Atalanta,it Serie A,23,1995,19.7,1322,43,282,608,516,53,1181,14,25,56,16,1,849,3826,1960,994,881,88.6,19,9
467,Koen Casteels\Koen-Casteels,be BEL,GK,Wolfsburg,de Bundesliga,27,1992,26,1037,841,1031,8,0,0,805,1,1,100,1,0,583,2910,1397,529,525,99.2,0,0
468,Jean-Charles Castelletto\Jean-Charles-Castelletto,cm CMR,DF,Brest,fr Ligue 1,24,1995,20.4,1192,192,744,493,26,8,1172,8,8,100,8,0,760,4218,2099,763,744,97.5,4,6
469,Samu Castillejo\Samu-Castillejo,es ESP,FWMF,Milan,it Serie A,24,1995,13.4,755,11,93,331,401,65,709,24,45,53.3,24,1,551,3677,2063,660,508,77,22,27
470,Jonny Castro\Jonny-Castro,es ESP,DF,Wolves,eng Premier League,25,1994,32.1,1866,76,471,823,678,70,1562,30,76,39.5,40,2,1085,5691,3647,1199,1042,86.9,41,50
471,Lucas Castro\Lucas-Castro,ar ARG,MF,SPAL,it Serie A,30,1989,4.7,278,4,37,158,96,12,276,6,11,54.5,6,1,195,795,381,246,220,89.4,10,8
472,Lucas Castro\Lucas-Castro,ar ARG,MF,Cagliari,it Serie A,30,1989,6.7,388,18,79,193,141,18,380,15,20,75,16,4,277,1167,648,328,269,82,13,10
473,Gaetano Castrovilli\Gaetano-Castrovilli,it ITA,MF,Fiorentina,it Serie A,22,1997,29.7,1609,45,297,829,660,125,1573,94,135,69.6,99,0,1312,8797,5371,1319,1112,84.3,66,71
474,Danilo Cataldi\Danilo-Cataldi,it ITA,MF,Lazio,it Serie A,24,1994,6.6,510,23,134,285,134,6,461,4,6,66.7,4,0,340,2269,1265,354,333,94.1,4,3
475,Craig Cathcart\Craig-Cathcart,nir NIR,DF,Watford,eng Premier League,30,1989,27.6,1157,160,635,537,24,11,1135,4,6,66.7,4,0,607,2541,1024,600,584,97.3,3,5
476,Edinson Cavani\Edinson-Cavani,uy URU,FW,Paris S-G,fr Ligue 1,32,1987,6.7,205,3,17,68,126,54,192,6,7,85.7,6,1,109,350,143,239,148,61.9,12,6
477,Santi Cazorla\Santi-Cazorla,es ESP,MF,Villarreal,es La Liga,34,1984,27.2,2006,31,265,1183,671,46,1830,53,72,73.6,54,3,1460,6782,3274,1702,1508,88.6,46,35
478,Dani Ceballos\Dani-Ceballos,es ESP,MF,Arsenal,eng Premier League,22,1996,18.8,1492,56,347,885,399,21,1397,29,41,70.7,31,4,1083,7010,3805,1134,1074,94.7,12,25
479,Federico Ceccherini\Federico-Ceccherini,it ITA,DF,Fiorentina,it Serie A,27,1992,9.3,499,64,266,250,21,7,476,4,6,66.7,4,0,292,1899,944,288,285,99,3,2
480,Christian Celesia\Christian-Celesia,it ITA,DF,Torino,it Serie A,17,2002,0,1,0,0,0,1,1,1,0,0,,0,0,1,0,0,1,1,100,0,0
481,Zeki Çelik\Zeki-Celik,tr TUR,DF,Lille,fr Ligue 1,22,1997,23,1613,55,351,893,479,34,1347,19,42,45.2,22,1,966,5162,3054,1024,923,90.1,22,23
482,Fabien Centonze\Fabien-Centonze,fr FRA,DF,Metz,fr Ligue 1,23,1996,28,1695,115,659,788,370,23,1435,28,49,57.1,31,0,910,6290,3723,910,825,90.7,22,22
483,Luca Ceppitelli\Luca-Ceppitelli,it ITA,DF,Cagliari,it Serie A,29,1989,13.8,670,148,409,260,39,9,649,0,2,0,0,0,360,1887,984,379,374,98.7,3,3
484,Alberto Cerri\Alberto-Cerri,it ITA,FW,SPAL,it Serie A,23,1996,4.7,189,4,10,102,90,27,181,9,12,75,9,0,131,671,343,246,161,65.4,6,13
485,Alberto Cerri\Alberto-Cerri,it ITA,FW,Cagliari,it Serie A,23,1996,2.7,135,3,11,71,59,14,128,3,3,100,3,0,70,224,30,161,107,66.5,7,4
486,Julian Chabot\Julian-Chabot,de GER,DF,Sampdoria,it Serie A,21,1998,6.3,314,53,174,150,8,3,302,4,4,100,4,0,170,843,301,173,170,98.3,3,1
487,Florian Chabrolle\Florian-Chabrolle,fr FRA,MF,Marseille,fr Ligue 1,21,1998,0.2,19,0,1,13,6,0,19,0,1,0,0,0,17,107,71,21,16,76.2,2,0
488,Fouad Chafik\Fouad-Chafik,ma MAR,DF,Dijon,fr Ligue 1,32,1986,17,1077,45,372,573,206,4,907,17,31,54.8,17,2,648,4068,2518,659,603,91.5,7,7
489,Sofian Chakla\Sofian-Chakla,ma MAR,DF,Villarreal,es La Liga,25,1993,2,107,22,71,39,2,1,98,0,0,,0,0,62,235,124,66,65,98.5,0,0
490,Nathaniel Chalobah\Nathaniel-Chalobah,eng ENG,MF,Watford,eng Premier League,24,1994,10.3,488,27,112,281,117,9,465,6,14,42.9,6,3,266,986,438,297,246,82.8,7,12
491,Calum Chambers\Calum-Chambers,eng ENG,DF,Arsenal,eng Premier League,24,1995,12.2,1028,130,458,428,188,26,936,13,18,72.2,13,1,681,2790,1539,715,678,94.8,7,11
492,Jhon Chancellor\Jhon-Chancellor,ve VEN,DF,Brescia,it Serie A,27,1992,24.9,1171,304,787,415,31,23,1144,8,9,88.9,8,1,593,3638,1555,672,644,95.8,5,4
493,Timothy Chandler\Timothy-Chandler,us USA,DFMF,Eint Frankfurt,de Bundesliga,29,1990,13.6,589,32,131,247,241,34,524,4,10,40,5,0,309,1645,817,499,355,71.1,13,8
494,Kwon Chang-hoon\Kwon-Chang-hoon,kr KOR,MFFW,Freiburg,de Bundesliga,25,1994,7.5,386,16,67,183,170,29,384,10,17,58.8,10,1,288,1596,671,361,270,74.8,19,12
495,Gaëtan Charbonnier\Gaetan-Charbonnier,fr FRA,FWMF,Brest,fr Ligue 1,30,1988,22.9,1140,36,116,563,513,83,1076,25,48,52.1,28,1,791,2664,1316,1233,850,68.9,70,50
496,Brendan Chardonnet\Brendan-Chardonnet,fr FRA,DF,Brest,fr Ligue 1,24,1994,9.1,648,103,394,288,16,2,636,3,3,100,3,0,413,2500,1400,445,440,98.9,0,0
497,Charles\Charles,br BRA,FW,Eibar,es La Liga,35,1984,14.5,475,6,25,246,219,51,439,4,6,66.7,4,0,217,607,225,670,326,48.7,34,17
498,Xavier Chavalerin\Xavier-Chavalerin,fr FRA,MF,Reims,fr Ligue 1,28,1991,23.9,1344,49,356,727,317,20,1219,20,29,69,21,0,793,3442,1520,881,807,91.6,23,13
499,Pablo Chavarría\Pablo-Chavarria,ar ARG,FWMF,Mallorca,es La Liga,31,1988,2.3,95,3,6,38,57,17,94,0,0,,0,0,48,347,220,129,75,58.1,11,4
500,Aurélien Chedjou\Aurelien-Chedjou,cm CMR,DF,Amiens,fr Ligue 1,34,1985,21.9,1277,196,709,629,31,11,1237,13,15,86.7,14,0,727,4178,2465,705,693,98.3,5,5
501,Pape Cheikh Diop\Pape-Cheikh-Diop,sn SEN,MF,Celta Vigo,es La Liga,21,1997,6.7,322,11,71,214,70,7,315,6,8,75,6,0,235,1527,811,268,228,85.1,9,9
502,Chema\Chema,es ESP,DF,Getafe,es La Liga,27,1992,3.4,155,14,69,86,8,5,146,1,1,100,1,0,66,329,174,65,63,96.9,2,2
503,Rayan Cherki\Rayan-Cherki,fr FRA,MFFW,Lyon,fr Ligue 1,15,2003,1.6,87,0,11,45,41,4,83,6,9,66.7,6,0,71,389,222,87,64,73.6,2,10
504,Denis Cheryshev\Denis-Cheryshev,ru RUS,MFFW,Valencia,es La Liga,28,1990,10.3,480,12,83,212,217,49,469,13,28,46.4,15,2,351,1820,988,446,334,74.9,19,13
505,Giorgio Chiellini\Giorgio-Chiellini,it ITA,DF,Juventus,it Serie A,34,1984,2.2,126,18,57,72,4,2,125,0,0,,0,0,71,425,318,90,88,97.8,2,0
506,Federico Chiesa\Federico-Chiesa,it ITA,FWDF,Fiorentina,it Serie A,21,1997,29.3,1225,12,147,494,686,173,1164,60,93,64.5,64,5,940,5761,3836,1266,872,68.9,53,58
507,Ben Chilwell\Ben-Chilwell,eng ENG,DF,Leicester City,eng Premier League,22,1996,26.4,2310,78,631,1151,728,56,2015,23,46,50,25,0,1500,9288,5541,1634,1524,93.3,35,37
508,Vlad Chiricheș\Vlad-Chiriches,ro ROU,DF,Sassuolo,it Serie A,29,1989,7.9,574,99,304,303,11,4,561,2,2,100,2,0,399,2104,1228,411,402,97.8,3,5
509,Tahith Chong\Tahith-Chong,nl NED,FWMF,Manchester Utd,eng Premier League,19,1999,0.4,20,1,2,9,10,2,20,1,3,33.3,1,0,20,99,52,23,17,73.9,2,0
510,Joris Chotard\Joris-Chotard,fr FRA,MF,Montpellier,fr Ligue 1,17,2001,13.9,692,23,171,466,96,4,674,11,21,52.4,11,1,460,2162,1123,458,411,89.7,17,7
511,Hamza Choudhury\Hamza-Choudhury,eng ENG,MF,Leicester City,eng Premier League,21,1997,9.9,609,29,163,365,107,11,599,7,13,53.8,7,0,400,1367,518,429,403,93.9,5,9
512,Mounir Chouiar\Mounir-Chouiar,fr FRA,MFFW,Dijon,fr Ligue 1,20,1999,16.7,882,16,130,426,402,61,768,75,112,67,79,1,663,3910,2376,687,553,80.5,36,54
513,Andreas Christensen\Andreas-Christensen,dk DEN,DF,Chelsea,eng Premier League,23,1996,19.5,1449,169,747,746,44,12,1417,2,2,100,2,0,1024,6070,3306,1068,1056,98.9,3,2
514,Samuel Chukwueze\Samuel-Chukwueze,ng NGA,MFFW,Villarreal,es La Liga,20,1999,22.8,1066,14,119,526,525,124,1053,60,99,60.6,62,3,874,5482,3688,1106,823,74.4,71,47
515,Darko Churlinov\Darko-Churlinov,mk MKD,FW,Köln,de Bundesliga,19,2000,0.2,16,0,1,6,10,3,16,0,2,0,0,0,12,28,5,13,11,84.6,1,0
516,Churripi\Churripi,es ESP,GK,Valladolid,es La Liga,25,1994,2.7,108,94,108,0,0,0,71,0,0,,0,0,50,416,268,34,33,97.1,0,0
517,Luca Cigarini\Luca-Cigarini,it ITA,MF,Cagliari,it Serie A,33,1986,17.8,1392,63,406,808,272,6,1235,10,12,83.3,11,0,846,3493,1906,941,892,94.8,11,14
518,Per Ciljan Skjelbred\Per-Ciljan-Skjelbred,no NOR,MF,Hertha BSC,de Bundesliga,32,1987,18.1,853,35,280,529,108,4,830,9,12,75,9,0,544,3302,1890,560,520,92.9,11,8
519,Jasper Cillessen\Jasper-Cillessen,nl NED,GK,Valencia,es La Liga,30,1989,23.3,806,748,803,4,0,0,547,0,0,,0,0,357,1663,1117,290,288,99.3,0,0
520,Thiago Cionek\Thiago-Cionek,pl POL,DF,SPAL,it Serie A,33,1986,24.1,1643,153,637,766,347,17,1418,9,14,64.3,9,0,948,4782,2762,967,936,96.8,12,18
521,Ibrahim Cissé\Ibrahim-Cisse,ci CIV,DFFW,Nice,fr Ligue 1,20,1999,0.6,53,8,33,22,2,1,51,0,0,,0,0,37,286,222,39,39,100,0,0
522,Ibrahim Cissé\Ibrahim-Cisse,sn SEN,DF,Angers,fr Ligue 1,23,1996,0.7,69,1,24,31,16,0,54,3,4,75,3,0,37,149,88,43,40,93,2,0
523,Andrea Cistana\Andrea-Cistana,it ITA,DF,Brescia,it Serie A,22,1997,20.4,1049,232,634,442,49,13,1009,4,6,66.7,4,0,569,4037,2312,608,593,97.5,5,2
524,Ciaran Clark\Ciaran-Clark,ie IRL,DF,Newcastle Utd,eng Premier League,29,1989,13.2,495,107,296,185,33,9,471,5,7,71.4,5,1,215,1029,384,223,207,92.8,4,2
525,Leon Clarke\Leon-Clarke,eng ENG,FWMF,Sheffield Utd,eng Premier League,34,1985,0.4,11,2,4,2,5,2,11,0,0,,0,0,1,5,4,14,8,57.1,0,0
526,Alexis Claude-Maurice\Alexis-Claude-Maurice,fr FRA,MFFW,Nice,fr Ligue 1,21,1998,18.1,882,14,139,480,373,66,856,47,72,65.3,51,1,734,4077,2592,804,668,83.1,57,52
527,Christian Clemens\Christian-Clemens,de GER,MFFW,Köln,de Bundesliga,27,1991,0.2,5,0,2,2,1,0,4,0,0,,0,0,0,0,0,2,1,50,0,0
528,Óscar Clemente\Oscar-Clemente,es ESP,MF,Atlético Madrid,es La Liga,20,1999,0,4,0,1,1,2,0,4,0,0,,0,0,3,18,15,5,3,60,1,0
529,Yannis Clementia\Yannis-Clementia,fr FRA,GK,Nice,fr Ligue 1,22,1997,2,61,58,61,0,0,0,39,0,0,,0,0,28,159,85,16,16,100,0,0
530,Denilho Cleonise\Denilho-Cleonise,nl NED,FW,Genoa,it Serie A,17,2001,0.5,11,0,3,6,3,1,11,0,0,,0,0,11,39,22,18,8,44.4,0,2
531,Carlos Clerc\Carlos-Clerc,es ESP,DF,Levante,es La Liga,27,1992,20.5,1188,84,446,559,263,14,993,25,39,64.1,26,2,645,3872,2226,700,637,91,20,9
532,Tom Cleverley\Tom-Cleverley,eng ENG,MF,Watford,eng Premier League,29,1989,10.8,583,22,108,287,214,25,555,4,6,66.7,4,0,374,1295,567,449,374,83.3,8,6
533,Conor Coady\Conor-Coady,eng ENG,DF,Wolves,eng Premier League,26,1993,38,2046,359,1366,787,1,0,2012,6,6,100,6,0,1324,6872,3152,1357,1352,99.6,3,2
534,Marcus Coco\Marcus-Coco,fr FRA,FW,Nantes,fr Ligue 1,23,1996,0.2,3,0,1,2,0,0,3,0,0,,0,0,2,11,8,4,1,25,0,0
535,Renaud Cohade\Renaud-Cohade,fr FRA,MF,Metz,fr Ligue 1,34,1984,8.5,674,8,107,458,169,10,635,4,9,44.4,5,0,498,2695,1403,543,487,89.7,10,15
536,Coke\Coke,es ESP,DF,Levante,es La Liga,32,1987,11,697,49,251,307,186,24,592,15,27,55.6,17,0,408,2084,1149,440,397,90.2,15,6
537,Séamus Coleman\Seamus-Coleman,ie IRL,DF,Everton,eng Premier League,30,1988,20.4,1307,87,434,633,329,30,1089,38,62,61.3,44,6,783,4137,2237,782,691,88.4,24,17
538,Álex Collado\Alex-Collado,es ESP,DF,Barcelona,es La Liga,20,1999,0.1,10,0,0,4,6,1,10,0,0,,0,0,8,42,21,9,9,100,0,0
539,Ebrima Colley\Ebrima-Colley,gm GAM,FW,Atalanta,it Serie A,19,2000,0.9,68,0,8,23,43,12,68,4,5,80,4,0,57,330,169,62,49,79,4,5
540,Omar Colley\Omar-Colley,gm GAM,DF,Sampdoria,it Serie A,26,1992,30.8,1706,267,893,834,89,33,1664,6,6,100,6,0,928,5579,2988,959,940,98,6,4
541,Jamilu Collins\Jamilu-Collins,ng NGA,DF,Paderborn 07,de Bundesliga,24,1994,29.6,2194,129,909,1075,402,16,1864,45,79,57,47,6,1292,7877,4845,1246,1177,94.5,27,30
542,Simone Colombi\Simone-Colombi,it ITA,GK,Parma,it Serie A,28,1991,4,113,105,113,0,0,0,66,0,0,,0,0,39,101,53,32,31,96.9,0,0
543,Lorenzo Colombo\Lorenzo-Colombo,it ITA,FW,Milan,it Serie A,17,2002,0.1,4,0,0,2,2,1,3,0,0,,0,0,2,6,5,3,3,100,2,0
544,Racine Coly\Racine-Coly,sn SEN,DF,Nice,fr Ligue 1,23,1995,7.2,628,31,234,350,87,10,540,7,13,53.8,7,0,404,2008,1149,421,408,96.9,8,8
545,Kingsley Coman\Kingsley-Coman,fr FRA,FWMF,Bayern Munich,de Bundesliga,23,1996,16.7,1035,2,68,388,662,144,1030,60,101,59.4,65,2,899,4956,3097,1057,844,79.8,33,44
546,Daniel Congré\Daniel-Congre,fr FRA,DF,Montpellier,fr Ligue 1,34,1985,21.6,1106,84,507,610,75,8,1069,4,7,57.1,4,0,628,3440,2122,660,645,97.7,6,3
547,Aaron Connolly\Aaron-Connolly,ie IRL,FW,Brighton,eng Premier League,19,2000,14,349,2,21,149,199,61,334,6,16,37.5,6,1,228,1203,657,535,235,43.9,42,34
548,Andrea Consigli\Andrea-Consigli,it ITA,GK,Sassuolo,it Serie A,32,1987,31,1084,911,1080,8,1,0,797,2,3,66.7,2,0,569,3032,1817,487,487,100,0,0
549,Andrea Conti\Andrea-Conti,it ITA,DF,Milan,it Serie A,25,1994,19.2,1236,75,406,685,224,15,1067,9,11,81.8,10,0,743,3811,2150,763,740,97,9,9
550,Lewis Cook\Lewis-Cook,eng ENG,MF,Bournemouth,eng Premier League,22,1997,15,862,41,217,462,235,13,844,35,43,81.4,36,5,635,2940,1276,654,590,90.2,19,28
551,Steve Cook\Steve-Cook,eng ENG,DF,Bournemouth,eng Premier League,28,1991,27,1559,262,944,619,69,26,1500,4,4,100,4,0,823,4411,2064,923,891,96.5,6,4
552,Francis Coquelin\Francis-Coquelin,fr FRA,MF,Valencia,es La Liga,28,1991,21.2,1184,68,347,734,167,19,1162,21,29,72.4,21,0,843,3441,1577,859,810,94.3,19,23
553,Gabriele Corbo\Gabriele-Corbo,it ITA,DF,Bologna,it Serie A,19,2000,1.4,74,13,46,28,1,0,73,0,0,,0,0,48,219,129,48,47,97.9,0,0
554,Sébastien Corchia\Sebastien-Corchia,fr FRA,DF,Espanyol,es La Liga,28,1990,3,233,8,47,95,100,4,198,6,10,60,6,0,155,614,341,175,159,90.9,3,6
555,Iñigo Córdoba\Inigo-Cordoba,es ESP,FW,Athletic Club,es La Liga,22,1997,16,652,12,138,271,282,37,645,17,32,53.1,18,0,437,1996,1068,605,442,73.1,34,20
556,Jhon Córdoba\Jhon-Cordoba,co COL,FW,Köln,de Bundesliga,26,1993,22.2,738,21,34,380,362,126,693,26,48,54.2,27,0,485,1981,693,1059,521,49.2,86,40
557,Sergio Córdova\Sergio-Cordova,ve VEN,FWMF,Augsburg,de Bundesliga,21,1997,4.1,122,4,12,69,51,14,117,3,5,60,3,0,81,381,227,158,81,51.3,12,8
558,Benjamin Corgnet\Benjamin-Corgnet,fr FRA,MF,Strasbourg,fr Ligue 1,32,1987,2.9,105,2,10,58,41,8,99,1,5,20,2,1,55,221,132,111,76,68.5,4,2
559,Jack Cork\Jack-Cork,eng ENG,MF,Burnley,eng Premier League,30,1989,29,1229,64,221,793,284,30,1222,26,35,74.3,26,1,746,3414,1350,788,670,85,25,44
560,Andreas Cornelius\Andreas-Cornelius,dk DEN,FW,Parma,it Serie A,26,1993,16.6,648,28,71,322,292,89,629,18,31,58.1,20,1,384,1617,544,833,487,58.5,60,38
561,Maxwel Cornet\Maxwel-Cornet,ci CIV,FWDF,Lyon,fr Ligue 1,22,1996,14.8,890,22,176,382,402,39,800,22,33,66.7,23,0,587,3352,2122,721,570,79.1,25,26
562,Quentin Cornette\Quentin-Cornette,fr FRA,FWMF,Amiens,fr Ligue 1,25,1994,3.9,220,0,39,83,125,8,202,9,21,42.9,11,1,146,686,491,198,144,72.7,16,13
563,Ángel Correa\Angel-Correa,ar ARG,MFFW,Atlético Madrid,es La Liga,24,1995,22.9,942,29,133,384,488,139,930,41,74,55.4,46,2,696,2676,1568,917,666,72.6,79,61
564,Joaquín Correa\Joaquin-Correa,ar ARG,FWMF,Lazio,it Serie A,24,1994,22.2,989,11,48,411,621,167,957,52,82,63.4,60,4,813,4722,2956,1129,808,71.6,52,40
565,Rober Correa\Rober-Correa,es ESP,DF,Eibar,es La Liga,26,1992,10.3,628,39,155,327,185,8,493,5,7,71.4,5,0,283,1524,688,310,271,87.4,10,6
566,Thierry Correia\Thierry-Correia,pt POR,DF,Valencia,es La Liga,20,1999,2.9,172,12,61,96,24,0,141,1,2,50,1,0,88,441,281,101,92,91.1,4,1
567,Antonio Cortés\Antonio-Cortes,es ESP,FWMF,Granada,es La Liga,19,2000,2,68,0,8,28,37,6,67,4,9,44.4,4,0,53,213,106,86,48,55.8,7,5
568,Angelo da Costa Júnior\Angelo-da-Costa-Junior,br BRA,GK,Bologna,it Serie A,35,1983,1,28,20,27,1,0,0,21,0,0,,0,0,19,60,31,15,15,100,0,0
569,Danny da Costa\Danny-da-Costa,de GER,DFMF,Eint Frankfurt,de Bundesliga,26,1993,15.4,806,28,153,317,373,45,697,23,40,57.5,25,0,469,2391,1144,582,457,78.5,12,15
570,Diego Costa\Diego-Costa,es ESP,FW,Atlético Madrid,es La Liga,30,1988,15,533,16,43,262,250,72,517,15,27,55.6,16,1,338,1385,545,749,411,54.9,41,21
571,Douglas Costa\Douglas-Costa,br BRA,FWMF,Juventus,it Serie A,28,1990,8.9,613,6,61,301,315,43,584,37,59,62.7,40,3,510,3108,1786,572,503,87.9,26,22
572,Jaume Costa\Jaume-Costa,es ESP,DF,Valencia,es La Liga,31,1988,15.4,981,69,316,487,241,17,858,12,19,63.2,12,1,594,2885,1618,666,614,92.2,9,6
573,Nuno da Costa\Nuno-da-Costa,cv CPV,FWMF,Strasbourg,fr Ligue 1,28,1991,5.9,255,4,17,113,136,37,253,18,28,64.3,21,2,181,593,223,292,184,63,19,15
574,David Costas\David-Costas,es ESP,DF,Celta Vigo,es La Liga,24,1995,3.8,240,29,128,119,6,2,233,0,0,,0,0,162,892,456,158,153,96.8,1,1
575,Benoît Costil\Benoit-Costil,fr FRA,GK,Bordeaux,fr Ligue 1,32,1987,28,947,820,938,9,0,0,634,2,2,100,2,0,435,1904,914,388,388,100,0,0
576,Kalifa Coulibaly\Kalifa-Coulibaly,ml MLI,FW,Nantes,fr Ligue 1,27,1991,18,597,36,45,229,341,104,586,14,39,35.9,15,1,314,882,439,859,458,53.3,66,43
577,Senou Coulibaly\Senou-Coulibaly,ml MLI,DF,Dijon,fr Ligue 1,24,1994,7.4,484,81,303,193,7,5,473,0,0,,0,0,289,1586,867,320,314,98.1,1,3
578,Yoann Court\Yoann-Court,fr FRA,FWMF,Brest,fr Ligue 1,29,1990,16.3,770,17,131,366,325,39,726,15,27,55.6,16,1,493,2437,1508,685,510,74.5,23,31
579,Thibaut Courtois\Thibaut-Courtois,be BEL,GK,Real Madrid,es La Liga,27,1992,34,1153,1059,1150,3,1,1,869,0,0,,0,0,628,3238,1408,575,572,99.5,0,0
580,Philippe Coutinho\Philippe-Coutinho,br BRA,MFFW,Bayern Munich,de Bundesliga,27,1992,15.7,1071,2,76,556,515,81,1012,45,69,65.2,49,5,860,4340,2398,1045,856,81.9,22,33
581,Nicolas Cozza\Nicolas-Cozza,fr FRA,DF,Montpellier,fr Ligue 1,20,1999,6.2,288,26,178,132,11,5,280,2,4,50,3,0,193,1247,552,195,187,95.9,1,0
582,Alessio Cragno\Alessio-Cragno,it ITA,GK,Cagliari,it Serie A,25,1994,16,528,481,526,3,0,0,317,0,0,,0,0,169,1117,754,145,144,99.3,0,0
583,Aaron Cresswell\Aaron-Cresswell,eng ENG,DF,West Ham,eng Premier League,29,1989,30.3,1971,108,550,944,562,26,1581,16,38,42.1,19,2,1076,4245,2052,1139,1047,91.9,9,13
584,Domenico Criscito\Domenico-Criscito,it ITA,DF,Genoa,it Serie A,32,1986,22.8,1522,119,582,695,327,21,1309,9,11,81.8,10,2,812,3898,2370,886,851,96,11,5
585,Bryan Cristante\Bryan-Cristante,it ITA,MF,Roma,it Serie A,24,1995,18,1229,44,294,803,227,21,1201,14,17,82.4,14,0,854,5509,2990,985,935,94.9,11,16
586,Sebastián Cristóforo\Sebastian-Cristoforo,uy URU,MF,Eibar,es La Liga,25,1993,9.7,469,11,80,260,153,8,458,10,17,58.8,11,0,287,957,438,323,259,80.2,11,20
587,Sebastián Cristóforo\Sebastian-Cristoforo,uy URU,MF,Fiorentina,it Serie A,25,1993,1,62,3,21,23,18,0,53,0,0,,0,0,34,93,40,33,31,93.9,1,1
588,Juan Cuadrado\Juan-Cuadrado,co COL,DF,Juventus,it Serie A,31,1988,29.5,2672,70,651,1449,812,54,2445,51,81,63,55,0,1880,9588,6662,2102,1970,93.7,22,29
589,Cucho\Cucho,co COL,FWMF,Mallorca,es La Liga,20,1999,16.5,690,22,105,331,310,65,679,33,51,64.7,34,1,502,2654,1527,757,524,69.2,44,41
590,Marc Cucurella\Marc-Cucurella,es ESP,MFDF,Getafe,es La Liga,21,1998,36,1818,41,296,827,812,65,1642,24,48,50,29,2,1059,4866,2840,1350,1008,74.7,65,43
591,Iván Cuéllar\Ivan-Cuellar,es ESP,GK,Leganés,es La Liga,35,1984,27,905,734,884,20,1,0,561,0,0,,0,0,349,2849,1552,229,228,99.6,0,0
592,Jaume Cuéllar\Jaume-Cuellar,bo BOL,FWMF,SPAL,it Serie A,17,2001,0.8,24,0,0,13,12,1,23,2,2,100,2,0,15,88,39,30,20,66.7,2,1
593,Mickaël Cuisance\Mickael-Cuisance,fr FRA,MFFW,Bayern Munich,de Bundesliga,19,1999,3.4,231,3,29,116,103,10,212,11,18,61.1,12,1,175,879,506,200,181,90.5,3,4
594,Matheus Cunha\Matheus-Cunha,br BRA,FWMF,Hertha BSC,de Bundesliga,20,1999,8.3,315,6,41,173,139,25,308,34,43,79.1,36,0,266,1657,1083,303,204,67.3,17,24
595,Matheus Cunha\Matheus-Cunha,br BRA,FWMF,RB Leipzig,de Bundesliga,20,1999,3.1,156,2,5,71,88,21,154,7,11,63.6,7,0,122,569,312,176,110,62.5,12,9
596,Felipe Curcio\Felipe-Curcio,br BRA,DF,Brescia,it Serie A,26,1993,0.1,12,0,3,7,4,1,11,0,0,,0,0,10,113,102,9,9,100,0,0
597,Patrick Cutrone\Patrick-Cutrone,it ITA,FW,Wolves,eng Premier League,21,1998,3.3,105,1,10,51,49,17,98,5,9,55.6,6,0,70,343,169,173,60,34.7,10,9
598,Patrick Cutrone\Patrick-Cutrone,it ITA,FW,Fiorentina,it Serie A,21,1998,9.3,275,10,30,116,143,46,271,7,13,53.8,7,0,181,911,414,417,204,48.9,33,11
599,Wylan Cyprien\Wylan-Cyprien,fr FRA,MF,Nice,fr Ligue 1,24,1995,19.7,1525,48,357,946,328,19,1365,11,19,57.9,12,0,1032,4538,2681,1199,1123,93.7,15,22
600,Rafael Czichos\Rafael-Czichos,de GER,DF,Köln,de Bundesliga,29,1990,24.5,1472,251,862,666,54,12,1409,5,7,71.4,5,0,832,5619,3104,866,843,97.3,6,7
601,Lennart-Marten Czyborra\Lennart-Marten-Czyborra,de GER,DF,Atalanta,it Serie A,20,1999,0.2,13,0,1,8,5,0,12,0,0,,0,0,9,29,14,15,10,66.7,0,1
602,Marco D'Alessandro\Marco-DAlessandro,it ITA,MFDF,SPAL,it Serie A,28,1991,8.7,352,9,69,145,177,25,343,18,27,66.7,18,3,262,1996,1247,300,254,84.7,16,7
603,Danilo D'Ambrosio\Danilo-DAmbrosio,it ITA,DF,Inter,it Serie A,30,1988,15.6,1039,68,349,546,203,26,943,12,20,60,12,0,676,2805,1621,775,714,92.1,11,7
604,Felice D'Amico\Felice-DAmico,it ITA,MF,Sampdoria,it Serie A,18,2000,0,10,0,2,3,5,1,8,0,0,,0,0,5,17,6,6,5,83.3,1,1
605,Lucas Da Cunha\Lucas-Da-Cunha,fr FRA,MF,Rennes,fr Ligue 1,18,2001,0.8,29,0,3,13,15,3,28,1,2,50,1,0,21,115,56,27,19,70.4,1,0
606,Jacopo Da Riva\Jacopo-Da-Riva,it ITA,FW,Atalanta,it Serie A,18,2000,0,2,0,0,1,1,0,2,0,0,,0,0,2,7,4,2,2,100,0,0
607,Damien Da Silva\Damien-Da-Silva,fr FRA,DF,Rennes,fr Ligue 1,31,1988,24.9,1515,199,896,694,41,11,1467,10,11,90.9,10,0,917,5342,2600,955,941,98.5,3,7
608,Bryan Dabo\Bryan-Dabo,bf BFA,MF,SPAL,it Serie A,27,1992,12.5,700,22,151,445,167,12,689,12,23,52.2,14,0,506,2924,1637,591,534,90.4,16,12
