Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp_S,Att_S,Cmp%_S,Cmp_M,Att_M,Cmp%_M,Cmp_L,Att_L,Cmp%_L,Ast,KP,pass13,PPA,CrsPA,Prog
2079,Matt Ritchie\Matt-Ritchie,sco SCO,DFMF,Newcastle Utd,eng Premier League,28,1989,32.5,1036,1580,65.6,20299,8289,14,86,16.3,782,959,81.5,240,535,44.9,8,53,63,46,28,216
2080,Cristian Rivera\Cristian-Rivera,es ESP,MF,Huesca,es La Liga,21,1997,18.8,580,719,80.7,10881,2632,10,35,28.6,436,504,86.5,134,180,74.4,0,13,48,9,3,49
2081,Arjen Robben\Arjen-Robben,nl NED,FWMF,Bayern Munich,de Bundesliga,34,1984,6.3,256,329,77.8,4150,1136,3,10,30,222,268,82.8,31,51,60.8,0,15,10,16,2,41
2082,Rober\Rober,es ESP,DF,Levante,es La Liga,23,1995,31.7,899,1097,82,18948,6597,9,24,37.5,639,730,87.5,251,343,73.2,0,6,52,5,0,67
2083,Sergi Roberto\Sergi-Roberto,es ESP,DFMF,Barcelona,es La Liga,26,1992,23.2,1603,1779,90.1,24611,6372,30,61,49.2,1407,1514,92.9,166,204,81.4,7,26,75,29,5,121
2084,Patrick Roberts\Patrick-Roberts,eng ENG,FW,Girona,es La Liga,21,1997,6.7,156,196,79.6,2620,689,2,6,33.3,130,159,81.8,24,31,77.4,0,8,12,10,2,23
2085,Andrew Robertson\Andrew-Robertson,sco SCO,DF,Liverpool,eng Premier League,24,1994,35.7,2283,2797,81.6,41485,15333,10,54,18.5,1861,2085,89.3,412,658,62.6,11,52,159,72,18,321
2086,Joel Robles\Joel-Robles,es ESP,GK,Betis,es La Liga,28,1990,5,147,186,79,4120,2590,0,0,,93,93,100,54,93,58.1,0,0,2,0,0,0
2087,Marc Roca\Marc-Roca,es ESP,MF,Espanyol,es La Liga,21,1996,34.6,1696,1937,87.6,34899,10283,14,27,51.9,1200,1340,89.6,482,570,84.6,2,23,195,27,2,209
2088,Christopher Rocchia\Christopher-Rocchia,fr FRA,DF,Marseille,fr Ligue 1,20,1998,0,6,7,85.7,77,4,0,0,,6,6,100,0,1,0,0,0,0,0,0,0
2089,Kenny Rocha Santos\Kenny-Rocha-Santos,cv CPV,DF,Saint-Étienne,fr Ligue 1,18,2000,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0
2090,Rubén Rochina\Ruben-Rochina,es ESP,MF,Levante,es La Liga,27,1991,20,703,1021,68.9,14332,4882,15,44,34.1,492,595,82.7,196,382,51.3,5,28,102,29,5,116
2091,Sebastian Rode\Sebastian-Rode,de GER,MF,Eint Frankfurt,de Bundesliga,27,1990,10.3,441,539,81.8,8126,2161,7,13,53.8,346,395,87.6,88,131,67.2,0,14,38,10,2,61
2092,Ronny Rodelin\Ronny-Rodelin,fr FRA,MFFW,Guingamp,fr Ligue 1,28,1989,8.8,216,306,70.6,4198,1117,5,13,38.5,160,215,74.4,51,78,65.4,0,10,27,8,1,40
2093,Rodri\Rodri,es ESP,MF,Atlético Madrid,es La Liga,22,1996,30.4,1767,1937,91.2,32494,8693,21,35,60,1378,1473,93.6,368,429,85.8,1,17,179,10,0,131
2094,Rodrigo\Rodrigo,es ESP,FW,Valencia,es La Liga,27,1991,28.1,621,867,71.6,10413,2123,8,49,16.3,506,648,78.1,107,170,62.9,6,30,52,30,2,83
2095,Kévin Rodrigues\Kevin-Rodrigues,pt POR,DF,Real Sociedad,es La Liga,24,1994,5.4,186,239,77.8,3313,1570,0,6,0,158,184,85.9,28,49,57.1,0,7,12,3,2,41
2096,Óscar Rodríguez Arnaiz\Oscar-Rodriguez-Arnaiz,es ESP,MFFW,Leganés,es La Liga,20,1998,27.8,757,1088,69.6,14083,3977,11,45,24.4,576,724,79.6,170,319,53.3,3,45,68,29,11,123
2097,Alejandro Rodríguez\Alejandro-Rodriguez,es ESP,FW,Empoli,it Serie A,27,1991,0.3,2,5,40,25,11,0,0,,2,4,50,0,1,0,0,0,0,0,0,0
2098,Ángel Rodríguez\Angel-Rodriguez,es ESP,FW,Getafe,es La Liga,31,1987,20.2,242,377,64.2,4123,1120,15,35,42.9,177,262,67.6,50,80,62.5,3,16,25,19,4,47
2099,James Rodríguez\James-Rodriguez,co COL,MFFW,Bayern Munich,de Bundesliga,27,1991,12.6,805,967,83.2,15971,4288,8,21,38.1,595,667,89.2,202,279,72.4,3,50,65,34,5,137
2100,Ricardo Rodríguez\Ricardo-Rodriguez,ch SUI,DF,Milan,it Serie A,25,1992,33.9,1819,2169,83.9,35903,12418,11,44,25,1380,1503,91.8,428,622,68.8,3,23,153,37,14,209
2101,Marko Rog\Marko-Rog,hr CRO,MF,Sevilla,es La Liga,23,1995,4,183,216,84.7,2706,550,4,6,66.7,161,183,88,18,27,66.7,0,4,12,4,1,14
2102,Marko Rog\Marko-Rog,hr CRO,MF,Napoli,it Serie A,23,1995,3.7,173,188,92,2407,593,3,5,60,155,167,92.8,15,16,93.8,0,1,13,1,0,10
2103,Rogério\Rogerio,br BRA,DFMF,Sassuolo,it Serie A,20,1998,29.7,1394,1753,79.5,24521,8952,14,54,25.9,1132,1299,87.1,248,400,62,2,20,74,24,15,193
2104,Marcos Rojo\Marcos-Rojo,ar ARG,DF,Manchester Utd,eng Premier League,28,1990,2.4,99,137,72.3,1869,830,0,4,0,77,88,87.5,22,45,48.9,0,0,11,1,0,9
2105,Diego Rolán\Diego-Rolan,uy URU,MFDF,Leganés,es La Liga,25,1993,2.4,68,94,72.3,960,271,2,2,100,59,73,80.8,7,19,36.8,0,2,2,3,2,5
2106,Diego Rolán\Diego-Rolan,uy URU,FWMF,Alavés,es La Liga,25,1993,3.3,73,89,82,998,210,4,6,66.7,64,73,87.7,5,10,50,0,2,2,3,2,7
2107,Rolando\Rolando,pt POR,DF,Marseille,fr Ligue 1,32,1985,8.9,360,415,86.7,7978,2333,1,5,20,231,252,91.7,128,158,81,0,1,11,1,0,4
2108,Esteban Rolón\Esteban-Rolon,ar ARG,MF,Genoa,it Serie A,23,1995,11.6,281,371,75.7,4739,1216,4,13,30.8,233,281,82.9,44,77,57.1,0,8,28,5,1,33
2109,Filippo Romagna\Filippo-Romagna,it ITA,DF,Cagliari,it Serie A,21,1997,16.4,589,669,88,12772,3672,3,8,37.5,384,417,92.1,202,244,82.8,0,0,22,1,0,33
2110,Alessio Romagnoli\Alessio-Romagnoli,it ITA,DF,Milan,it Serie A,23,1995,31.6,1611,1757,91.7,33812,9551,5,11,45.5,1155,1220,94.7,451,526,85.7,0,4,63,1,1,72
2111,Alaixys Romao\Alaixys-Romao,tg TOG,MF,Reims,fr Ligue 1,34,1984,35.1,1135,1431,79.3,22833,6064,9,39,23.1,828,988,83.8,298,404,73.8,3,9,100,15,2,126
2112,Cristian Romero\Cristian-Romero,ar ARG,DF,Genoa,it Serie A,20,1998,26,667,818,81.5,14805,4370,7,16,43.8,426,478,89.1,234,324,72.2,2,3,35,1,0,43
2113,Oriol Romeu\Oriol-Romeu,es ESP,MF,Southampton,eng Premier League,26,1991,23.7,898,1116,80.5,16595,5119,14,36,38.9,710,819,86.7,174,261,66.7,0,7,121,10,2,130
2114,Rômulo\Romulo,it ITA,MFDF,Genoa,it Serie A,31,1987,15,494,679,72.8,8830,3230,5,22,22.7,397,473,83.9,92,184,50,2,24,33,16,7,105
2115,Rômulo\Romulo,it ITA,DFMF,Lazio,it Serie A,31,1987,8.6,352,427,82.4,5875,1600,5,19,26.3,294,321,91.6,53,87,60.9,1,12,12,11,8,37
2116,Cristiano Ronaldo\Cristiano-Ronaldo,pt POR,FW,Juventus,it Serie A,33,1985,29.9,935,1137,82.2,14775,2616,15,52,28.8,790,905,87.3,130,180,72.2,8,45,51,40,13,85
2117,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Valencia,es La Liga,31,1987,6.7,238,289,82.4,4838,1877,0,7,0,180,200,90,58,82,70.7,0,0,11,1,1,16
2118,Facundo Roncaglia\Facundo-Roncaglia,ar ARG,DF,Celta Vigo,es La Liga,31,1987,11.9,474,570,83.2,9142,2885,3,13,23.1,372,414,89.9,99,143,69.2,0,2,24,1,1,31
2119,Salomón Rondón\Salomon-Rondon,ve VEN,FW,Newcastle Utd,eng Premier League,28,1989,28.9,538,772,69.7,7637,1552,21,53,39.6,454,619,73.3,63,100,63,7,30,42,22,3,55
2120,Valentin Rongier\Valentin-Rongier,fr FRA,MF,Nantes,fr Ligue 1,23,1994,35.8,1596,1973,80.9,30520,8792,39,83,47,1176,1365,86.2,381,525,72.6,5,86,164,42,7,246
2121,Marten de Roon\Marten-de-Roon,nl NED,MF,Atalanta,it Serie A,27,1991,33.1,1936,2212,87.5,37068,11954,11,38,28.9,1522,1668,91.2,403,506,79.6,3,31,236,36,7,256
2122,Roberto Rosales\Roberto-Rosales,ve VEN,DF,Espanyol,es La Liga,29,1988,19.4,880,1141,77.1,17395,7762,6,38,15.8,659,755,87.3,215,348,61.8,1,14,55,26,8,175
2123,Danny Rose\Danny-Rose,eng ENG,DFMF,Tottenham,eng Premier League,28,1990,20,869,1173,74.1,15202,5536,10,47,21.3,722,858,84.1,137,268,51.1,3,26,58,34,16,130
2124,Valentin Rosier\Valentin-Rosier,fr FRA,DFMF,Dijon,fr Ligue 1,21,1996,16.2,708,842,84.1,12594,3647,4,21,19,584,643,90.8,120,178,67.4,4,13,44,12,6,68
2125,Luca Rossettini\Luca-Rossettini,it ITA,DF,Chievo,it Serie A,33,1985,20.3,694,829,83.7,16133,5297,3,8,37.5,426,472,90.3,265,349,75.9,0,1,26,2,0,26
2126,Francesco Rossi\Francesco-Rossi,it ITA,GK,Atalanta,it Serie A,27,1991,0,1,1,100,56,32,0,0,,0,0,,1,1,100,0,0,0,0,0,0
2127,Jérôme Roussillon\Jerome-Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,25,1993,27.3,1020,1351,75.5,19958,7877,13,51,25.5,775,934,83,232,366,63.4,4,30,88,41,20,202
2128,Nolan Roux\Nolan-Roux,fr FRA,FW,Guingamp,fr Ligue 1,30,1988,17.1,261,381,68.5,3673,670,13,27,48.1,222,302,73.5,26,52,50,0,12,14,8,1,25
2129,Aaron Rowe\Aaron-Rowe,eng ENG,FW,Huddersfield,eng Premier League,17,2000,0.8,13,17,76.5,191,90,1,1,100,10,12,83.3,2,4,50,0,0,0,0,0,1
2130,Waldo Rubio\Waldo-Rubio,es ESP,MFFW,Valladolid,es La Liga,22,1995,5.5,93,151,61.6,1565,528,2,11,18.2,76,102,74.5,15,38,39.5,0,6,6,6,1,18
2131,John Ruddy\John-Ruddy,eng ENG,GK,Wolves,eng Premier League,31,1986,1,15,21,71.4,593,437,0,0,,5,5,100,10,16,62.5,0,0,0,0,0,0
2132,Antonio Rüdiger\Antonio-Rudiger,de GER,DF,Chelsea,eng Premier League,25,1993,31.9,2310,2528,91.4,48449,15729,32,40,80,1617,1704,94.9,661,784,84.3,0,5,177,10,0,149
2133,Sebastian Rudy\Sebastian-Rudy,de GER,MF,Schalke 04,de Bundesliga,28,1990,15.1,540,670,80.6,10178,2806,12,29,41.4,406,474,85.7,122,167,73.1,0,11,39,13,2,67
2134,Stéphane Ruffier\Stephane-Ruffier,fr FRA,GK,Saint-Étienne,fr Ligue 1,31,1986,37,728,1177,61.9,23404,14585,1,3,33.3,299,301,99.3,428,873,49,0,0,3,0,0,0
2135,Daniele Rugani\Daniele-Rugani,it ITA,DF,Juventus,it Serie A,24,1994,15,705,781,90.3,14436,4482,3,6,50,516,551,93.6,186,224,83,0,1,35,1,0,31
2136,Mário Rui\Mario-Rui,pt POR,DF,Napoli,it Serie A,27,1991,15.7,1045,1300,80.4,17808,6690,8,33,24.2,878,978,89.8,159,289,55,1,26,66,37,10,147
2137,Fabián Ruiz Peña\Fabian-Ruiz-Pena,es ESP,MFFW,Napoli,it Serie A,22,1996,22.1,1636,1839,89,30036,7124,15,44,34.1,1277,1388,92,344,407,84.5,4,62,192,47,7,186
2138,Abel Ruiz\Abel-Ruiz,es ESP,FW,Barcelona,es La Liga,18,2000,0.2,9,12,75,108,18,0,0,,9,12,75,0,0,,0,1,0,0,0,0
2139,Víctor Ruiz\Victor-Ruiz,es ESP,DF,Villarreal,es La Liga,29,1989,21.9,1038,1211,85.7,21490,8652,6,21,28.6,765,817,93.6,267,373,71.6,0,5,89,13,0,82
2140,Gerónimo Rulli\Geronimo-Rulli,ar ARG,GK,Real Sociedad,es La Liga,26,1992,27,779,1056,73.8,23981,13853,1,2,50,387,390,99.2,391,664,58.9,0,1,6,0,0,1
2141,Lukas Rupp\Lukas-Rupp,de GER,MF,Hoffenheim,de Bundesliga,27,1991,0.3,7,11,63.6,71,15,1,2,50,6,8,75,0,1,0,0,1,0,0,0,0
2142,Marco Russ\Marco-Russ,de GER,DF,Eint Frankfurt,de Bundesliga,32,1985,4.2,90,120,75,1851,744,2,3,66.7,62,82,75.6,26,35,74.3,0,1,7,1,0,8
2143,Mathew Ryan\Mathew-Ryan,au AUS,GK,Brighton,eng Premier League,26,1992,34,551,1017,54.2,25422,19509,1,2,50,118,122,96.7,432,893,48.4,0,0,38,0,0,0
2144,Frederik Rønnow\Frederik-Ronnow,dk DEN,GK,Eint Frankfurt,de Bundesliga,25,1992,1.4,27,51,52.9,1255,1081,0,0,,8,8,100,19,43,44.2,0,0,3,0,0,0
2145,Idriss Saadi\Idriss-Saadi,dz ALG,MF,Strasbourg,fr Ligue 1,26,1992,0.1,3,3,100,38,26,0,0,,3,3,100,0,0,,0,0,1,0,0,2
2146,Youssouf Sabaly\Youssouf-Sabaly,sn SEN,DF,Bordeaux,fr Ligue 1,25,1993,21.2,1026,1270,80.8,16159,6034,9,47,19.1,905,1041,86.9,112,182,61.5,1,19,59,24,7,120
2147,Abdelhamid Sabiri\Abdelhamid-Sabiri,de GER,FW,Huddersfield,eng Premier League,21,1996,0.5,8,10,80,109,13,0,0,,7,9,77.8,1,1,100,0,0,0,0,0,0
2148,Marcel Sabitzer\Marcel-Sabitzer,at AUT,MFFW,RB Leipzig,de Bundesliga,24,1994,26.1,865,1235,70,14278,5372,22,69,31.9,695,896,77.6,148,270,54.8,3,38,95,50,12,166
2149,Ihsan Sacko\Ihsan-Sacko,fr FRA,FW,Nice,fr Ligue 1,21,1997,4.9,90,118,76.3,1305,143,1,10,10,79,96,82.3,10,12,83.3,1,5,1,3,1,4
2150,Nuri Şahin\Nuri-Sahin,tr TUR,MF,Werder Bremen,de Bundesliga,29,1988,16.4,930,1096,84.9,17283,4864,17,29,58.6,737,812,90.8,176,255,69,1,13,115,10,1,105
2151,Samuel Şahin-Radlinger\Samuel-Sahin-Radlinger,at AUT,GK,Hannover 96,de Bundesliga,25,1992,1,21,28,75,862,729,0,0,,7,9,77.8,14,19,73.7,0,0,1,0,0,0
2152,Wesley Saïd\Wesley-Said,fr FRA,FWMF,Dijon,fr Ligue 1,23,1995,25,436,600,72.7,7116,1901,9,44,20.5,355,438,81.1,72,118,61,1,23,34,33,5,74
2153,Allan Saint-Maximin\Allan-Saint-Maximin,fr FRA,FWMF,Nice,fr Ligue 1,21,1997,32.2,718,969,74.1,12444,2573,10,48,20.8,591,736,80.3,117,185,63.2,3,59,46,26,14,91
2154,Théo Sainte-Luce\Theo-Sainte-Luce,fr FRA,FW,Nîmes,fr Ligue 1,19,1998,0,1,1,100,12,7,0,0,,1,1,100,0,0,,0,0,0,1,0,1
2155,Romain Saïss\Romain-Saiss,ma MAR,MFDF,Wolves,eng Premier League,28,1990,12.8,553,706,78.3,12205,3854,2,19,10.5,367,432,85,184,255,72.2,0,3,60,5,2,59
2156,Samuel Sáiz\Samuel-Saiz,es ESP,FWMF,Getafe,es La Liga,27,1991,3.4,98,142,69,2114,531,2,4,50,64,93,68.8,32,45,71.1,0,4,5,5,0,15
2157,Bukayo Saka\Bukayo-Saka,eng ENG,FW,Arsenal,eng Premier League,16,2001,0.1,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0
2158,Hiroki Sakai\Hiroki-Sakai,jp JPN,DF,Marseille,fr Ligue 1,28,1990,26.4,1192,1473,80.9,19741,7868,17,54,31.5,1008,1153,87.4,167,266,62.8,4,25,84,15,11,170
2159,Diafra Sakho\Diafra-Sakho,sn SEN,FW,Rennes,fr Ligue 1,28,1989,1.6,17,27,63,217,16,0,3,0,16,21,76.2,1,3,33.3,0,0,0,0,0,0
2160,Mamadou Sakho\Mamadou-Sakho,fr FRA,DF,Crystal Palace,eng Premier League,28,1990,26.8,1135,1285,88.3,22516,10185,4,9,44.4,839,906,92.6,292,370,78.9,0,7,81,3,0,100
2161,Bakary Sako\Bakary-Sako,ml MLI,FWMF,Crystal Palace,eng Premier League,30,1988,0.3,9,13,69.2,175,10,0,0,,8,9,88.9,1,4,25,0,0,1,0,0,0
2162,Emiliano Sala\Emiliano-Sala,ar ARG,FW,Nantes,fr Ligue 1,27,1990,15.2,236,362,65.2,2937,548,15,35,42.9,210,300,70,11,27,40.7,2,20,13,10,1,25
2163,Jacopo Sala\Jacopo-Sala,it ITA,DF,Sampdoria,it Serie A,26,1991,16.9,980,1172,83.6,16566,6649,12,38,31.6,829,910,91.1,139,224,62.1,1,18,89,26,11,169
2164,Mohamed Salah\Mohamed-Salah,eg EGY,FW,Liverpool,eng Premier League,26,1992,36.1,864,1150,75.1,12874,3831,19,58,32.8,746,916,81.4,99,176,56.3,8,68,58,74,7,158
2165,Bartosz Salamon\Bartosz-Salamon,pl POL,DF,Frosinone,it Serie A,27,1991,19.2,625,768,81.4,14364,4132,4,9,44.4,384,432,88.9,237,327,72.5,0,1,36,8,0,35
2166,Carlos Salcedo\Carlos-Salcedo,mx MEX,DF,Eint Frankfurt,de Bundesliga,24,1993,5.1,214,269,79.6,5007,1756,2,3,66.7,127,150,84.7,85,116,73.3,0,0,16,0,0,26
2167,William Saliba\William-Saliba,fr FRA,DF,Saint-Étienne,fr Ligue 1,17,2001,14.2,583,680,85.7,12081,4241,1,12,8.3,423,461,91.8,159,207,76.8,0,3,24,3,1,32
2168,Yannis Salibur\Yannis-Salibur,fr FRA,FWMF,Saint-Étienne,fr Ligue 1,27,1991,9.8,235,329,71.4,3847,1155,1,16,6.3,205,248,82.7,29,65,44.6,3,18,22,15,8,40
2169,Yannis Salibur\Yannis-Salibur,fr FRA,FW,Guingamp,fr Ligue 1,27,1991,0.2,1,1,100,54,24,0,0,,0,0,,1,1,100,0,1,0,0,0,1
2170,Roland Sallai\Roland-Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,21,1997,5.9,117,151,77.5,1857,501,2,6,33.3,100,113,88.5,15,32,46.9,0,4,8,8,3,19
2171,Edgar Salli\Edgar-Salli,cm CMR,MFFW,Nürnberg,de Bundesliga,25,1992,1.3,20,23,87,284,95,0,1,0,19,21,90.5,1,1,100,0,1,0,1,0,4
2172,Brice Samba\Brice-Samba,fr FRA,GK,Caen,fr Ligue 1,24,1994,38,747,1222,61.1,30696,23418,1,1,100,213,215,99.1,533,1006,53,0,0,18,1,0,1
2173,Junior Sambia\Junior-Sambia,fr FRA,MFFW,Montpellier,fr Ligue 1,21,1996,10.3,307,416,73.8,5819,1649,6,18,33.3,227,276,82.2,74,122,60.7,1,24,30,12,8,56
2174,Paolo Sammarco\Paolo-Sammarco,it ITA,MF,Frosinone,it Serie A,35,1983,6.1,233,308,75.6,4461,1505,3,6,50,172,206,83.5,58,96,60.4,0,3,39,6,0,41
2175,Frédéric Sammaritano\Frederic-Sammaritano,fr FRA,FWMF,Dijon,fr Ligue 1,32,1986,6,175,230,76.1,3217,872,1,6,16.7,138,172,80.2,36,52,69.2,0,9,16,8,5,24
2176,Mikel San José\Mikel-San-Jose,es ESP,MF,Athletic Club,es La Liga,29,1989,19.3,567,743,76.3,10273,3497,11,32,34.4,442,538,82.2,114,173,65.9,0,13,66,22,3,97
2177,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Genoa,it Serie A,22,1996,8.5,107,146,73.3,1736,353,2,8,25,88,119,73.9,17,19,89.5,0,6,8,4,0,14
2178,Antonio Sanabria\Antonio-Sanabria,py PAR,FW,Betis,es La Liga,22,1996,9,118,148,79.7,1724,315,6,10,60,97,116,83.6,15,22,68.2,0,1,4,3,0,8
2179,Renato Sanches\Renato-Sanches,pt POR,MF,Bayern Munich,de Bundesliga,20,1997,6.4,317,359,88.3,5774,1221,6,10,60,247,272,90.8,64,77,83.1,1,6,33,6,0,33
2180,Alexis Sánchez\Alexis-Sanchez,cl CHI,FWMF,Manchester Utd,eng Premier League,29,1988,9.8,292,409,71.4,5023,1544,5,16,31.3,226,293,77.1,61,100,61,3,20,25,26,5,51
2181,Carlos Sánchez\Carlos-Sanchez,co COL,MF,West Ham,eng Premier League,32,1986,2.7,124,140,88.6,2633,552,2,2,100,86,95,90.5,36,43,83.7,0,2,14,1,0,10
2182,Davinson Sánchez\Davinson-Sanchez,co COL,DF,Tottenham,eng Premier League,22,1996,21.6,1289,1424,90.5,27790,7391,7,18,38.9,846,901,93.9,436,505,86.3,1,1,42,0,0,52
2183,Javi Sánchez\Javi-Sanchez,es ESP,DF,Real Madrid,es La Liga,21,1997,0.5,8,8,100,220,63,0,0,,4,4,100,4,4,100,0,0,0,0,0,0
2184,Víctor Sánchez\Victor-Sanchez,es ESP,MF,Espanyol,es La Liga,30,1987,14.1,459,574,80,7517,2419,20,40,50,370,419,88.3,69,115,60,2,7,47,7,2,43
2185,Jadon Sancho\Jadon-Sancho,eng ENG,FWMF,Dortmund,de Bundesliga,18,2000,27.3,1161,1439,80.7,17723,5071,20,47,42.6,1014,1170,86.7,127,222,57.2,14,61,54,65,7,163
2186,Sandro\Sandro,br BRA,MF,Udinese,it Serie A,29,1989,6.6,200,242,82.6,3569,896,3,7,42.9,158,183,86.3,39,52,75,0,2,17,2,0,17
2187,Sandro\Sandro,br BRA,MF,Genoa,it Serie A,29,1989,7.9,264,325,81.2,4863,1236,2,6,33.3,209,247,84.6,53,72,73.6,1,5,23,3,0,25
2188,Alex Sandro\Alex-Sandro,br BRA,DF,Juventus,it Serie A,27,1991,26.5,1540,1911,80.6,28506,9321,8,53,15.1,1237,1384,89.4,295,474,62.2,2,38,106,42,15,189
2189,Leroy Sané\Leroy-Sane,de GER,FW,Manchester City,eng Premier League,22,1996,20.7,750,954,78.6,10896,2395,17,50,34,671,777,86.4,62,127,48.8,10,36,26,39,2,93
2190,Salif Sané\Salif-Sane,sn SEN,DF,Schalke 04,de Bundesliga,27,1990,29,1259,1514,83.2,28691,8985,10,17,58.8,794,904,87.8,455,593,76.7,0,7,74,12,4,103
2191,Luca Sangalli\Luca-Sangalli,es ESP,MFFW,Real Sociedad,es La Liga,23,1995,11.1,282,390,72.3,4859,1252,7,19,36.8,231,288,80.2,44,83,53,3,12,31,11,3,27
2192,Ibrahim Sangaré\Ibrahim-Sangare,ci CIV,MF,Toulouse,fr Ligue 1,20,1997,27.4,1241,1559,79.6,24318,9151,30,54,55.6,909,1040,87.4,302,465,64.9,3,19,169,28,2,202
2193,Younousse Sankharé\Younousse-Sankhare,sn SEN,MF,Bordeaux,fr Ligue 1,28,1989,16.4,511,661,77.3,7972,2200,11,27,40.7,429,519,82.7,71,115,61.7,3,19,57,8,0,56
2194,Baissama Sankoh\Baissama-Sankoh,gn GUI,MFFW,Caen,fr Ligue 1,26,1992,7.2,159,197,80.7,2435,523,5,10,50,131,156,84,23,31,74.2,0,1,5,0,0,12
2195,Yaya Sanogo\Yaya-Sanogo,fr FRA,FW,Toulouse,fr Ligue 1,25,1993,13.8,170,256,66.4,2289,300,13,25,52,140,206,68,17,25,68,0,10,6,3,0,9
2196,Morgan Sanson\Morgan-Sanson,fr FRA,MF,Marseille,fr Ligue 1,23,1994,26.7,1121,1372,81.7,21757,5235,19,49,38.8,834,949,87.9,268,374,71.7,3,22,128,32,12,127
2197,Nicola Sansone\Nicola-Sansone,it ITA,FW,Bologna,it Serie A,26,1991,12.7,280,386,72.5,4176,1193,9,26,34.6,238,292,81.5,33,68,48.5,4,18,19,15,2,38
2198,Nicola Sansone\Nicola-Sansone,it ITA,FWMF,Villarreal,es La Liga,26,1991,0.4,11,16,68.8,161,52,0,1,0,11,15,73.3,0,0,,1,1,1,0,0,3
2199,Baptiste Santamaria\Baptiste-Santamaria,fr FRA,MF,Angers,fr Ligue 1,23,1995,36.1,1241,1533,81,25271,5961,21,39,53.8,881,1023,86.1,339,471,72,0,14,106,12,3,110
2200,Roberto Santamaría\Roberto-Santamaria,es ESP,GK,Huesca,es La Liga,33,1985,20,301,586,51.4,15922,13042,0,0,,44,47,93.6,257,539,47.7,0,1,23,0,0,1
2201,Federico Santander\Federico-Santander,py PAR,FW,Bologna,it Serie A,27,1991,22.9,339,570,59.5,4870,939,14,46,30.4,297,457,65,28,67,41.8,3,35,19,9,2,31
2202,Davide Santon\Davide-Santon,it ITA,DF,Roma,it Serie A,27,1991,11.2,579,698,83,10760,3979,6,15,40,454,505,89.9,119,178,66.9,1,14,42,12,5,91
2203,Michael Santos\Michael-Santos,uy URU,FWMF,Leganés,es La Liga,25,1993,6.2,71,104,68.3,1006,258,3,10,30,63,85,74.1,5,9,55.6,3,6,4,5,1,13
2204,Samir Santos\Samir-Santos,br BRA,DF,Udinese,it Serie A,23,1994,20,645,819,78.8,12094,4699,8,19,42.1,499,572,87.2,138,228,60.5,0,8,32,4,2,66
2205,Riccardo Saponara\Riccardo-Saponara,it ITA,MFFW,Sampdoria,it Serie A,26,1991,10.1,326,470,69.4,5309,1767,8,31,25.8,258,338,76.3,60,101,59.4,4,23,44,27,2,66
2206,Pablo Sarabia\Pablo-Sarabia,es ESP,MFFW,Sevilla,es La Liga,26,1992,30.3,1062,1447,73.4,17903,5951,18,71,25.4,874,1039,84.1,170,337,50.4,13,68,89,72,21,200
2207,Marcelo Saracchi\Marcelo-Saracchi,uy URU,DF,RB Leipzig,de Bundesliga,20,1998,7.3,333,477,69.8,5817,2333,5,13,38.5,282,345,81.7,46,119,38.7,1,10,18,17,7,64
2208,Josh Sargent\Josh-Sargent,us USA,FW,Werder Bremen,de Bundesliga,18,2000,2.4,55,67,82.1,769,57,2,4,50,49,59,83.1,4,4,100,0,2,1,0,0,0
2209,Bouna Sarr\Bouna-Sarr,gn GUI,DFFW,Marseille,fr Ligue 1,26,1992,24.9,1184,1454,81.4,19213,6103,10,48,20.8,1011,1147,88.1,163,259,62.9,1,31,66,30,19,131
2210,Ismaila Sarr\Ismaila-Sarr,sn SEN,FWMF,Rennes,fr Ligue 1,20,1998,31,573,771,74.3,8107,2851,20,49,40.8,502,630,79.7,51,92,55.4,6,39,52,49,9,111
2211,Malang Sarr\Malang-Sarr,fr FRA,DF,Nice,fr Ligue 1,19,1999,33.3,1920,2161,88.8,38271,14228,7,35,20,1465,1569,93.4,448,557,80.4,1,6,92,5,3,134
2212,Lluís Sastre\Lluis-Sastre,es ESP,MF,Huesca,es La Liga,32,1986,1.3,74,95,77.9,1270,316,1,5,20,58,63,92.1,15,27,55.6,0,1,9,3,0,10
2213,Marco Sau\Marco-Sau,it ITA,MFFW,Sampdoria,it Serie A,30,1987,0.6,22,27,81.5,302,40,1,1,100,18,21,85.7,3,5,60,0,0,3,0,0,1
2214,Marco Sau\Marco-Sau,it ITA,FW,Cagliari,it Serie A,30,1987,6.2,126,150,84,1886,190,0,2,0,116,132,87.9,10,16,62.5,0,7,4,4,0,6
2215,Téji Savanier\Teji-Savanier,fr FRA,MF,Nîmes,fr Ligue 1,26,1991,31.8,1232,1875,65.7,30638,11011,10,52,19.2,735,935,78.6,487,888,54.8,14,91,200,18,5,297
