Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,FK,PK,PKatt
2274,Bernardo Silva\Bernardo-Silva,pt POR,MFFW,Manchester City,eng Premier League,23,1994,31.7,7,64,22,34.4,2.02,0.69,0.11,0.32,0,0,0
2275,David Silva\David-Silva,es ESP,MF,Manchester City,eng Premier League,32,1986,26.7,6,50,18,36,1.87,0.67,0.12,0.33,4,0,0
2276,Gabriel Silva\Gabriel-Silva,br BRA,DFMF,Saint-Étienne,fr Ligue 1,27,1991,15.9,0,8,0,0,0.5,0,0,,0,0,0
2277,Jonathan Silva\Jonathan-Silva,ar ARG,DF,Leganés,es La Liga,24,1994,30,3,23,9,39.1,0.77,0.3,0.13,0.33,0,0,0
2278,Matheus Pereira da Silva\Matheus-Pereira-da-Silva,br BRA,MF,Juventus,it Serie A,20,1998,1,0,2,0,0,1.96,0,0,,0,0,0
2279,Thiago Silva\Thiago-Silva,br BRA,DF,Paris S-G,fr Ligue 1,33,1984,23.1,0,13,0,0,0.56,0,0,,0,0,0
2280,Xande Silva\Xande-Silva,pt POR,FW,West Ham,eng Premier League,21,1997,0.2,0,2,0,0,10,0,0,,0,0,0
2281,Matías Silvestre\Matias-Silvestre,ar ARG,DF,Empoli,it Serie A,33,1984,34,2,10,5,50,0.29,0.15,0.2,0.4,0,0,0
2282,Giovanni Simeone\Giovanni-Simeone,ar ARG,FW,Fiorentina,it Serie A,23,1995,27.3,6,69,28,40.6,2.53,1.03,0.09,0.21,0,0,0
2283,Lorenco Šimić\Lorenco-Simic,hr CRO,DF,SPAL,it Serie A,22,1996,2.6,0,5,0,0,1.89,0,0,,0,0,0
2284,Moses Simon\Moses-Simon,ng NGA,DFMF,Levante,es La Liga,23,1995,8.7,0,14,5,35.7,1.61,0.57,0,0,0,0,0
2285,Unai Simón\Unai-Simon,es ESP,GK,Athletic Club,es La Liga,21,1997,7,0,0,0,,0,0,,,0,0,0
2286,Danny Simpson\Danny-Simpson,eng ENG,DF,Leicester City,eng Premier League,31,1987,3.2,0,0,0,,0,0,,,0,0,0
2287,Jack Simpson\Jack-Simpson,eng ENG,DF,Bournemouth,eng Premier League,21,1997,4.5,0,2,1,50,0.45,0.22,0,0,0,0,0
2288,Josh Sims\Josh-Sims,eng ENG,FWMF,Southampton,eng Premier League,21,1997,2.4,0,5,1,20,2.12,0.42,0,0,0,0,0
2289,Giovanni Sio\Giovanni-Sio,ci CIV,FW,Montpellier,fr Ligue 1,29,1989,0.7,0,0,0,,0,0,,,0,0,0
2290,Dimitris Siovas\Dimitris-Siovas,gr GRE,DF,Leganés,es La Liga,29,1988,32.9,1,21,4,19,0.64,0.12,0.05,0.25,0,0,0
2291,Salvatore Sirigu\Salvatore-Sirigu,it ITA,GK,Torino,it Serie A,31,1987,35.2,0,0,0,,0,0,,,0,0,0
2292,Ibrahima Sissoko\Ibrahima-Sissoko,fr FRA,MF,Strasbourg,fr Ligue 1,20,1997,29.6,3,28,8,28.6,0.95,0.27,0.11,0.38,0,0,0
2293,Moussa Sissoko\Moussa-Sissoko,fr FRA,MF,Tottenham,eng Premier League,28,1989,25.9,0,15,3,20,0.58,0.12,0,0,0,0,0
2294,Pione Sisto\Pione-Sisto,dk DEN,FWMF,Celta Vigo,es La Liga,23,1995,9.4,2,18,9,50,1.92,0.96,0.11,0.22,2,0,0
2295,Antonio Sivera\Antonio-Sivera,es ESP,GK,Alavés,es La Liga,21,1996,3,0,0,0,,0,0,,,0,0,0
2296,Ellyes Skhiri\Ellyes-Skhiri,tn TUN,MF,Montpellier,fr Ligue 1,23,1995,34.3,3,27,6,22.2,0.79,0.17,0.11,0.5,0,0,0
2297,Oliver Skipp\Oliver-Skipp,eng ENG,MFFW,Tottenham,eng Premier League,17,2000,2.4,0,2,0,0,0.82,0,0,,0,0,0
2298,Łukasz Skorupski\Lukasz-Skorupski,pl POL,GK,Bologna,it Serie A,27,1991,38,0,0,0,,0,0,,,0,0,0
2299,Milan Škriniar\Milan-Skriniar,sk SVK,DF,Inter,it Serie A,23,1995,35,0,13,3,23.1,0.37,0.09,0,0,0,0,0
2300,Steven Skrzybski\Steven-Skrzybski,de GER,FWMF,Schalke 04,de Bundesliga,25,1992,7.4,3,16,7,43.8,2.17,0.95,0.19,0.43,0,0,0
2301,Petar Škuletić\Petar-Skuletic,rs SRB,FWMF,Montpellier,fr Ligue 1,28,1990,6.7,1,32,12,37.5,4.78,1.79,0.03,0.08,0,0,0
2302,Callum Slattery\Callum-Slattery,eng ENG,MF,Southampton,eng Premier League,19,1999,1.2,0,2,0,0,1.61,0,0,,0,0,0
2303,Naïm Sliti\Naim-Sliti,tn TUN,MFFW,Dijon,fr Ligue 1,26,1992,25.4,3,62,20,32.3,2.44,0.79,0.03,0.1,18,1,1
2304,Chris Smalling\Chris-Smalling,eng ENG,DF,Manchester Utd,eng Premier League,28,1989,23.6,1,12,4,33.3,0.51,0.17,0.08,0.25,0,0,0
2305,Adam Smith\Adam-Smith,eng ENG,DF,Bournemouth,eng Premier League,27,1991,23,1,8,1,12.5,0.35,0.04,0.13,1,0,0,0
2306,Tommy Smith\Tommy-Smith,eng ENG,DF,Huddersfield,eng Premier League,26,1992,12.7,0,2,0,0,0.16,0,0,,0,0,0
2307,Emile Smith-Rowe\Emile-Smith-Rowe,eng ENG,MF,RB Leipzig,de Bundesliga,18,2000,0.3,0,0,0,,0,0,,,0,0,0
2308,Robert Snodgrass\Robert-Snodgrass,sco SCO,MFFW,West Ham,eng Premier League,30,1987,24.7,2,31,8,25.8,1.26,0.32,0.06,0.25,4,0,0
2309,Cédric Soares\Cedric-Soares,pt POR,DF,Southampton,eng Premier League,26,1991,16.6,1,10,3,30,0.6,0.18,0.1,0.33,1,0,0
2310,Cédric Soares\Cedric-Soares,pt POR,DF,Inter,it Serie A,26,1991,2.9,0,4,0,0,1.39,0,0,,0,0,0
2311,Ramadan Sobhi\Ramadan-Sobhi,eg EGY,FW,Huddersfield,eng Premier League,21,1997,0.9,0,0,0,,0,0,,,0,0,0
2312,Marcel Sobottka\Marcel-Sobottka,de GER,MF,Düsseldorf,de Bundesliga,24,1994,10.5,0,6,2,33.3,0.57,0.19,0,0,0,0,0
2313,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Alavés,es La Liga,26,1992,10.7,3,20,7,35,1.87,0.65,0.15,0.43,0,0,0
2314,Rubén Sobrino\Ruben-Sobrino,es ESP,FWMF,Valencia,es La Liga,26,1992,2.1,0,3,0,0,1.4,0,0,,0,0,0
2315,Danilo Soddimo\Danilo-Soddimo,it ITA,MF,Frosinone,it Serie A,30,1987,2.8,0,5,1,20,1.79,0.36,0,0,1,0,0
2316,Alex Sola\Alex-Sola,es ESP,DF,Real Sociedad,es La Liga,19,1999,1,0,2,1,50,2,1,0,0,0,0,0
2317,Dominic Solanke\Dominic-Solanke,eng ENG,FW,Bournemouth,eng Premier League,20,1997,3.9,0,9,3,33.3,2.33,0.78,0,0,0,0,0
2318,Andrés Solano\Andres-Solano,co COL,DF,Atlético Madrid,es La Liga,20,1998,0.5,0,0,0,,0,0,,,0,0,0
2319,Carlos Soler\Carlos-Soler,es ESP,MF,Valencia,es La Liga,21,1997,27.3,2,41,14,34.1,1.5,0.51,0.05,0.14,0,0,0
2320,Oumar Solet\Oumar-Solet,fr FRA,DF,Lyon,fr Ligue 1,18,2000,0.7,0,0,0,,0,0,,,0,0,0
2321,Yann Sommer\Yann-Sommer,ch SUI,GK,M'gladbach,de Bundesliga,29,1988,34,0,0,0,,0,0,,,0,0,0
2322,Kévin Soni\Kevin-Soni,cm CMR,FWDF,Girona,es La Liga,20,1998,0.9,0,4,1,25,4.39,1.1,0,0,0,0,0
2323,Jérémy Sorbon\Jeremy-Sorbon,fr FRA,DF,Guingamp,fr Ligue 1,34,1983,29.4,1,8,1,12.5,0.27,0.03,0.13,1,0,0,0
2324,Oliver Sorg\Oliver-Sorg,de GER,DF,Hannover 96,de Bundesliga,28,1990,17.6,0,4,2,50,0.23,0.11,0,0,0,0,0
2325,David Soria\David-Soria,es ESP,GK,Getafe,es La Liga,25,1993,37,0,0,0,,0,0,,,0,0,0
2326,Juan Soriano\Juan-Soriano,es ESP,GK,Sevilla,es La Liga,20,1997,4,0,0,0,,0,0,,,0,0,0
2327,Roberto Soriano\Roberto-Soriano,it ITA,MFFW,Torino,it Serie A,27,1991,5.2,0,5,1,20,0.96,0.19,0,0,0,0,0
2328,Roberto Soriano\Roberto-Soriano,it ITA,MF,Bologna,it Serie A,27,1991,16.5,2,29,6,20.7,1.75,0.36,0.07,0.33,0,0,0
2329,Stefano Sorrentino\Stefano-Sorrentino,it ITA,GK,Chievo,it Serie A,39,1979,31,0,0,0,,0,0,,,0,0,0
2330,Borna Sosa\Borna-Sosa,hr CRO,DFMF,Stuttgart,de Bundesliga,20,1998,6.8,0,5,3,60,0.73,0.44,0,0,1,0,0
2331,Sebastian Soto\Sebastian-Soto,us USA,MF,Hannover 96,de Bundesliga,18,2000,0.3,0,0,0,,0,0,,,0,0,0
2332,Riccardo Sottil\Riccardo-Sottil,it ITA,FWMF,Fiorentina,it Serie A,19,1999,0.2,0,1,0,0,4.5,0,0,,0,0,0
2333,Pape Souaré\Pape-Souare,sn SEN,DF,Crystal Palace,eng Premier League,28,1990,0,0,0,0,,0,0,,,0,0,0
2334,Adama Soumaoro\Adama-Soumaoro,fr FRA,DF,Lille,fr Ligue 1,26,1992,19.1,0,7,0,0,0.37,0,0,,0,0,0
2335,Boubakary Soumaré\Boubakary-Soumare,fr FRA,MF,Lille,fr Ligue 1,19,1999,6.3,1,5,1,20,0.8,0.16,0.2,1,0,0,0
2336,Çağlar Söyüncü\Caglar-Soyuncu,tr TUR,DF,Leicester City,eng Premier League,22,1996,4.1,0,2,1,50,0.48,0.24,0,0,0,0,0
2337,Julián Speroni\Julian-Speroni,ar ARG,GK,Crystal Palace,eng Premier League,39,1979,1,0,0,0,,0,0,,,0,0,0
2338,Leonardo Spinazzola\Leonardo-Spinazzola,it ITA,DF,Juventus,it Serie A,25,1993,6.7,0,8,0,0,1.2,0,0,,0,0,0
2339,Nicolás Spolli\Nicolas-Spolli,ar ARG,DF,Genoa,it Serie A,35,1983,6,0,4,1,25,0.67,0.17,0,0,0,0,0
2340,Marco Sportiello\Marco-Sportiello,it ITA,GK,Frosinone,it Serie A,26,1992,35,0,0,0,,0,0,,,0,0,0
2341,Mattia Sprocati\Mattia-Sprocati,it ITA,FWMF,Parma,it Serie A,25,1992,7.2,1,11,5,45.5,1.54,0.7,0.09,0.2,0,0,0
2342,Bassem Srarfi\Bassem-Srarfi,tn TUN,FWMF,Nice,fr Ligue 1,21,1997,9.1,1,13,3,23.1,1.43,0.33,0.08,0.33,0,0,0
2343,Darijo Srna\Darijo-Srna,hr CRO,DF,Cagliari,it Serie A,36,1982,23.2,0,10,1,10,0.43,0.04,0,0,2,0,0
2344,Kostas Stafylidis\Kostas-Stafylidis,gr GRE,DF,Augsburg,de Bundesliga,24,1993,10.2,0,10,1,10,0.98,0.1,0,0,1,0,0
2345,Benjamin Stambouli\Benjamin-Stambouli,fr FRA,DFMF,Schalke 04,de Bundesliga,27,1990,19.6,0,3,1,33.3,0.15,0.05,0,0,0,0,0
2346,Jozo Stanić\Jozo-Stanic,hr CRO,DF,Augsburg,de Bundesliga,19,1999,0,0,0,0,,0,0,,,0,0,0
2347,Junior Stanislas\Junior-Stanislas,eng ENG,MFFW,Bournemouth,eng Premier League,28,1989,11.5,2,33,9,27.3,2.88,0.79,0.03,0.11,10,1,1
2348,Niklas Stark\Niklas-Stark,de GER,DF,Hertha BSC,de Bundesliga,23,1995,20.8,1,10,4,40,0.48,0.19,0.1,0.25,0,0,0
2349,Timo Stavitski\Timo-Stavitski,fi FIN,FW,Caen,fr Ligue 1,19,1999,0.2,0,0,0,,0,0,,,0,0,0
2350,Renato Steffen\Renato-Steffen,ch SUI,FWDF,Wolfsburg,de Bundesliga,26,1991,16.7,5,28,8,28.6,1.68,0.48,0.18,0.63,0,0,0
2351,Marc Stendera\Marc-Stendera,de GER,MF,Eint Frankfurt,de Bundesliga,22,1995,1.2,0,0,0,,0,0,,,0,0,0
2352,Pascal Stenzel\Pascal-Stenzel,de GER,DF,Freiburg,de Bundesliga,22,1996,16.1,0,25,9,36,1.55,0.56,0,0,0,0,0
2353,Dale Stephens\Dale-Stephens,eng ENG,MF,Brighton,eng Premier League,29,1989,27.6,1,10,2,20,0.36,0.07,0.1,0.5,0,0,0
2354,Jack Stephens\Jack-Stephens,eng ENG,DF,Southampton,eng Premier League,24,1994,18.9,1,7,5,71.4,0.37,0.26,0.14,0.2,0,0,0
2355,Mariusz Stępiński\Mariusz-Stepinski,pl POL,FW,Chievo,it Serie A,23,1995,27.5,6,63,16,25.4,2.29,0.58,0.1,0.38,0,0,0
2356,Raheem Sterling\Raheem-Sterling,eng ENG,FW,Manchester City,eng Premier League,23,1994,30.8,17,76,37,48.7,2.47,1.2,0.22,0.46,1,0,0
2357,Lars Stindl\Lars-Stindl,de GER,FWMF,M'gladbach,de Bundesliga,29,1988,16.8,3,32,11,34.4,1.91,0.66,0.09,0.27,1,0,0
2358,Kevin Stöger\Kevin-Stoger,at AUT,MF,Düsseldorf,de Bundesliga,24,1993,23.5,1,31,9,29,1.32,0.38,0.03,0.11,5,0,0
2359,John Stones\John-Stones,eng ENG,DF,Manchester City,eng Premier League,24,1994,19.6,0,5,1,20,0.26,0.05,0,0,0,0,0
2360,Thomas Strakosha\Thomas-Strakosha,al ALB,GK,Lazio,it Serie A,23,1995,35,0,0,0,,0,0,,,0,0,0
2361,Tobias Strobl\Tobias-Strobl,de GER,MFDF,M'gladbach,de Bundesliga,28,1990,25.5,0,8,1,12.5,0.31,0.04,0,0,0,0,0
2362,Kevin Strootman\Kevin-Strootman,nl NED,MF,Marseille,fr Ligue 1,28,1990,21.6,1,15,4,26.7,0.7,0.19,0.07,0.25,0,0,0
2363,Kevin Strootman\Kevin-Strootman,nl NED,MF,Roma,it Serie A,28,1990,1,0,0,0,,0,0,,,0,0,0
2364,Jens Stryger Larsen\Jens-Stryger-Larsen,dk DEN,DFMF,Udinese,it Serie A,27,1991,35.9,1,18,7,38.9,0.5,0.19,0.06,0.14,1,0,0
2365,Cristhian Stuani\Cristhian-Stuani,uy URU,FW,Girona,es La Liga,31,1986,30.3,19,70,33,47.1,2.31,1.09,0.2,0.42,0,5,5
2366,Leo Štulac\Leo-Stulac,si SVN,MF,Parma,it Serie A,23,1994,16.1,0,21,4,19,1.3,0.25,0,0,7,0,0
2367,Stefano Sturaro\Stefano-Sturaro,it ITA,MF,Genoa,it Serie A,25,1993,2.4,1,3,1,33.3,1.27,0.42,0.33,1,0,0,0
2368,Daniel Sturridge\Daniel-Sturridge,eng ENG,FWMF,Liverpool,eng Premier League,28,1989,5.7,2,18,6,33.3,3.18,1.06,0.11,0.33,0,0,0
2369,Damián Suárez\Damian-Suarez,uy URU,DF,Getafe,es La Liga,30,1988,36,0,16,1,6.3,0.44,0.03,0,0,3,0,0
2370,Denis Suárez\Denis-Suarez,es ESP,FW,Arsenal,eng Premier League,24,1994,0.8,0,0,0,,0,0,,,0,0,0
2371,Denis Suárez\Denis-Suarez,es ESP,MF,Barcelona,es La Liga,24,1994,0.2,0,1,1,100,4.74,4.74,0,0,0,0,0
2372,Leonardo Suárez\Leonardo-Suarez,ar ARG,FWMF,Valladolid,es La Liga,22,1996,5.7,2,10,4,40,1.74,0.7,0.2,0.5,0,0,0
2373,Luis Suárez\Luis-Suarez,uy URU,FW,Barcelona,es La Liga,31,1987,31.4,21,108,52,48.1,3.44,1.66,0.16,0.33,6,4,4
2374,Mario Suárez\Mario-Suarez,es ESP,MF,Rayo Vallecano,es La Liga,31,1987,11.4,2,14,4,28.6,1.23,0.35,0.14,0.5,0,0,0
2375,Mathías Suárez\Mathias-Suarez,uy URU,DF,Montpellier,fr Ligue 1,22,1996,6.1,0,1,0,0,0.16,0,0,,0,0,0
2376,Danijel Subašić\Danijel-Subasic,hr CRO,GK,Monaco,fr Ligue 1,33,1984,12.6,0,0,0,,0,0,,,0,0,0
2377,Neven Subotić\Neven-Subotic,rs SRB,DF,Saint-Étienne,fr Ligue 1,29,1988,23.9,1,13,2,15.4,0.54,0.08,0.08,0.5,0,0,0
2378,Isaac Success\Isaac-Success,ng NGA,FWMF,Watford,eng Premier League,22,1996,11.7,1,28,11,39.3,2.4,0.94,0.04,0.09,0,0,0
2379,Niklas Süle\Niklas-Sule,de GER,DF,Bayern Munich,de Bundesliga,22,1995,29.5,2,20,5,25,0.68,0.17,0.1,0.4,0,0,0
2380,Ki Sung-yueng\Ki-Sung-yueng,kr KOR,MF,Newcastle Utd,eng Premier League,29,1989,14.5,0,9,2,22.2,0.62,0.14,0,0,1,0,0
2381,Andrew Surman\Andrew-Surman,eng ENG,MF,Bournemouth,eng Premier League,31,1986,16,0,9,1,11.1,0.56,0.06,0,0,0,0,0
2382,Sam Surridge\Sam-Surridge,eng ENG,FWDF,Bournemouth,eng Premier League,20,1998,0.1,0,2,1,50,13.85,6.92,0,0,0,0,0
2383,Markel Susaeta\Markel-Susaeta,es ESP,FW,Athletic Club,es La Liga,30,1987,15.3,1,15,6,40,0.98,0.39,0.07,0.17,1,0,0
2384,Suso\Suso,es ESP,FWMF,Milan,it Serie A,24,1993,33.5,7,91,38,41.8,2.71,1.13,0.08,0.18,7,0,0
2385,Markus Suttner\Markus-Suttner,at AUT,DFMF,Düsseldorf,de Bundesliga,31,1987,5.4,1,4,1,25,0.74,0.18,0.25,1,2,0,0
2386,Mattias Svanberg\Mattias-Svanberg,se SWE,MF,Bologna,it Serie A,19,1999,13.1,0,22,3,13.6,1.68,0.23,0,0,0,0,0
2387,Sanasi Sy\Sanasi-Sy,fr FRA,MF,Amiens,fr Ligue 1,19,1999,0,0,0,0,,0,0,,,0,0,0
2388,Seydou Sy\Seydou-Sy,sn SEN,GK,Monaco,fr Ligue 1,22,1995,2.5,0,0,0,,0,0,,,0,0,0
2389,Issiaga Sylla\Issiaga-Sylla,gn GUI,DFMF,Toulouse,fr Ligue 1,24,1994,22.2,2,17,5,29.4,0.77,0.23,0.12,0.4,0,0,0
2390,Moussa Sylla\Moussa-Sylla,fr FRA,FWMF,Monaco,fr Ligue 1,18,1999,8.5,0,15,3,20,1.76,0.35,0,0,0,0,0
2391,Eddy Sylvestre\Eddy-Sylvestre,fr FRA,FW,Nice,fr Ligue 1,18,1999,3,0,2,1,50,0.68,0.34,0,0,0,0,0
2392,Ádám Szalai\Adam-Szalai,hu HUN,FW,Hoffenheim,de Bundesliga,30,1987,18.1,6,61,19,31.1,3.37,1.05,0.1,0.32,0,0,0
2393,Wojciech Szczęsny\Wojciech-Szczesny,pl POL,GK,Juventus,it Serie A,28,1990,28,0,0,0,,0,0,,,0,0,0
2394,Alexander Sørloth\Alexander-Sorloth,no NOR,FWMF,Crystal Palace,eng Premier League,22,1995,2.1,0,4,2,50,1.95,0.97,0,0,0,0,0
2395,Franck Tabanou\Franck-Tabanou,fr FRA,DF,Guingamp,fr Ligue 1,29,1989,2,0,0,0,,0,0,,,0,0,0
2396,Jonathan Tah\Jonathan-Tah,de GER,DF,Leverkusen,de Bundesliga,22,1996,32.6,3,12,4,33.3,0.37,0.12,0.25,0.75,0,0,0
2397,Flavien Tait\Flavien-Tait,fr FRA,MFFW,Angers,fr Ligue 1,25,1993,33.2,5,85,38,44.7,2.56,1.15,0.06,0.13,4,0,1
2398,Adrien Tameze\Adrien-Tameze,cm CMR,MF,Nice,fr Ligue 1,24,1994,32.7,0,19,4,21.1,0.58,0.12,0,0,0,0,0
2399,Strahinja Tanasijević\Strahinja-Tanasijevic,rs SRB,DF,Chievo,it Serie A,21,1997,0.2,0,1,0,0,5.29,0,0,,0,0,0
2400,Matt Targett\Matt-Targett,eng ENG,DFMF,Southampton,eng Premier League,22,1995,13.2,1,11,3,27.3,0.83,0.23,0.09,0.33,1,0,0
2401,Rodrigo Tarín\Rodrigo-Tarin,es ESP,DF,Leganés,es La Liga,22,1996,15.9,0,4,0,0,0.25,0,0,,0,0,0
2402,James Tarkowski\James-Tarkowski,eng ENG,DF,Burnley,eng Premier League,25,1992,34.3,3,24,8,33.3,0.7,0.23,0.13,0.38,0,0,0
2403,Ciprian Tătărușanu\Ciprian-Tatarusanu,ro ROU,GK,Nantes,fr Ligue 1,32,1986,26.6,0,0,0,,0,0,,,0,0,0
2404,Júlio Tavares\Julio-Tavares,cv CPV,FW,Dijon,fr Ligue 1,29,1988,31.2,5,59,20,33.9,1.89,0.64,0.07,0.2,0,1,1
2405,Júnior Tavares\Junior-Tavares,br BRA,DF,Sampdoria,it Serie A,21,1996,2,0,1,1,100,0.49,0.49,0,0,0,0,0
2406,Taleb Tawatha\Taleb-Tawatha,il ISR,DFFW,Eint Frankfurt,de Bundesliga,26,1992,1.4,0,0,0,,0,0,,,0,0,0
2407,Charlie Taylor\Charlie-Taylor,eng ENG,DF,Burnley,eng Premier League,24,1993,36,0,6,0,0,0.17,0,0,,0,0,0
2408,Malik Tchokounté\Malik-Tchokounte,fr FRA,FWMF,Caen,fr Ligue 1,29,1988,16.4,0,22,6,27.3,1.34,0.37,0,0,0,0,0
2409,Aurélien Tchouaméni\Aurelien-Tchouameni,fr FRA,MF,Bordeaux,fr Ligue 1,18,2000,7.8,0,9,2,22.2,1.15,0.26,0,0,0,0,0
2410,Georg Teigl\Georg-Teigl,at AUT,MFFW,Augsburg,de Bundesliga,27,1991,3.3,0,1,1,100,0.3,0.3,0,0,0,0,0
2411,Cristian Tello\Cristian-Tello,es ESP,DFMF,Betis,es La Liga,26,1991,17.5,4,35,16,45.7,2,0.92,0.11,0.25,6,0,0
2412,Łukasz Teodorczyk\Lukasz-Teodorczyk,pl POL,FWMF,Udinese,it Serie A,27,1991,4.4,1,12,2,16.7,2.7,0.45,0.08,0.5,0,0,1
2413,Hidde ter Avest\Hidde-ter-Avest,nl NED,DFMF,Udinese,it Serie A,21,1997,10.8,0,3,1,33.3,0.28,0.09,0,0,0,0,0
2414,Marc-André ter Stegen\Marc-Andre-ter-Stegen,de GER,GK,Barcelona,es La Liga,26,1992,35,0,0,0,,0,0,,,0,0,0
2415,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Fiorentina,it Serie A,28,1990,2,0,0,0,,0,0,,,0,0,0
2416,Pietro Terracciano\Pietro-Terracciano,it ITA,GK,Empoli,it Serie A,28,1990,8,0,0,0,,0,0,,,0,0,0
2417,Marco Terrazzino\Marco-Terrazzino,de GER,FWMF,Freiburg,de Bundesliga,27,1991,5.7,1,12,5,41.7,2.09,0.87,0.08,0.2,2,0,0
2418,Martin Terrier\Martin-Terrier,fr FRA,FW,Lyon,fr Ligue 1,21,1997,16.5,9,35,16,45.7,2.12,0.97,0.26,0.56,0,0,0
2419,Kenny Tete\Kenny-Tete,nl NED,DF,Lyon,fr Ligue 1,22,1995,11.6,0,8,2,25,0.69,0.17,0,0,0,0,0
2420,Cedric Teuchert\Cedric-Teuchert,de GER,FW,Schalke 04,de Bundesliga,21,1997,1.8,0,1,1,100,0.56,0.56,0,0,0,0,0
2421,Florian Thauvin\Florian-Thauvin,fr FRA,FWMF,Marseille,fr Ligue 1,25,1993,29,16,99,32,32.3,3.41,1.1,0.14,0.44,7,2,2
2422,Cyril Théréau\Cyril-Thereau,fr FRA,FW,Fiorentina,it Serie A,35,1983,0.3,0,1,0,0,3,0,0,,0,0,0
2423,Cyril Théréau\Cyril-Thereau,fr FRA,FWMF,Cagliari,it Serie A,35,1983,1.5,0,2,0,0,1.37,0,0,,0,0,0
2424,Sada Thioub\Sada-Thioub,sn SEN,FWMF,Nîmes,fr Ligue 1,23,1995,27.5,3,36,15,41.7,1.31,0.55,0.08,0.2,0,0,0
2425,Romain Thomas\Romain-Thomas,fr FRA,DF,Angers,fr Ligue 1,30,1988,26.6,2,14,5,35.7,0.53,0.19,0.14,0.4,0,0,0
2426,Adrien Thomasson\Adrien-Thomasson,fr FRA,MFFW,Strasbourg,fr Ligue 1,24,1993,27.5,5,53,17,32.1,1.92,0.62,0.09,0.29,0,0,0
2427,Erik Thommy\Erik-Thommy,de GER,MFFW,Stuttgart,de Bundesliga,23,1994,8.8,1,23,5,21.7,2.61,0.57,0.04,0.2,5,0,0
2428,Marcus Thuram\Marcus-Thuram,fr FRA,FWMF,Guingamp,fr Ligue 1,20,1997,28.6,9,60,22,36.7,2.1,0.77,0.08,0.23,0,4,5
2429,Youri Tielemans\Youri-Tielemans,be BEL,MF,Leicester City,eng Premier League,21,1997,12.1,3,30,10,33.3,2.49,0.83,0.1,0.3,2,0,0
2430,Youri Tielemans\Youri-Tielemans,be BEL,MF,Monaco,fr Ligue 1,21,1997,18.7,5,35,8,22.9,1.87,0.43,0.11,0.5,5,1,1
2431,Timothy Tillman\Timothy-Tillman,de GER,FWMF,Nürnberg,de Bundesliga,19,1999,2.3,0,3,0,0,1.31,0,0,,0,0,0
2432,Cheick Timite\Cheick-Timite,ci CIV,FWMF,Amiens,fr Ligue 1,20,1997,16.2,1,34,9,26.5,2.1,0.56,0.03,0.11,0,0,0
2433,David Timor\David-Timor,es ESP,MFFW,Girona,es La Liga,28,1989,1.8,0,4,0,0,2.21,0,0,,0,0,0
2434,George Timotheou\George-Timotheou,au AUS,DF,Schalke 04,de Bundesliga,21,1997,1,0,2,0,0,2,0,0,,0,0,0
2435,Marcel Tisserand\Marcel-Tisserand,cd COD,DF,Wolfsburg,de Bundesliga,25,1993,9.8,1,10,2,20,1.02,0.2,0.1,0.5,0,0,0
2436,Tito\Tito,es ESP,DF,Rayo Vallecano,es La Liga,33,1985,12.2,0,1,1,100,0.08,0.08,0,0,0,0,0
2437,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Barcelona,es La Liga,18,1999,1.7,0,0,0,,0,0,,,0,0,0
2438,Jean-Clair Todibo\Jean-Clair-Todibo,fr FRA,DF,Toulouse,fr Ligue 1,18,1999,9.3,1,2,2,100,0.22,0.22,0.5,0.5,0,0,0
2439,Karl Toko Ekambi\Karl-Toko-Ekambi,cm CMR,FW,Villarreal,es La Liga,25,1992,23.8,10,57,32,56.1,2.39,1.34,0.18,0.31,0,0,1
2440,Corentin Tolisso\Corentin-Tolisso,fr FRA,MF,Bayern Munich,de Bundesliga,23,1994,0.6,1,2,1,50,3.46,1.73,0.5,1,0,0,0
2441,Rafael Tolói\Rafael-Toloi,br BRA,DF,Atalanta,it Serie A,27,1990,19.4,1,28,7,25,1.44,0.36,0.04,0.14,0,0,0
2442,Raúl de Tomás\Raul-de-Tomas,es ESP,FW,Rayo Vallecano,es La Liga,23,1994,31.3,14,109,46,42.2,3.49,1.47,0.13,0.3,7,0,0
2443,James Tomkins\James-Tomkins,eng ENG,DF,Crystal Palace,eng Premier League,29,1989,28.4,1,23,7,30.4,0.81,0.25,0.04,0.14,0,0,0
2444,Nenad Tomović\Nenad-Tomovic,rs SRB,DF,Chievo,it Serie A,30,1987,8.2,1,4,1,25,0.49,0.12,0.25,1,0,0,0
2445,Lorenzo Tonelli\Lorenzo-Tonelli,it ITA,DF,Sampdoria,it Serie A,28,1990,18.4,1,7,3,42.9,0.38,0.16,0.14,0.33,0,0,0
2446,Toño\Tono,es ESP,DFMF,Levante,es La Liga,28,1989,19.6,2,14,4,28.6,0.71,0.2,0.14,0.5,1,0,0
2447,Ömer Toprak\Omer-Toprak,tr TUR,DF,Dortmund,de Bundesliga,29,1989,2.6,0,2,0,0,0.76,0,0,,0,0,0
